"ensembl","satz"
"ENSG00000165478","S_ZELLZYKLUS"
"ENSG00000165476","S_ZELLZYKLUS"
"ENSG00000165480","S_ZELLZYKLUS"
"ENSG00000198663","S_ZELLZYKLUS"
"ENSG00000153157","S_ZELLZYKLUS"
"ENSG00000160813","S_ZELLZYKLUS"
"ENSG00000181085","S_ZELLZYKLUS"
"ENSG00000274205","S_ZELLZYKLUS"
"ENSG00000163806","S_ZELLZYKLUS"
"ENSG00000176386","S_ZELLZYKLUS"
"ENSG00000166263","S_ZELLZYKLUS"
"ENSG00000188175","S_ZELLZYKLUS"
"ENSG00000162039","S_ZELLZYKLUS"
"ENSG00000282650","S_ZELLZYKLUS"
"ENSG00000170209","S_ZELLZYKLUS"
"ENSG00000182585","S_ZELLZYKLUS"
"ENSG00000214309","S_ZELLZYKLUS"
"ENSG00000145700","S_ZELLZYKLUS"
"ENSG00000161860","S_ZELLZYKLUS"
"ENSG00000149499","S_ZELLZYKLUS"
"ENSG00000173548","S_ZELLZYKLUS"
"ENSG00000066279","S_ZELLZYKLUS"
"ENSG00000173213","S_ZELLZYKLUS"
"ENSG00000143155","S_ZELLZYKLUS"
"ENSG00000139323","S_ZELLZYKLUS"
"ENSG00000254598","S_ZELLZYKLUS"
"ENSG00000168070","S_ZELLZYKLUS"
"ENSG00000139540","S_ZELLZYKLUS"
"ENSG00000180116","S_ZELLZYKLUS"
"ENSG00000198824","S_ZELLZYKLUS"
"ENSG00000183324","S_ZELLZYKLUS"
"ENSG00000249961","S_ZELLZYKLUS"
"ENSG00000169592","S_ZELLZYKLUS"
"ENSG00000176155","S_ZELLZYKLUS"
"ENSG00000180336","S_ZELLZYKLUS"
"ENSG00000188368","S_ZELLZYKLUS"
"ENSG00000075702","S_ZELLZYKLUS"
"ENSG00000178222","S_ZELLZYKLUS"
"ENSG00000226650","S_ZELLZYKLUS"
"ENSG00000136206","S_ZELLZYKLUS"
"ENSG00000156831","S_ZELLZYKLUS"
"ENSG00000156509","S_ZELLZYKLUS"
"ENSG00000215174","S_ZELLZYKLUS"
"ENSG00000183814","S_ZELLZYKLUS"
"ENSG00000179008","S_ZELLZYKLUS"
"ENSG00000186166","S_ZELLZYKLUS"
"ENSG00000280975","S_ZELLZYKLUS"
"ENSG00000188425","S_ZELLZYKLUS"
"ENSG00000162670","S_ZELLZYKLUS"
"ENSG00000173421","S_ZELLZYKLUS"
"ENSG00000178199","S_ZELLZYKLUS"
"ENSG00000170959","S_ZELLZYKLUS"
"ENSG00000187556","S_ZELLZYKLUS"
"ENSG00000288505","S_ZELLZYKLUS"
"ENSG00000205111","S_ZELLZYKLUS"
"ENSG00000234602","S_ZELLZYKLUS"
"ENSG00000154997","S_ZELLZYKLUS"
"ENSG00000146857","S_ZELLZYKLUS"
"ENSG00000261456","S_ZELLZYKLUS"
"ENSG00000137285","S_ZELLZYKLUS"
"ENSG00000182628","S_ZELLZYKLUS"
"ENSG00000178295","S_ZELLZYKLUS"
"ENSG00000120253","S_ZELLZYKLUS"
"ENSG00000170236","S_ZELLZYKLUS"
"ENSG00000223443","S_ZELLZYKLUS"
"ENSG00000284975","S_ZELLZYKLUS"
"ENSG00000175279","S_ZELLZYKLUS"
"ENSG00000203760","S_ZELLZYKLUS"
"ENSG00000188373","S_ZELLZYKLUS"
"ENSG00000188487","S_ZELLZYKLUS"
"ENSG00000204710","S_ZELLZYKLUS"
"ENSG00000183955","S_ZELLZYKLUS"
"ENSG00000255192","S_ZELLZYKLUS"
"ENSG00000196388","S_ZELLZYKLUS"
"ENSG00000183318","S_ZELLZYKLUS"
"ENSG00000237452","S_ZELLZYKLUS"
"ENSG00000253368","S_ZELLZYKLUS"
"ENSG00000203910","S_ZELLZYKLUS"
"ENSG00000185290","S_ZELLZYKLUS"
"ENSG00000189233","S_ZELLZYKLUS"
"ENSG00000250374","S_ZELLZYKLUS"
"ENSG00000182459","S_ZELLZYKLUS"
"ENSG00000188312","S_ZELLZYKLUS"
"ENSG00000291348","S_ZELLZYKLUS"
"ENSG00000199035","S_ZELLZYKLUS"
"ENSG00000284038","S_ZELLZYKLUS"
"ENSG00000283927","S_ZELLZYKLUS"
"ENSG00000207993","S_ZELLZYKLUS"
"ENSG00000284202","S_ZELLZYKLUS"
"ENSG00000283785","S_ZELLZYKLUS"
"ENSG00000207779","S_ZELLZYKLUS"
"ENSG00000208006","S_ZELLZYKLUS"
"ENSG00000207614","S_ZELLZYKLUS"
"ENSG00000284112","S_ZELLZYKLUS"
"ENSG00000207752","S_ZELLZYKLUS"
"ENSG00000284375","S_ZELLZYKLUS"
"ENSG00000207730","S_ZELLZYKLUS"
"ENSG00000199157","S_ZELLZYKLUS"
"ENSG00000284190","S_ZELLZYKLUS"
"ENSG00000283844","S_ZELLZYKLUS"
"ENSG00000207870","S_ZELLZYKLUS"
"ENSG00000207725","S_ZELLZYKLUS"
"ENSG00000199075","S_ZELLZYKLUS"
"ENSG00000199121","S_ZELLZYKLUS"
"ENSG00000284032","S_ZELLZYKLUS"
"ENSG00000283797","S_ZELLZYKLUS"
"ENSG00000284214","S_ZELLZYKLUS"
"ENSG00000199094","S_ZELLZYKLUS"
"ENSG00000284357","S_ZELLZYKLUS"
"ENSG00000290445","S_ZELLZYKLUS"
"ENSG00000198355","S_ZELLZYKLUS"
"ENSG00000204899","S_ZELLZYKLUS"
"ENSG00000128829","S_ZELLZYKLUS"
"ENSG00000267795","S_ZELLZYKLUS"
"ENSG00000184571","S_ZELLZYKLUS"
"ENSG00000203907","S_ZELLZYKLUS"
"ENSG00000214300","S_ZELLZYKLUS"
"ENSG00000205238","S_ZELLZYKLUS"
"ENSG00000230358","S_ZELLZYKLUS"
"ENSG00000170092","S_ZELLZYKLUS"
"ENSG00000199080","S_ZELLZYKLUS"
"ENSG00000199095","S_ZELLZYKLUS"
"ENSG00000284231","S_ZELLZYKLUS"
"ENSG00000214102","S_ZELLZYKLUS"
"ENSG00000263042","S_ZELLZYKLUS"
"ENSG00000208015","S_ZELLZYKLUS"
"ENSG00000284565","S_ZELLZYKLUS"
"ENSG00000207743","S_ZELLZYKLUS"
"ENSG00000207616","S_ZELLZYKLUS"
"ENSG00000207594","S_ZELLZYKLUS"
"ENSG00000207981","S_ZELLZYKLUS"
"ENSG00000207861","S_ZELLZYKLUS"
"ENSG00000208005","S_ZELLZYKLUS"
"ENSG00000286137","S_ZELLZYKLUS"
"ENSG00000244588","S_ZELLZYKLUS"
"ENSG00000233436","S_ZELLZYKLUS"
"ENSG00000274570","S_ZELLZYKLUS"
"ENSG00000217442","S_ZELLZYKLUS"
"ENSG00000205089","S_ZELLZYKLUS"
"ENSG00000205835","S_ZELLZYKLUS"
"ENSG00000207741","S_ZELLZYKLUS"
"ENSG00000207972","S_ZELLZYKLUS"
"ENSG00000166160","S_ZELLZYKLUS"
"ENSG00000273520","S_ZELLZYKLUS"
"ENSG00000239642","S_ZELLZYKLUS"
"ENSG00000008128","S_ZELLZYKLUS"
"ENSG00000104983","S_ZELLZYKLUS"
"ENSG00000260097","S_ZELLZYKLUS"
"ENSG00000184616","S_ZELLZYKLUS"
"ENSG00000216098","S_ZELLZYKLUS"
"ENSG00000215939","S_ZELLZYKLUS"
"ENSG00000205078","S_ZELLZYKLUS"
"ENSG00000260596","S_ZELLZYKLUS"
"ENSG00000283949","S_ZELLZYKLUS"
"ENSG00000173678","S_ZELLZYKLUS"
"ENSG00000284251","S_ZELLZYKLUS"
"ENSG00000205482","S_ZELLZYKLUS"
"ENSG00000215277","S_ZELLZYKLUS"
"ENSG00000266560","S_ZELLZYKLUS"
"ENSG00000178404","S_ZELLZYKLUS"
"ENSG00000275976","S_ZELLZYKLUS"
"ENSG00000281128","S_ZELLZYKLUS"
"ENSG00000269964","S_ZELLZYKLUS"
"ENSG00000185040","S_ZELLZYKLUS"
"ENSG00000281950","S_ZELLZYKLUS"
"ENSG00000186645","S_ZELLZYKLUS"
"ENSG00000286014","S_ZELLZYKLUS"
