"set","ensembl","quelle"
"S_ABBAU_roh","ENSG00000172057","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000164938","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000178996","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000151502","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000006025","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000101844","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000158717","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000155961","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000121236","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000188906","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000167523","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000167716","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000276021","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000271601","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000156171","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000101421","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000163958","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000163071","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000155975","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000215114","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000069509","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000149639","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000176994","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000283741","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000151532","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000149212","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000196724","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000127666","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000116903","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000178752","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000171130","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000176428","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000164841","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000141699","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000173960","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000145721","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000174885","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000247077","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000115020","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000154803","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000141569","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000206418","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000147894","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000169084","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000292338","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000165309","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000108100","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000162341","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000176641","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000164916","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000180233","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000181085","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000274205","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000147614","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000143882","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000172803","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000164073","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000157625","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000198168","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000180061","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000188282","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000205765","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000181652","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000172780","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000184584","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000288243","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000182747","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000185189","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000177076","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000223638","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000237693","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000187566","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000214338","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000146955","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000148158","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000284520","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000207752","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000166471","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000197769","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000196289","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000145354","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000204311","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000258102","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000229292","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000181404","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000265354","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000196136","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000107331","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000167972","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000131473","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000134575","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000102575","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000014257","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000196839","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000151651","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000196961","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000183020","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000281385","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000280759","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000100280","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000006125","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000166747","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000038002","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000157766","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000101986","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000145362","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000151150","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000166825","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000182718","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000197043","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000122359","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000084674","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000291544","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000142192","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000117560","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000118520","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000137486","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000100299","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000101846","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000006756","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000104763","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000071553","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000172232","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000278624","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000166710","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000273686","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000182492","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000101425","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000130303","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000125730","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000171860","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000179218","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000162909","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000158485","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000158481","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000158473","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000158488","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000174059","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000073060","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000138760","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000135404","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000129226","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000019582","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000109861","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000001626","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000124469","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000133063","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000161203","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000106367","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000042753","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000109572","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000073464","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000171365","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000011021","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000103249","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000166340","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000102805","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000122705","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000136867","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000047457","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000145708","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000109846","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000108342","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000119535","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000038427","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000130287","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000173546","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000117151","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000040531","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000164733","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000285132","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000100448","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000103811","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000135047","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000136943","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000256043","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000263238","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000163131","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000172543","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000101160","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000008283","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000153071","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000159640","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000244038","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000206047","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000284983","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000239839","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000284835","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000164821","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000285318","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000100243","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000105612","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000197102","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000197635","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000117298","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000138798","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000197561","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000277571","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000021355","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000138792","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000148175","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000164687","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000076716","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000179399","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000122176","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000171051","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000111816","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000167996","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000087086","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000179163","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000001036","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000054983","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000141012","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000145321","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000135441","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000057608","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000086062","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000134812","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000102393","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000147257","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000170266","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000196743","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000088256","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000127955","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000156052","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000078369","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000172354","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000135677","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000063660","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000112293","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000030582","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000273079","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000169919","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000163754","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000100450","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000100453","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000170961","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000101336","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000213614","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000049860","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000204257","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000242361","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000243189","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000243215","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000241394","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000243719","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000239463","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000242685","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000242574","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000242092","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000241296","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000234154","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000239329","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000226264","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000241674","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000242386","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000204252","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000232957","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_ABBAU_roh","ENSG00000231558","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
