"satz","ensembl"
"S_BIOSYN","ENSG00000292336"
"S_BIOSYN","ENSG00000069399"
"S_BIOSYN","ENSG00000149792"
"S_BIOSYN","ENSG00000110619"
"S_BIOSYN","ENSG00000278191"
"S_BIOSYN","ENSG00000178562"
"S_BIOSYN","ENSG00000101266"
"S_BIOSYN","ENSG00000138061"
"S_BIOSYN","ENSG00000112977"
"S_BIOSYN","ENSG00000196730"
"S_BIOSYN","ENSG00000167657"
"S_BIOSYN","ENSG00000188120"
"S_BIOSYN","ENSG00000092345"
"S_BIOSYN","ENSG00000110367"
"S_BIOSYN","ENSG00000228716"
"S_BIOSYN","ENSG00000095059"
"S_BIOSYN","ENSG00000211448"
"S_BIOSYN","ENSG00000108591"
"S_BIOSYN","ENSG00000101210"
"S_BIOSYN","ENSG00000114942"
"S_BIOSYN","ENSG00000283391"
"S_BIOSYN","ENSG00000104529"
"S_BIOSYN","ENSG00000273594"
"S_BIOSYN","ENSG00000143486"
"S_BIOSYN","ENSG00000111361"
"S_BIOSYN","ENSG00000156976"
"S_BIOSYN","ENSG00000063046"
"S_BIOSYN","ENSG00000187840"
"S_BIOSYN","ENSG00000148730"
"S_BIOSYN","ENSG00000114867"
"S_BIOSYN","ENSG00000110321"
"S_BIOSYN","ENSG00000132507"
"S_BIOSYN","ENSG00000288145"
"S_BIOSYN","ENSG00000066044"
"S_BIOSYN","ENSG00000116106"
"S_BIOSYN","ENSG00000136628"
"S_BIOSYN","ENSG00000141736"
"S_BIOSYN","ENSG00000120705"
"S_BIOSYN","ENSG00000120899"
"S_BIOSYN","ENSG00000179115"
"S_BIOSYN","ENSG00000118689"
"S_BIOSYN","ENSG00000198793"
"S_BIOSYN","ENSG00000099875"
"S_BIOSYN","ENSG00000141738"
"S_BIOSYN","ENSG00000103342"
"S_BIOSYN","ENSG00000170445"
"S_BIOSYN","ENSG00000167862"
"S_BIOSYN","ENSG00000136381"
"S_BIOSYN","ENSG00000164171"
"S_BIOSYN","ENSG00000128422"
"S_BIOSYN","ENSG00000135387"
"S_BIOSYN","ENSG00000135097"
"S_BIOSYN","ENSG00000085760"
"S_BIOSYN","ENSG00000185721"
"S_BIOSYN","ENSG00000111596"
"S_BIOSYN","ENSG00000088038"
"S_BIOSYN","ENSG00000277114"
"S_BIOSYN","ENSG00000276082"
"S_BIOSYN","ENSG00000274941"
"S_BIOSYN","ENSG00000275979"
"S_BIOSYN","ENSG00000277615"
"S_BIOSYN","ENSG00000274176"
"S_BIOSYN","ENSG00000274616"
"S_BIOSYN","ENSG00000273943"
"S_BIOSYN","ENSG00000277600"
"S_BIOSYN","ENSG00000155463"
"S_BIOSYN","ENSG00000059691"
"S_BIOSYN","ENSG00000081277"
"S_BIOSYN","ENSG00000075651"
"S_BIOSYN","ENSG00000140464"
"S_BIOSYN","ENSG00000168002"
"S_BIOSYN","ENSG00000169403"
"S_BIOSYN","ENSG00000185129"
"S_BIOSYN","ENSG00000146676"
"S_BIOSYN","ENSG00000172053"
"S_BIOSYN","ENSG00000131759"
"S_BIOSYN","ENSG00000116741"
"S_BIOSYN","ENSG00000164163"
"S_BIOSYN","ENSG00000140986"
"S_BIOSYN","ENSG00000291929"
"S_BIOSYN","ENSG00000089009"
"S_BIOSYN","ENSG00000161016"
"S_BIOSYN","ENSG00000163682"
"S_BIOSYN","ENSG00000147403"
"S_BIOSYN","ENSG00000167526"
"S_BIOSYN","ENSG00000174748"
"S_BIOSYN","ENSG00000265681"
"S_BIOSYN","ENSG00000063177"
"S_BIOSYN","ENSG00000105640"
"S_BIOSYN","ENSG00000108298"
"S_BIOSYN","ENSG00000122026"
"S_BIOSYN","ENSG00000214026"
"S_BIOSYN","ENSG00000288141"
"S_BIOSYN","ENSG00000166441"
"S_BIOSYN","ENSG00000162244"
"S_BIOSYN","ENSG00000144713"
"S_BIOSYN","ENSG00000165502"
"S_BIOSYN","ENSG00000145592"
"S_BIOSYN","ENSG00000229117"
"S_BIOSYN","ENSG00000241343"
"S_BIOSYN","ENSG00000137818"
"S_BIOSYN","ENSG00000262814"
"S_BIOSYN","ENSG00000128626"
"S_BIOSYN","ENSG00000283018"
"S_BIOSYN","ENSG00000129824"
"S_BIOSYN","ENSG00000117676"
"S_BIOSYN","ENSG00000281877"
"S_BIOSYN","ENSG00000177189"
"S_BIOSYN","ENSG00000108443"
"S_BIOSYN","ENSG00000175634"
"S_BIOSYN","ENSG00000124614"
"S_BIOSYN","ENSG00000125844"
"S_BIOSYN","ENSG00000204842"
"S_BIOSYN","ENSG00000204351"
"S_BIOSYN","ENSG00000228896"
"S_BIOSYN","ENSG00000225737"
"S_BIOSYN","ENSG00000223493"
"S_BIOSYN","ENSG00000206353"
"S_BIOSYN","ENSG00000232616"
"S_BIOSYN","ENSG00000124766"
"S_BIOSYN","ENSG00000143742"
"S_BIOSYN","ENSG00000070814"
"S_BIOSYN","ENSG00000047410"
"S_BIOSYN","ENSG00000176890"
"S_BIOSYN","ENSG00000163794"
"S_BIOSYN","ENSG00000204394"
"S_BIOSYN","ENSG00000231116"
"S_BIOSYN","ENSG00000226589"
"S_BIOSYN","ENSG00000231945"
"S_BIOSYN","ENSG00000096171"
"S_BIOSYN","ENSG00000224264"
"S_BIOSYN","ENSG00000227686"
"S_BIOSYN","ENSG00000106682"
"S_BIOSYN","ENSG00000128016"
"S_BIOSYN","ENSG00000169714"
"S_BIOSYN","ENSG00000009307"
"S_BIOSYN","ENSG00000132676"
"S_BIOSYN","ENSG00000214706"
"S_BIOSYN","ENSG00000106305"
"S_BIOSYN","ENSG00000114416"
"S_BIOSYN","ENSG00000171617"
"S_BIOSYN","ENSG00000060138"
"S_BIOSYN","ENSG00000089022"
"S_BIOSYN","ENSG00000139726"
"S_BIOSYN","ENSG00000079277"
"S_BIOSYN","ENSG00000243056"
"S_BIOSYN","ENSG00000107581"
"S_BIOSYN","ENSG00000184110"
"S_BIOSYN","ENSG00000100353"
"S_BIOSYN","ENSG00000175390"
"S_BIOSYN","ENSG00000130811"
"S_BIOSYN","ENSG00000104131"
"S_BIOSYN","ENSG00000075151"
"S_BIOSYN","ENSG00000115211"
"S_BIOSYN","ENSG00000070785"
"S_BIOSYN","ENSG00000119718"
"S_BIOSYN","ENSG00000145191"
"S_BIOSYN","ENSG00000125977"
"S_BIOSYN","ENSG00000144791"
"S_BIOSYN","ENSG00000198692"
"S_BIOSYN","ENSG00000103194"
"S_BIOSYN","ENSG00000144580"
"S_BIOSYN","ENSG00000165525"
"S_BIOSYN","ENSG00000107954"
"S_BIOSYN","ENSG00000103671"
"S_BIOSYN","ENSG00000155508"
"S_BIOSYN","ENSG00000135930"
"S_BIOSYN","ENSG00000129245"
"S_BIOSYN","ENSG00000124802"
"S_BIOSYN","ENSG00000243147"
"S_BIOSYN","ENSG00000100226"
"S_BIOSYN","ENSG00000013561"
"S_BIOSYN","ENSG00000120662"
"S_BIOSYN","ENSG00000198677"
"S_BIOSYN","ENSG00000082153"
"S_BIOSYN","ENSG00000115364"
"S_BIOSYN","ENSG00000134030"
"S_BIOSYN","ENSG00000282825"
"S_BIOSYN","ENSG00000080608"
"S_BIOSYN","ENSG00000116120"
"S_BIOSYN","ENSG00000123297"
"S_BIOSYN","ENSG00000138095"
"S_BIOSYN","ENSG00000126602"
"S_BIOSYN","ENSG00000141232"
"S_BIOSYN","ENSG00000102738"
"S_BIOSYN","ENSG00000114784"
"S_BIOSYN","ENSG00000145901"
"S_BIOSYN","ENSG00000116874"
"S_BIOSYN","ENSG00000156575"
"S_BIOSYN","ENSG00000149100"
"S_BIOSYN","ENSG00000086504"
"S_BIOSYN","ENSG00000172239"
"S_BIOSYN","ENSG00000110171"
"S_BIOSYN","ENSG00000159217"
"S_BIOSYN","ENSG00000136231"
"S_BIOSYN","ENSG00000073792"
"S_BIOSYN","ENSG00000112996"
"S_BIOSYN","ENSG00000112249"
"S_BIOSYN","ENSG00000089154"
"S_BIOSYN","ENSG00000114686"
"S_BIOSYN","ENSG00000107864"
"S_BIOSYN","ENSG00000141002"
"S_BIOSYN","ENSG00000128607"
"S_BIOSYN","ENSG00000020577"
"S_BIOSYN","ENSG00000157064"
"S_BIOSYN","ENSG00000113048"
"S_BIOSYN","ENSG00000100354"
"S_BIOSYN","ENSG00000164024"
"S_BIOSYN","ENSG00000115687"
"S_BIOSYN","ENSG00000107929"
"S_BIOSYN","ENSG00000109654"
"S_BIOSYN","ENSG00000155506"
"S_BIOSYN","ENSG00000011376"
"S_BIOSYN","ENSG00000112855"
"S_BIOSYN","ENSG00000142541"
"S_BIOSYN","ENSG00000189369"
"S_BIOSYN","ENSG00000130255"
"S_BIOSYN","ENSG00000163743"
"S_BIOSYN","ENSG00000182973"
"S_BIOSYN","ENSG00000291502"
"S_BIOSYN","ENSG00000161642"
"S_BIOSYN","ENSG00000162396"
"S_BIOSYN","ENSG00000198862"
"S_BIOSYN","ENSG00000291534"
"S_BIOSYN","ENSG00000204120"
"S_BIOSYN","ENSG00000257103"
"S_BIOSYN","ENSG00000262860"
"S_BIOSYN","ENSG00000259494"
"S_BIOSYN","ENSG00000086232"
"S_BIOSYN","ENSG00000090905"
"S_BIOSYN","ENSG00000178982"
"S_BIOSYN","ENSG00000282986"
"S_BIOSYN","ENSG00000147586"
"S_BIOSYN","ENSG00000183978"
"S_BIOSYN","ENSG00000136261"
"S_BIOSYN","ENSG00000204568"
"S_BIOSYN","ENSG00000227420"
"S_BIOSYN","ENSG00000223775"
"S_BIOSYN","ENSG00000226111"
"S_BIOSYN","ENSG00000233813"
"S_BIOSYN","ENSG00000229861"
"S_BIOSYN","ENSG00000203624"
"S_BIOSYN","ENSG00000198015"
"S_BIOSYN","ENSG00000232119"
"S_BIOSYN","ENSG00000172172"
"S_BIOSYN","ENSG00000137547"
"S_BIOSYN","ENSG00000082515"
"S_BIOSYN","ENSG00000109832"
"S_BIOSYN","ENSG00000198791"
"S_BIOSYN","ENSG00000103319"
"S_BIOSYN","ENSG00000284161"
"S_BIOSYN","ENSG00000182180"
"S_BIOSYN","ENSG00000163319"
"S_BIOSYN","ENSG00000139131"
"S_BIOSYN","ENSG00000112651"
"S_BIOSYN","ENSG00000105364"
"S_BIOSYN","ENSG00000006047"
"S_BIOSYN","ENSG00000288504"
"S_BIOSYN","ENSG00000120963"
"S_BIOSYN","ENSG00000136463"
"S_BIOSYN","ENSG00000120727"
"S_BIOSYN","ENSG00000130349"
"S_BIOSYN","ENSG00000116221"
"S_BIOSYN","ENSG00000111639"
"S_BIOSYN","ENSG00000185414"
"S_BIOSYN","ENSG00000108826"
"S_BIOSYN","ENSG00000132313"
"S_BIOSYN","ENSG00000184838"
"S_BIOSYN","ENSG00000239789"
"S_BIOSYN","ENSG00000100129"
"S_BIOSYN","ENSG00000111832"
"S_BIOSYN","ENSG00000114735"
"S_BIOSYN","ENSG00000133706"
"S_BIOSYN","ENSG00000155100"
"S_BIOSYN","ENSG00000175581"
"S_BIOSYN","ENSG00000181610"
"S_BIOSYN","ENSG00000090263"
"S_BIOSYN","ENSG00000198843"
"S_BIOSYN","ENSG00000091436"
"S_BIOSYN","ENSG00000152684"
"S_BIOSYN","ENSG00000154719"
"S_BIOSYN","ENSG00000266472"
"S_BIOSYN","ENSG00000114127"
"S_BIOSYN","ENSG00000112031"
"S_BIOSYN","ENSG00000136897"
"S_BIOSYN","ENSG00000172432"
"S_BIOSYN","ENSG00000149658"
"S_BIOSYN","ENSG00000104835"
"S_BIOSYN","ENSG00000283104"
"S_BIOSYN","ENSG00000166902"
"S_BIOSYN","ENSG00000180098"
"S_BIOSYN","ENSG00000175756"
"S_BIOSYN","ENSG00000155906"
"S_BIOSYN","ENSG00000153064"
"S_BIOSYN","ENSG00000132300"
"S_BIOSYN","ENSG00000242485"
"S_BIOSYN","ENSG00000179134"
"S_BIOSYN","ENSG00000138709"
"S_BIOSYN","ENSG00000068784"
"S_BIOSYN","ENSG00000163516"
"S_BIOSYN","ENSG00000117593"
"S_BIOSYN","ENSG00000096080"
"S_BIOSYN","ENSG00000048544"
"S_BIOSYN","ENSG00000087263"
"S_BIOSYN","ENSG00000130348"
"S_BIOSYN","ENSG00000109775"
"S_BIOSYN","ENSG00000130813"
"S_BIOSYN","ENSG00000154059"
"S_BIOSYN","ENSG00000158435"
"S_BIOSYN","ENSG00000067704"
"S_BIOSYN","ENSG00000112167"
"S_BIOSYN","ENSG00000065548"
"S_BIOSYN","ENSG00000184708"
"S_BIOSYN","ENSG00000148384"
"S_BIOSYN","ENSG00000163577"
"S_BIOSYN","ENSG00000005100"
"S_BIOSYN","ENSG00000175110"
"S_BIOSYN","ENSG00000146282"
"S_BIOSYN","ENSG00000187191"
"S_BIOSYN","ENSG00000205944"
"S_BIOSYN","ENSG00000136522"
"S_BIOSYN","ENSG00000205916"
"S_BIOSYN","ENSG00000137411"
"S_BIOSYN","ENSG00000236178"
"S_BIOSYN","ENSG00000223494"
"S_BIOSYN","ENSG00000234032"
"S_BIOSYN","ENSG00000230985"
"S_BIOSYN","ENSG00000206476"
"S_BIOSYN","ENSG00000125457"
"S_BIOSYN","ENSG00000130764"
"S_BIOSYN","ENSG00000113300"
"S_BIOSYN","ENSG00000124608"
"S_BIOSYN","ENSG00000078687"
"S_BIOSYN","ENSG00000061794"
"S_BIOSYN","ENSG00000151806"
"S_BIOSYN","ENSG00000132394"
"S_BIOSYN","ENSG00000284869"
"S_BIOSYN","ENSG00000158042"
"S_BIOSYN","ENSG00000120333"
"S_BIOSYN","ENSG00000258429"
"S_BIOSYN","ENSG00000136770"
"S_BIOSYN","ENSG00000163481"
"S_BIOSYN","ENSG00000183655"
"S_BIOSYN","ENSG00000131368"
"S_BIOSYN","ENSG00000180992"
"S_BIOSYN","ENSG00000125901"
"S_BIOSYN","ENSG00000062582"
"S_BIOSYN","ENSG00000116898"
"S_BIOSYN","ENSG00000181991"
"S_BIOSYN","ENSG00000135972"
"S_BIOSYN","ENSG00000243927"
"S_BIOSYN","ENSG00000144029"
"S_BIOSYN","ENSG00000182154"
"S_BIOSYN","ENSG00000185608"
"S_BIOSYN","ENSG00000204316"
"S_BIOSYN","ENSG00000171421"
"S_BIOSYN","ENSG00000130312"
"S_BIOSYN","ENSG00000106591"
"S_BIOSYN","ENSG00000174547"
"S_BIOSYN","ENSG00000143436"
"S_BIOSYN","ENSG00000169288"
"S_BIOSYN","ENSG00000158828"
"S_BIOSYN","ENSG00000081692"
"S_BIOSYN","ENSG00000110888"
"S_BIOSYN","ENSG00000074071"
"S_BIOSYN","ENSG00000152430"
"S_BIOSYN","ENSG00000173141"
"S_BIOSYN","ENSG00000187742"
"S_BIOSYN","ENSG00000134905"
"S_BIOSYN","ENSG00000143314"
"S_BIOSYN","ENSG00000137513"
"S_BIOSYN","ENSG00000143374"
"S_BIOSYN","ENSG00000113742"
"S_BIOSYN","ENSG00000114626"
"S_BIOSYN","ENSG00000140395"
"S_BIOSYN","ENSG00000266967"
"S_BIOSYN","ENSG00000130766"
"S_BIOSYN","ENSG00000285069"
"S_BIOSYN","ENSG00000100325"
"S_BIOSYN","ENSG00000100227"
"S_BIOSYN","ENSG00000175376"
"S_BIOSYN","ENSG00000137288"
"S_BIOSYN","ENSG00000170473"
"S_BIOSYN","ENSG00000278845"
"S_BIOSYN","ENSG00000277936"
"S_BIOSYN","ENSG00000205323"
"S_BIOSYN","ENSG00000164347"
"S_BIOSYN","ENSG00000163376"
"S_BIOSYN","ENSG00000055950"
"S_BIOSYN","ENSG00000129474"
"S_BIOSYN","ENSG00000186523"
"S_BIOSYN","ENSG00000285316"
"S_BIOSYN","ENSG00000132478"
"S_BIOSYN","ENSG00000168827"
"S_BIOSYN","ENSG00000179271"
"S_BIOSYN","ENSG00000167962"
"S_BIOSYN","ENSG00000292232"
"S_BIOSYN","ENSG00000130921"
"S_BIOSYN","ENSG00000148824"
"S_BIOSYN","ENSG00000163331"
"S_BIOSYN","ENSG00000148187"
"S_BIOSYN","ENSG00000247626"
"S_BIOSYN","ENSG00000161813"
"S_BIOSYN","ENSG00000176087"
"S_BIOSYN","ENSG00000158246"
"S_BIOSYN","ENSG00000204822"
"S_BIOSYN","ENSG00000183617"
"S_BIOSYN","ENSG00000163923"
"S_BIOSYN","ENSG00000172586"
"S_BIOSYN","ENSG00000179988"
"S_BIOSYN","ENSG00000172590"
"S_BIOSYN","ENSG00000185418"
"S_BIOSYN","ENSG00000103356"
"S_BIOSYN","ENSG00000153944"
"S_BIOSYN","ENSG00000159111"
"S_BIOSYN","ENSG00000142279"
"S_BIOSYN","ENSG00000152332"
"S_BIOSYN","ENSG00000162910"
"S_BIOSYN","ENSG00000137449"
"S_BIOSYN","ENSG00000105887"
"S_BIOSYN","ENSG00000187024"
"S_BIOSYN","ENSG00000280969"
"S_BIOSYN","ENSG00000125834"
"S_BIOSYN","ENSG00000253626"
"S_BIOSYN","ENSG00000175087"
"S_BIOSYN","ENSG00000149657"
"S_BIOSYN","ENSG00000171817"
"S_BIOSYN","ENSG00000118894"
"S_BIOSYN","ENSG00000229474"
"S_BIOSYN","ENSG00000282077"
"S_BIOSYN","ENSG00000163584"
"S_BIOSYN","ENSG00000122033"
"S_BIOSYN","ENSG00000197345"
"S_BIOSYN","ENSG00000213553"
"S_BIOSYN","ENSG00000166199"
"S_BIOSYN","ENSG00000175766"
"S_BIOSYN","ENSG00000185728"
"S_BIOSYN","ENSG00000180574"
"S_BIOSYN","ENSG00000257218"
"S_BIOSYN","ENSG00000163412"
"S_BIOSYN","ENSG00000182223"
"S_BIOSYN","ENSG00000188425"
"S_BIOSYN","ENSG00000188613"
"S_BIOSYN","ENSG00000187556"
"S_BIOSYN","ENSG00000288505"
"S_BIOSYN","ENSG00000143032"
"S_BIOSYN","ENSG00000137434"
"S_BIOSYN","ENSG00000285312"
"S_BIOSYN","ENSG00000276747"
"S_BIOSYN","ENSG00000280949"
"S_BIOSYN","ENSG00000187566"
"S_BIOSYN","ENSG00000188811"
"S_BIOSYN","ENSG00000291158"
"S_BIOSYN","ENSG00000187969"
"S_BIOSYN","ENSG00000124374"
"S_BIOSYN","ENSG00000207954"
"S_BIOSYN","ENSG00000207730"
"S_BIOSYN","ENSG00000207713"
"S_BIOSYN","ENSG00000283844"
"S_BIOSYN","ENSG00000207732"
"S_BIOSYN","ENSG00000207749"
"S_BIOSYN","ENSG00000199158"
"S_BIOSYN","ENSG00000128829"
"S_BIOSYN","ENSG00000199080"
"S_BIOSYN","ENSG00000199059"
"S_BIOSYN","ENSG00000199104"
"S_BIOSYN","ENSG00000199088"
"S_BIOSYN","ENSG00000199001"
"S_BIOSYN","ENSG00000207743"
"S_BIOSYN","ENSG00000207599"
"S_BIOSYN","ENSG00000207722"
"S_BIOSYN","ENSG00000207738"
"S_BIOSYN","ENSG00000207635"
"S_BIOSYN","ENSG00000207805"
"S_BIOSYN","ENSG00000293056"
"S_BIOSYN","ENSG00000189167"
"S_BIOSYN","ENSG00000145002"
"S_BIOSYN","ENSG00000285397"
"S_BIOSYN","ENSG00000207696"
"S_BIOSYN","ENSG00000205609"
"S_BIOSYN","ENSG00000101898"
"S_BIOSYN","ENSG00000216031"
"S_BIOSYN","ENSG00000284310"
"S_BIOSYN","ENSG00000284918"
"S_BIOSYN","ENSG00000199130"
"S_BIOSYN","ENSG00000253250"
"S_BIOSYN","ENSG00000233421"
"S_BIOSYN","ENSG00000291392"
"S_BIOSYN","ENSG00000221464"
"S_BIOSYN","ENSG00000227733"
"S_BIOSYN","ENSG00000283493"
"S_BIOSYN","ENSG00000290867"
"S_BIOSYN","ENSG00000228549"
"S_BIOSYN","ENSG00000291400"
"S_BIOSYN","ENSG00000210151"
"S_BIOSYN","ENSG00000288677"
"S_BIOSYN","ENSG00000097007"
"S_BIOSYN","ENSG00000278540"
"S_BIOSYN","ENSG00000275176"
"S_BIOSYN","ENSG00000072778"
"S_BIOSYN","ENSG00000143799"
"S_BIOSYN","ENSG00000204305"
"S_BIOSYN","ENSG00000231268"
"S_BIOSYN","ENSG00000229058"
"S_BIOSYN","ENSG00000237405"
"S_BIOSYN","ENSG00000234729"
"S_BIOSYN","ENSG00000206320"
"S_BIOSYN","ENSG00000230514"
"S_BIOSYN","ENSG00000100823"
"S_BIOSYN","ENSG00000291796"
"S_BIOSYN","ENSG00000175906"
"S_BIOSYN","ENSG00000213465"
"S_BIOSYN","ENSG00000149311"
"S_BIOSYN","ENSG00000083123"
"S_BIOSYN","ENSG00000113916"
"S_BIOSYN","ENSG00000057657"
"S_BIOSYN","ENSG00000197299"
"S_BIOSYN","ENSG00000169594"
"S_BIOSYN","ENSG00000140299"
"S_BIOSYN","ENSG00000107159"
"S_BIOSYN","ENSG00000092529"
"S_BIOSYN","ENSG00000137752"
"S_BIOSYN","ENSG00000106144"
"S_BIOSYN","ENSG00000129993"
"S_BIOSYN","ENSG00000020633"
"S_BIOSYN","ENSG00000118971"
"S_BIOSYN","ENSG00000135446"
"S_BIOSYN","ENSG00000134058"
"S_BIOSYN","ENSG00000277273"
"S_BIOSYN","ENSG00000132964"
"S_BIOSYN","ENSG00000124762"
"S_BIOSYN","ENSG00000245848"
"S_BIOSYN","ENSG00000153140"
"S_BIOSYN","ENSG00000170004"
"S_BIOSYN","ENSG00000173846"
"S_BIOSYN","ENSG00000067082"
"S_BIOSYN","ENSG00000006695"
"S_BIOSYN","ENSG00000021826"
"S_BIOSYN","ENSG00000157184"
"S_BIOSYN","ENSG00000153071"
"S_BIOSYN","ENSG00000145214"
"S_BIOSYN","ENSG00000204209"
"S_BIOSYN","ENSG00000229396"
"S_BIOSYN","ENSG00000227046"
"S_BIOSYN","ENSG00000206206"
"S_BIOSYN","ENSG00000231617"
"S_BIOSYN","ENSG00000206279"
"S_BIOSYN","ENSG00000169598"
"S_BIOSYN","ENSG00000147202"
"S_BIOSYN","ENSG00000133740"
"S_BIOSYN","ENSG00000135638"
"S_BIOSYN","ENSG00000164778"
"S_BIOSYN","ENSG00000225830"
"S_BIOSYN","ENSG00000173153"
"S_BIOSYN","ENSG00000175832"
"S_BIOSYN","ENSG00000139083"
"S_BIOSYN","ENSG00000182944"
"S_BIOSYN","ENSG00000144554"
"S_BIOSYN","ENSG00000221829"
"S_BIOSYN","ENSG00000168496"
"S_BIOSYN","ENSG00000189283"
"S_BIOSYN","ENSG00000168269"
"S_BIOSYN","ENSG00000196419"
"S_BIOSYN","ENSG00000182256"
"S_BIOSYN","ENSG00000074047"
"S_BIOSYN","ENSG00000106571"
"S_BIOSYN","ENSG00000090615"
"S_BIOSYN","ENSG00000164850"
"S_BIOSYN","ENSG00000077235"
"S_BIOSYN","ENSG00000184357"
"S_BIOSYN","ENSG00000130675"
"S_BIOSYN","ENSG00000129514"
"S_BIOSYN","ENSG00000174669"
"S_BIOSYN","ENSG00000120075"
"S_BIOSYN","ENSG00000128709"
"S_BIOSYN","ENSG00000160310"
"S_BIOSYN","ENSG00000203857"
"S_BIOSYN","ENSG00000203859"
"S_BIOSYN","ENSG00000136273"
"S_BIOSYN","ENSG00000067829"
"S_BIOSYN","ENSG00000163565"
"S_BIOSYN","ENSG00000168214"
"S_BIOSYN","ENSG00000143621"
"S_BIOSYN","ENSG00000150995"
"S_BIOSYN","ENSG00000096433"
"S_BIOSYN","ENSG00000068796"
"S_BIOSYN","ENSG00000065150"
"S_BIOSYN","ENSG00000107798"
"S_BIOSYN","ENSG00000101665"
"S_BIOSYN","ENSG00000135679"
"S_BIOSYN","ENSG00000066427"
"S_BIOSYN","ENSG00000148773"
"S_BIOSYN","ENSG00000130382"
"S_BIOSYN","ENSG00000119950"
"S_BIOSYN","ENSG00000136997"
"S_BIOSYN","ENSG00000134323"
"S_BIOSYN","ENSG00000145555"
"S_BIOSYN","ENSG00000058272"
"S_BIOSYN","ENSG00000104320"
"S_BIOSYN","ENSG00000117650"
"S_BIOSYN","ENSG00000196712"
"S_BIOSYN","ENSG00000186575"
"S_BIOSYN","ENSG00000147862"
"S_BIOSYN","ENSG00000141905"
"S_BIOSYN","ENSG00000146232"
"S_BIOSYN","ENSG00000086102"
"S_BIOSYN","ENSG00000115947"
"S_BIOSYN","ENSG00000110048"
"S_BIOSYN","ENSG00000198807"
"S_BIOSYN","ENSG00000156453"
"S_BIOSYN","ENSG00000131828"
"S_BIOSYN","ENSG00000163114"
"S_BIOSYN","ENSG00000067992"
"S_BIOSYN","ENSG00000142655"
"S_BIOSYN","ENSG00000197724"
"S_BIOSYN","ENSG00000051382"
"S_BIOSYN","ENSG00000137193"
"S_BIOSYN","ENSG00000101868"
"S_BIOSYN","ENSG00000099817"
"S_BIOSYN","ENSG00000100142"
"S_BIOSYN","ENSG00000163882"
"S_BIOSYN","ENSG00000105258"
"S_BIOSYN","ENSG00000147669"
"S_BIOSYN","ENSG00000177700"
"S_BIOSYN","ENSG00000125686"
"S_BIOSYN","ENSG00000171497"
"S_BIOSYN","ENSG00000138032"
"S_BIOSYN","ENSG00000186298"
"S_BIOSYN","ENSG00000152942"
"S_BIOSYN","ENSG00000276618"
"S_BIOSYN","ENSG00000051180"
"S_BIOSYN","ENSG00000073614"
"S_BIOSYN","ENSG00000117222"
"S_BIOSYN","ENSG00000122257"
"S_BIOSYN","ENSG00000117906"
"S_BIOSYN","ENSG00000009413"
"S_BIOSYN","ENSG00000204713"
"S_BIOSYN","ENSG00000234495"
"S_BIOSYN","ENSG00000229006"
"S_BIOSYN","ENSG00000233948"
"S_BIOSYN","ENSG00000215641"
"S_BIOSYN","ENSG00000237462"
"S_BIOSYN","ENSG00000237071"
"S_BIOSYN","ENSG00000159788"
"S_BIOSYN","ENSG00000069667"
"S_BIOSYN","ENSG00000204231"
"S_BIOSYN","ENSG00000231321"
"S_BIOSYN","ENSG00000227322"
"S_BIOSYN","ENSG00000228333"
"S_BIOSYN","ENSG00000235712"
"S_BIOSYN","ENSG00000206289"
"S_BIOSYN","ENSG00000099194"
"S_BIOSYN","ENSG00000183873"
"S_BIOSYN","ENSG00000073578"
"S_BIOSYN","ENSG00000170364"
"S_BIOSYN","ENSG00000126778"
"S_BIOSYN","ENSG00000145604"
"S_BIOSYN","ENSG00000071794"
"S_BIOSYN","ENSG00000099956"
"S_BIOSYN","ENSG00000275837"
"S_BIOSYN","ENSG00000124216"
"S_BIOSYN","ENSG00000023608"
"S_BIOSYN","ENSG00000164975"
"S_BIOSYN","ENSG00000067066"
"S_BIOSYN","ENSG00000153037"
"S_BIOSYN","ENSG00000167881"
"S_BIOSYN","ENSG00000149136"
"S_BIOSYN","ENSG00000115415"
"S_BIOSYN","ENSG00000148291"
"S_BIOSYN","ENSG00000281024"
"S_BIOSYN","ENSG00000147133"
"S_BIOSYN","ENSG00000141384"
"S_BIOSYN","ENSG00000197780"
"S_BIOSYN","ENSG00000171530"
"S_BIOSYN","ENSG00000112592"
"S_BIOSYN","ENSG00000187735"
"S_BIOSYN","ENSG00000169131"
"S_BIOSYN","ENSG00000147601"
"S_BIOSYN","ENSG00000178279"
"S_BIOSYN","ENSG00000198900"
"S_BIOSYN","ENSG00000131747"
"S_BIOSYN","ENSG00000077097"
"S_BIOSYN","ENSG00000189241"
"S_BIOSYN","ENSG00000182670"
"S_BIOSYN","ENSG00000125482"
"S_BIOSYN","ENSG00000078246"
"S_BIOSYN","ENSG00000074966"
"S_BIOSYN","ENSG00000116030"
"S_BIOSYN","ENSG00000108312"
"S_BIOSYN","ENSG00000100749"
"S_BIOSYN","ENSG00000166483"
"S_BIOSYN","ENSG00000109685"
"S_BIOSYN","ENSG00000165392"
"S_BIOSYN","ENSG00000154767"
"S_BIOSYN","ENSG00000073050"
"S_BIOSYN","ENSG00000198081"
"S_BIOSYN","ENSG00000005889"
"S_BIOSYN","ENSG00000067646"
"S_BIOSYN","ENSG00000170631"
