symbol,chondrogen,linienkonsistent,basis,linie_8A,linie_2454e,im_modul,ri
PROK2,0.07483895369134645,True,0.034514007505885604,0.05675178656371736,0.09292612081897554,False,
RYBP,-0.09292551537790016,True,0.04935415987798035,-0.026239994153465056,-0.15961103660233525,False,
SHQ1,-0.007913061597034563,False,0.03854784283534395,0.001356809477885225,-0.01718293267195435,False,
GXYLT2,-0.1485217596730895,False,0.0721845859012965,0.06087326621479986,-0.3579167855609789,False,
PPP4R2,0.039993305449386674,False,0.0750065900885972,0.21715671940276854,-0.1371701085039952,False,
EBLN2,0.3487226393935945,True,0.051022758462042656,0.33075110593359414,0.3666941728535948,False,
PDZRN3,0.07463396891471746,True,0.0557940868171698,0.026335028137751328,0.12293290969168359,False,
CNTN3,0.06625683989331166,True,0.03633710511019415,0.10338350265900308,0.02913017712762025,False,
FRG2C,-0.023637542347987095,False,0.0648788996733014,-0.3289999414529255,0.2817248567569513,False,
ZNF717,-0.10494430214387947,False,0.054126758700270054,0.08728613260061405,-0.297174736888373,False,
ROBO2,0.08884857998987528,True,0.0358101322689124,0.1027509098820027,0.07494625009774787,False,
ROBO1,0.09936590693718815,True,0.03352622297130815,0.06198182788081282,0.13674998599356347,False,
GBE1,0.12848025157437573,False,0.0876776416790621,0.28531869776120117,-0.02835819461244971,False,
CADM2,0.1620080768459004,True,0.034298476420251,0.11815516493029068,0.20586098876151013,False,
VGLL3,0.010382734039305355,False,0.07927184469854046,0.06477233652655258,-0.04400686844794187,False,
CHMP2B,-0.14679446776909583,False,0.06586894009092036,0.01643317326746594,-0.3100221088056576,False,
POU1F1,0.26444861034136913,True,0.03702085274648505,0.34277180095999643,0.1861254197227418,False,
HTR1F,0.14517728219212772,True,0.03489158559653205,0.13546059996236365,0.15489396442189177,False,
CGGBP1,0.08814577300863075,False,0.0558678511665541,0.24403802269593525,-0.06774647667867376,False,
ENSG00000288654,0.005771608730425461,False,0.0684015948773281,0.13369317200340908,-0.12214995454255816,False,
ZNF654,0.008364665398414316,False,0.06834796760755195,0.13443671991641512,-0.11770738911958649,False,
C3orf38,0.08843492710028364,False,0.0558717246610915,0.24409254616448203,-0.06722269196391477,False,
CSNKA2IP,0.13590599205159248,True,0.035197390183399554,0.13371352308005655,0.13809846102312845,False,
EPHA3,0.4290137215590528,True,0.039299350412172404,0.38973598819510713,0.46829145492299845,False,
PROS1,-0.16630250432139237,False,0.0643164531142684,0.129389190423829,-0.46199419906661376,False,
ARL13B,-0.1658734494099017,False,0.06430266196464005,0.1286539992802342,-0.4604008981000376,False,
STX19,0.14530647546810754,False,0.04329429867348955,0.31238962667458,-0.021776675738364875,False,
DHFR2,-0.09738593525344579,False,0.0729673733350411,0.11606703603942395,-0.3108389065463155,False,
NSUN3,-0.1002243499996889,False,0.0731414715508699,0.11406838250344938,-0.31451708250282717,False,
EPHA6,0.24777030597241387,True,0.0335636867712083,0.38029329464296435,0.11524731730186337,False,
ARL6,0.18401482661104174,True,0.042929860504937,0.26746543191496625,0.10056422130711724,False,
CRYBG3,0.08165981310577101,True,0.053205900655875854,0.12947105021356276,0.033848575997979274,False,
RIOX2,0.2785754480348167,True,0.04820100806471915,0.20212468430020644,0.35502621176942695,False,
GABRR3,0.1459007046836811,True,0.03648963109103695,0.19862736545219653,0.09317404391516565,False,
OR5AC1,0.17160073579295057,True,0.03507949702508155,0.19584588051989382,0.14735559106600732,False,
OR5AC2,0.14948503436689414,True,0.0326429625656284,0.2492631892657862,0.04970687946800206,False,
OR5H1,0.1351208398712177,True,0.0338645557468323,0.13217458341715743,0.13806709632527794,False,
OR5H14,0.1442568379887681,True,0.0347422263543722,0.12709813574652792,0.16141554023100824,False,
OR5H15,0.06836852627088402,True,0.0350716737104443,0.03900959653871456,0.09772745600305349,False,
OR5H6,0.17173732664128974,True,0.03412245708282425,0.19126754807403124,0.15220710520854824,False,
OR5H2,0.142616871072799,True,0.03468804677144485,0.17255279625832773,0.11268094588727026,False,
OR5H8,0.11863094894200525,True,0.0349532883613703,0.08215025811050011,0.1551116397735104,False,
OR5K4,0.18748870727181371,True,0.0359183545492708,0.32420098979270057,0.05077642475092687,False,
OR5K3,0.20399236034551427,True,0.03225672210449385,0.26803425835432015,0.1399504623367084,False,
OR5K1,0.07493056138789145,True,0.035779396236958555,0.07219709768146196,0.07766402509432095,False,
OR5K2,0.16451403390953417,True,0.035110992537143795,0.22539730657126886,0.10363076124779946,False,
CLDND1,-0.040252086766827996,False,0.061471415166862,0.13819945258383987,-0.21870362611749586,False,
ENSG00000285635,0.16659541635602543,True,0.04058043221919965,0.2432495872671126,0.08994124544493827,False,
GPR15,0.12256634046059114,True,0.04627969693845935,0.07508175452370347,0.17005092639747882,False,
CPOX,0.09495106723529018,True,0.041068085372864396,0.1693305523998305,0.02057158207074986,False,
ST3GAL6,-0.006054754640624299,False,0.04276269830066935,0.11659962846149555,-0.12870913774274415,False,
DCBLD2,-0.09976235291547743,True,0.07803926102639461,-0.0012307408373611935,-0.19829396499359367,False,
COL8A1,-0.268660424764901,True,0.08676365800856689,-0.21246435353493953,-0.32485649599486244,False,
CMSS1,0.022301963113369176,False,0.059165070841604654,0.12329559233000276,-0.0786916661032644,False,
FILIP1L,0.22909684109744882,True,0.0392861001379897,0.284523885441765,0.17366979675313265,False,
TBC1D23,-0.1502874913775901,True,0.0727437465392022,-0.10388438149755151,-0.19669060125762866,False,
NIT2,0.08279389710379903,True,0.0451151921496084,0.06537377203144244,0.10021402217615563,False,
TOMM70,-0.13808376729821265,True,0.07376609763874956,-0.14221613865094437,-0.1339513959454809,False,
LNP1,-0.14591815963378063,True,0.07404895858534175,-0.15288402138527482,-0.1389522978822864,False,
TMEM45A,0.28626527921318756,True,0.0501250894259491,0.2119131422457617,0.36061741618061344,False,
ADGRG7,0.11237500566310603,True,0.0340032585268511,0.08644526378766249,0.13830474753854957,False,
TFG,-0.06678521718239795,False,0.06550892862128595,0.005980237614983751,-0.13955067197977966,False,
ABI3BP,0.23490995620645094,True,0.05001099811418335,0.23078080669705134,0.23903910571585057,False,
IMPG2,0.3219029010228467,True,0.0349469871227851,0.502063098683986,0.1417427033617074,True,1.0
SENP7,-0.15894220446432258,True,0.0604958295355829,-0.0014869472953420366,-0.3163974616333031,False,
TRMT10C,-0.3047286279245027,True,0.06715823501180909,-0.07632254905948327,-0.5331347067895221,False,
PCNP,-0.07888237114187553,False,0.08553986517358586,0.037118528620727814,-0.19488327090447888,False,
ZBTB11,-0.2392674227227785,True,0.08370058274512385,-0.07843488555155055,-0.4000999598940065,False,
RPL24,-0.3211955311649703,True,0.0868052990680244,-0.0979064747707477,-0.5444845875591929,False,
ENSG00000293268,-0.3211679176176827,True,0.08666560755105404,-0.09685170305502172,-0.5454841321803436,False,
CEP97,0.012317452659343697,False,0.0477579563878179,-0.06840412630324377,0.09303903162193117,False,
NXPE3,0.09689895756111042,True,0.0448105559853781,0.09709949639932199,0.09669841872289883,False,
NFKBIZ,-0.0007313539814066475,False,0.06660841262496554,0.05899548531598838,-0.06045819327880168,False,
ZPLD1,0.22187275004288254,True,0.05622450113064045,0.09316281246430586,0.3505826876214592,False,
ALCAM,-0.1400604284329986,True,0.0858097837766024,-0.11276672318315925,-0.16735413368283794,False,
CBLB,0.08805513420457878,True,0.1259887747394074,0.0843234509663009,0.09178681744285666,False,
CCDC54,0.18006644887814388,True,0.038738493737003596,0.0988902042127367,0.26124269354355106,False,
BBX,-2.251802228035206e-05,False,0.0547215778154999,0.00582509273797205,-0.005870128782532754,True,1.0
CD47,0.08588581786246419,True,0.053606027906003204,0.09451288560370028,0.0772587501212281,False,
IFT57,-0.27917975747828694,True,0.08931823720103729,-0.025368595550145836,-0.5329909194064281,False,
HHLA2,0.1595367182642328,True,0.03497471446444215,0.08974502707396316,0.22932840945450245,False,
MYH15,0.05782334635227039,True,0.0412249171683075,0.08663792427701147,0.02900876842752931,False,
CIP2A,-0.021492674899555975,False,0.07413175549612465,0.16835363138845644,-0.2113389811875684,False,
DZIP3,-0.02185436189970541,False,0.07413852764981275,0.16813770040884857,-0.2118464242082594,False,
RETNLB,0.04406384748473779,False,0.03336662450593565,-0.05775392516400964,0.1458816201334852,False,
TRAT1,0.17920284805190795,True,0.03545486767653665,0.24793164213322064,0.11047405397059529,False,
GUCA1C,0.08517218757833295,True,0.0376945680057262,0.07316573318672001,0.09717864196994587,False,
MORC1,0.21177167075922165,True,0.0327286339070899,0.1900076145654395,0.23353572695300384,False,
C3orf85,0.21255901576291847,True,0.03272943325256085,0.19147642666136472,0.2336416048644722,False,
DPPA2,0.10736017001822395,True,0.0321259204038813,0.06639524590196051,0.1483250941344874,False,
DPPA4,-0.020860700468071758,False,0.0369553680946448,-0.09337372486852823,0.05165232393238471,False,
NECTIN3,-0.021457009577588206,True,0.0607385711298749,-0.009200622817276998,-0.033713396337899416,False,
CD96,0.18307694482857523,True,0.037136028366722196,0.2689983061153491,0.09715558354180136,False,
ZBED2,-0.05804997356308895,True,0.04746859927196505,-0.10389027768719633,-0.012209669438981571,False,
PLCXD2,-0.06430040225880754,False,0.0491362456313557,0.03729359167622515,-0.16589439619384022,False,
PHLDB2,0.20917132023687168,True,0.046793520783279155,0.2507910032960368,0.16755163717770657,False,
ABHD10,0.4211869932035335,True,0.0439147776394399,0.4688670592895997,0.37350692711746725,False,
TAGLN3,-0.06272645892412633,True,0.0517471006693102,-0.08878272571272428,-0.03667019213552839,False,
TMPRSS7,0.23108976276734236,True,0.0363820261332092,0.193376318022618,0.2688032075120667,False,
C3orf52,0.137561904243914,True,0.0492875989835493,0.07082281615527664,0.20430099233255136,False,
GCSAM,0.019809998012706023,False,0.03898505953394575,0.09259762763968005,-0.052977631614268,False,
SLC9C1,0.006118768766590774,False,0.042974150320349194,0.20669385119469547,-0.19445631366151392,False,
CD200,-0.04298041904248351,False,0.0443417706195344,0.17217683964737923,-0.25813767773234625,False,
BTLA,0.13656765557540904,False,0.03577904290272935,0.27614972910864244,-0.003014417957824388,False,
ATG3,-0.1655608632077331,False,0.07839806939485244,0.05436117751687783,-0.3854829039323441,False,
SLC35A5,-0.1641755766753628,False,0.078410542436516,0.05749386920587893,-0.3858450225566046,False,
CCDC80,-0.029357071529724985,False,0.10369195031616399,-0.24109270256305199,0.18237855950360202,False,
CD200R1L,0.12134773711428269,True,0.03537098628868435,0.11482544500221273,0.12787002922635266,False,
CD200R1,0.20971302229920122,True,0.035427258174825796,0.21781914722100335,0.2016068973773991,False,
GTPBP8,0.1774780493486603,True,0.04505079212654635,0.24716006414459485,0.10779603455272574,False,
NEPRO,-0.15530722751999324,False,0.0783221594802714,0.11141762709101045,-0.4220320821309969,False,
BOC,0.024004048614242237,False,0.0495478574520619,-0.01293603251901571,0.060944129747500186,False,
CFAP44,0.20575878241281936,True,0.0426893978981659,0.2123930432601852,0.1991245215654535,False,
ENSG00000285943,0.030685227955977147,False,0.04790835276568805,0.1642666868618804,-0.1028962309499261,False,
SPICE1,0.030491577669430406,False,0.0479119723722679,0.16427311035899,-0.10328995502012919,False,
SIDT1,0.08382084403665878,True,0.0342525714088394,0.018077531080788117,0.14956415699252945,False,
USF3,0.0556219552172114,False,0.0573106298089778,0.21334695694069364,-0.10210304650627083,False,
NAA50,-0.31333875152698076,False,0.14206754238780936,0.0012999693000383492,-0.6279774723539999,False,
ATP6V1A,-0.3164087019084199,False,0.1420403753158606,0.003683342854203887,-0.6365007466710437,False,
GRAMD1C,0.0811460125425748,False,0.0493265939572744,-0.08860711565229609,0.2508991407374457,False,
ZDHHC23,0.10631351152658862,True,0.0388783094069213,0.027107118899663336,0.1855199041535139,False,
CCDC191,0.0386035779681877,False,0.05406913840371985,0.12052638350075102,-0.043319227564375624,False,
QTRT2,0.20206221730685903,True,0.0354744507447394,0.1342850831839151,0.2698393514298029,False,
DRD3,0.11569068389066146,True,0.0351621799664132,0.1948966288044046,0.03648473897691834,False,
ZNF80,0.19320313996109612,True,0.0330000360876604,0.12017984045753234,0.2662264394646599,False,
TIGIT,0.3242764953540726,True,0.0351486393912405,0.263902361938476,0.3846506287696692,False,
ZBTB20,-0.47767826457044515,True,0.0890341167863656,-0.19190361551488302,-0.7634529136260073,False,
GAP43,0.0972056266754065,True,0.037597606657621255,0.07334529990530647,0.12106595344550652,False,
LSAMP,0.16841818584788687,True,0.03652217157002365,0.1546582235491345,0.18217814814663924,False,
IGSF11,0.24627243925511572,True,0.04047753789720075,0.10422254581558717,0.3883223326946443,False,
TEX55,0.2470125819424978,True,0.040459673280229355,0.10524363207475305,0.38878153181024255,False,
ENSG00000251012,0.2577771372000719,True,0.040197257543308704,0.12002407752509656,0.39553019687504726,False,
UPK1B,0.5577675891967,True,0.0496537121465976,0.33169171363752203,0.7838434647558779,False,
B4GALT4,0.0932694011845071,True,0.0647771076888096,0.021159369823117086,0.16537943254589713,False,
ARHGAP31,0.2294203626207631,True,0.0659102042270005,0.054192772786803636,0.40464795245472257,False,
TMEM39A,-0.08392406181075901,True,0.07590863706481625,-0.01878924809264114,-0.14905887552887687,False,
POGLUT1,-0.0852622137999213,True,0.07592935303319714,-0.020448882748607233,-0.15007554485123537,False,
TIMMDC1,0.10287538928590112,True,0.0626700297634709,0.1467324406266145,0.059018337945187745,False,
CD80,0.15210295472809598,False,0.036849883343252995,-0.027266249678019085,0.3314721591342111,False,
ADPRH,0.1823256412705321,True,0.051658060189778046,0.05117477357134987,0.31347650896971435,False,
PLA1A,0.10708290597058163,True,0.0470956937750115,0.020238336263966365,0.1939274756771969,False,
POPDC2,0.8780914962881736,True,0.056832095264329696,0.6795522894103415,1.0766307031660056,False,
COX17,0.5353524657196111,True,0.0512165379095195,0.5195208297737075,0.5511841016655148,False,
CFAP91,0.11986198816824466,True,0.038502540290536694,0.1880376072644858,0.051686369072003524,False,
ENSG00000285585,0.12058840637618415,True,0.038485543633246494,0.18911612224030216,0.052060690512066125,False,
NR1I2,0.09042632128069475,True,0.0378644288856793,0.13091432014796486,0.049938322413424635,False,
GSK3B,-0.2847897093781944,True,0.0901108721723406,-0.05927106759238481,-0.5103083511640041,False,
GPR156,0.05673656020961393,False,0.03673877356721985,-0.005311625387561597,0.11878474580678945,False,
LRRC58,0.10207368672997956,True,0.04967626477323325,0.19450912127639905,0.009638252183560068,False,
FSTL1,-0.19171801578229117,False,0.0927995471486924,0.005714812997647427,-0.38915084456222976,False,
NDUFB4,0.05973858987056767,False,0.05245337959542065,0.22468383806991823,-0.1052066583287829,False,
HGD,0.017467982020420204,False,0.0430629224341827,0.07499464229024791,-0.0400586782494075,False,
RABL3,-0.12318857764771407,True,0.0636968160204221,-0.08064425697880552,-0.16573289831662263,False,
GTF2E1,-0.12674907131734386,True,0.0637825191783882,-0.08403023155533768,-0.16946791107935005,False,
STXBP5L,0.06813340467469302,True,0.03401610889854225,0.07357278403654427,0.06269402531284177,False,
POLQ,0.04666763612105973,True,0.04461132452661775,0.07680770863872652,0.016527563603392942,False,
ARGFX,0.19012428410189003,True,0.0325991861150202,0.18599761147849161,0.19425095672528842,False,
FBXO40,0.03908316667726253,True,0.0359474169810627,0.001855780450596544,0.07631055290392852,False,
HCLS1,0.15111001788960607,True,0.04186389047375885,0.13684411527671847,0.16537592050249367,False,
GOLGB1,-0.2833684587654838,True,0.08514031383628975,-0.02121332967862518,-0.5455235878523423,False,
IQCB1,-0.06789589610892607,True,0.051502604385826045,-0.016428210451331266,-0.11936358176652088,False,
EAF2,-0.06876519497292817,True,0.0515311407027608,-0.018150815299401497,-0.11937957464645485,False,
SLC15A2,0.1669299087041367,True,0.035533524405194,0.08642099244350401,0.2474388249647694,False,
ILDR1,0.14754463121632755,True,0.037577880549807,0.2182130925277792,0.07687616990487592,False,
CD86,0.13801120635397912,True,0.0346556972426485,0.0693400209296607,0.20668239177829753,False,
CASR,0.12314697008669719,True,0.03507575492641205,0.0853790251432674,0.16091491503012698,False,
CSTA,0.41260583683502283,True,0.0374797822387164,0.2504886688144563,0.5747230048555894,False,
MIX23,0.2769817965378245,True,0.0489225875537844,0.263193692360973,0.29076990071467596,False,
FAM162A,0.272959754920948,True,0.04921292562889175,0.2669844812473706,0.27893502859452535,False,
WDR5B,0.2064510771500167,True,0.0582355944590726,0.20917932214901408,0.20372283215101933,False,
KPNA1,0.03409694366072327,False,0.0531479855070498,0.10424531053516017,-0.03605142321371363,False,
PARP9,-0.04917099740522058,False,0.0539549577468393,0.04441224694029135,-0.1427542417507325,False,
DTX3L,-0.04916813268023931,False,0.053856479751853,0.04495456770312267,-0.1432908330636013,False,
PARP15,0.09105215528447394,True,0.0425794220526246,0.11497235526079468,0.06713195530815322,False,
PARP14,-0.22350510985667627,True,0.05214676935074085,-0.19611601689573893,-0.2508942028176136,False,
HSPBAP1,0.20538246390163975,True,0.06788963587923645,0.2047292082867105,0.206035719516569,False,
SLC49A4,0.18685829511154042,True,0.06823498890239445,0.19281440912799042,0.18090218109509043,False,
SEMA5B,0.056853675995156776,False,0.03504227930325085,-0.004893137481159276,0.11860048947147282,False,
PDIA5,0.06611186539499857,False,0.04667371533356325,-0.09368979993683615,0.2259135307268333,False,
SEC22A,-0.06243701544427825,False,0.05828392911086,0.12978901985246213,-0.25466305074101864,False,
ADCY5,0.03944634065089142,False,0.032763399617855196,-0.0271782672651723,0.10607094856695513,False,
HACD2,0.21163099939979996,True,0.046682096891529704,0.24341912249296516,0.17984287630663479,False,
MYLK,-0.07406957685785096,True,0.0468501046232044,-0.0068327874121678995,-0.14130636630353402,False,
CCDC14,0.06357640821504587,False,0.05135901761222465,0.1980999344364571,-0.07094711800636537,False,
ROPN1,0.11377213508213646,True,0.034880455247778455,0.15405854262485974,0.07348572753941318,False,
KALRN,0.12349464906758673,True,0.0378314497534559,0.0752572484595482,0.17173204967562525,False,
UMPS,-0.04135457632829534,False,0.04973473838253615,0.08564618498494986,-0.16835533764154054,False,
ITGB5,0.19514827715996802,True,0.04148347930341785,0.07086502139071973,0.31943153292921633,False,
MUC13,0.12264095358705276,True,0.03840580161782215,0.09055100715304552,0.15473090002106002,False,
HEG1,-0.5360244861377231,True,0.08365792718530965,-0.36812267437062834,-0.703926297904818,False,
SLC12A8,0.12332633370712599,False,0.04225831412538515,-0.027532493117439355,0.27418516053169134,False,
ZNF148,0.06852232024163558,True,0.061583517846194605,0.07468742282934705,0.06235721765392411,False,
SNX4,0.044462008338712555,True,0.057734229525652,0.024019783001840638,0.06490423367558447,False,
OSBPL11,-0.1912842149371407,True,0.060705115959126754,-0.055109881222139535,-0.32745854865214186,False,
ROPN1B,0.3005554951013574,True,0.0357527583856887,0.25432341526095537,0.3467875749417593,False,
SLC41A3,-0.24723048221089391,True,0.05898497117339045,-0.18237887270121433,-0.3120820917205735,False,
ALDH1L1,0.13328851265322023,True,0.0335235213614738,0.13018865217134581,0.1363883731350946,False,
KLF15,0.19688181644039832,False,0.03890782297579435,-0.03649158468028352,0.43025521756108015,False,
CFAP100,0.1898939466641826,False,0.03824357156504185,-0.0543958332410102,0.4341837265693754,False,
ZXDC,-0.15753541478640815,True,0.0597474493653742,-0.1537897075059099,-0.16128112206690642,False,
UROC1,-0.05241297376122481,False,0.0370134080074912,-0.20000783755518672,0.09518189003273711,False,
CHST13,-0.023214364772233043,False,0.0367775248200995,-0.13745073889366205,0.09102200934919596,False,
C3orf22,0.07389296435729176,True,0.03698316645772505,0.04154886889525447,0.10623705981932904,False,
TXNRD3,0.008544376083778579,False,0.0463000029007455,-0.017062104106697857,0.034150856274255015,False,
CHCHD6,0.034426676254813784,True,0.03771864478847915,0.005830039328440603,0.06302331318118697,False,
PLXNA1,-0.17073696192066182,True,0.0575669449206653,-0.3375406598836341,-0.003933263957689571,False,
PRR23E,0.08783515767850916,True,0.0350852799172576,0.051585172399061414,0.12408514295795692,False,
PRR20G,0.016657128014914077,False,0.0362612895102604,-0.055703134044701605,0.08901739007452976,False,
TPRA1,0.20524197589286214,False,0.06261119356999706,-0.11671911011595883,0.5272030619016831,False,
MCM2,0.20406011054545609,False,0.0627729760227182,-0.11720403394158119,0.5253242550324934,False,
PODXL2,0.12020034253759508,False,0.034173925826583545,-0.05523599401741849,0.29563667909260866,False,
ABTB1,-0.1321857992022062,True,0.05930513531034145,-0.25963869935798,-0.004732899046432392,False,
MGLL,-0.19273284244501415,False,0.0865491515933577,-0.4103491050270524,0.024883420137024097,False,
KBTBD12,0.15407740972159129,True,0.0340434242971564,0.09684340935638461,0.21131141008679794,False,
SEC61A1,-0.17529527425164987,False,0.08554176842356176,-0.39074594555294645,0.040155397049646706,False,
RUVBL1,0.12155372309813425,True,0.0416288298227757,0.1641495105974311,0.07895793559883742,False,
EEFSEC,0.12181169068797632,True,0.04152298634455455,0.16408986824379782,0.07953351313215483,False,
DNAJB8,-0.032040905746567164,False,0.034415912992994555,-0.10311067508974121,0.03902886359660688,False,
GATA2,-0.09285293086174032,True,0.03794198270253245,-0.09516850829193756,-0.09053735343154307,False,
RPN1,0.062224945744698945,True,0.0570963986593709,0.10607038143435585,0.01837951005504205,False,
RAB7A,-0.04974360978811959,False,0.0462361887851667,-0.1391765584017734,0.03968933882553422,False,
ACAD9,-0.0615323053741246,True,0.06901460795457615,-0.0108880393560708,-0.1121765713921784,False,
CFAP92,0.018499926756723125,False,0.0345175828169232,-0.06038910838995148,0.09738896190339773,False,
EFCC1,0.012998032947024472,False,0.03425966692647735,-0.04752897757582428,0.07352504346987322,False,
GP9,0.0027720164537526,False,0.03628365872399615,-0.11583697204248813,0.12138100494999333,False,
RAB43,-0.017993790382368327,False,0.05708982088533325,-0.17883272220813387,0.14284514144339722,False,
ISY1-RAB43,-0.18650518869753122,True,0.07474734750141446,-0.13971693151733205,-0.23329344587773038,False,
ISY1,-0.18655777056293396,True,0.07475424854962451,-0.13977851881671668,-0.23333702230915124,False,
CNBP,0.0676183394575739,False,0.0858813420195493,-0.0922743363093619,0.2275110152245097,False,
COPG1,-0.056153158193205016,False,0.0733690920901688,-0.26643545659975165,0.15412914021334162,False,
HMCES,0.1689622474411585,True,0.0595189761763982,0.06784990500398604,0.270074589878331,False,
H1-10,-0.04707746140930355,False,0.061688822458805206,-0.2249070378900127,0.1307521150714056,False,
EFCAB12,0.1298158637487638,True,0.04599933458644305,0.12462413004447187,0.1350075974530557,False,
IFT122,0.06317316573074094,False,0.0495978947236497,0.13462237335038546,-0.008276041888903561,False,
MBD4,-0.07216490186034058,False,0.0693237262830301,0.13740341639294334,-0.2817332201136245,False,
RHO,-0.08082871607720436,False,0.0439297639895163,-0.19115888731754627,0.02950145516313754,False,
H1-8,-0.13832434812067101,True,0.042231653770963995,-0.2109666284204649,-0.06568206782087711,False,
PLXND1,-0.01051290758276579,True,0.0711262930535357,-0.010991537458811533,-0.010034277706720048,False,
TMCC1,0.013178954301965806,True,0.0468470562756692,0.00890768315322937,0.017450225450702243,False,
TRH,0.05889935209368968,True,0.03506077239727375,0.03158265239533597,0.0862160517920434,False,
ALG1L2,0.06594999126964854,True,0.0362965341847858,0.03651578075949977,0.09538420177979731,False,
COL6A5,0.18352694015461787,True,0.0338885442387351,0.16581816712181757,0.20123571318741817,False,
COL6A6,0.15339553788552557,True,0.03220579784416515,0.17359544719777803,0.13319562857327308,False,
PIK3R4,-0.13744328807948197,False,0.06900684302140936,0.08615414257515394,-0.36104071873411786,False,
ATP2C1,0.06964062963101535,True,0.037427957175708404,0.07616167883652004,0.06311958042551065,False,
ASTE1,-0.13923881615478917,False,0.0635874134427938,0.17218017950891176,-0.45065781181849013,False,
NEK11,-0.13831547401952532,False,0.06356906041661625,0.16712234085340763,-0.4437532888924583,False,
NUDT16,-0.009429082227622447,False,0.058547044063274954,0.036683603372591085,-0.05554176782783598,False,
MRPL3,0.255554150423256,True,0.04753345634242645,0.2955542204852081,0.21555408036130394,False,
CPNE4,0.5098922664489125,True,0.0342033450966994,0.3973675238625918,0.6224170090352331,False,
ACP3,0.23875452975357153,True,0.0392501709206762,0.10324069759196158,0.3742683619151815,False,
DNAJC13,0.10733718716278969,True,0.05572936006645835,0.19789331950523725,0.016781054820342128,False,
ACAD11,-0.05643420393912991,False,0.0686435491444992,0.05911415965694357,-0.17198256753520338,False,
NPHP3-ACAD11,0.1073116198986588,True,0.0539420031208164,0.17373586750682396,0.04088737229049363,False,
ACKR4,0.2129670007350507,True,0.0529064424184677,0.09759509531427903,0.3283389061558224,False,
UBA5,-0.09408799454557723,True,0.0678603942580287,-0.03894511634363212,-0.14923087274752234,False,
NPHP3,0.10747183349644945,True,0.053937554991167105,0.1739747268254255,0.04096894016747342,False,
TMEM108,0.19052970855162601,True,0.03545598245078095,0.12281855577485862,0.2582408613283934,False,
BFSP2,0.18344201242554647,True,0.039065704844237145,0.14531088339773743,0.22157314145335552,False,
CDV3,-0.10938396853380991,True,0.0940113220397304,-0.05702411306229322,-0.1617438240053266,False,
TOPBP1,0.013532531225256994,False,0.0570066122806198,0.18526057754569483,-0.15819551509518084,False,
TF,0.22785286991812148,True,0.03602108314659755,0.11659111529555567,0.3391146245406873,False,
SRPRB,0.20330982355235633,True,0.03381060212252435,0.18178771474275213,0.22483193236196053,False,
RAB6B,-0.03234376930513225,False,0.0377157807883975,-0.09234700995595574,0.027659471345691248,False,
SLCO2A1,0.021359466189941105,False,0.0362030040922887,-0.03874605571551097,0.08146498809539318,False,
RYK,0.2114218345059112,True,0.0542406532509352,0.13472219512838957,0.28812147388343284,False,
AMOTL2,-0.43799638083581577,True,0.08321288142445185,-0.5803033347888297,-0.29568942688280186,False,
ANAPC13,-0.21788556677059492,False,0.1150841194748735,-0.5123683496672176,0.0765972161260277,False,
CEP63,-0.20760947183235146,False,0.1155483545797565,-0.5143793657162564,0.0991604220515535,False,
KY,-0.19502278841392603,True,0.04938813963525085,-0.3826170059362625,-0.00742857089158955,False,
EPHB1,-0.16229423719584393,True,0.04458979240818995,-0.24235778928267948,-0.08223068510900837,True,-1.0
PPP2R3A,0.26842607966586046,True,0.0601208344211418,0.21620668091329323,0.3206454784184277,False,
MSL2,-0.2013474091524989,True,0.0860658308505626,-0.05497778173434907,-0.34771703657064873,False,
PCCB,-0.031709280672415296,True,0.044283207118145054,-0.05838396984880864,-0.0050345914960219455,False,
STAG1,-0.27151980126129815,True,0.1023082797299022,-0.257749234885933,-0.28529036763666327,False,
SLC35G2,-0.13415430589957197,True,0.06533488840137705,-0.10278254787691911,-0.16552606392222485,False,
NCK1,0.06069739263081669,True,0.05088488123248255,0.09905279055749673,0.02234199470413665,False,
IL20RB,0.363203663063251,True,0.044796988990691594,0.33820938565059233,0.38819794047590966,False,
SOX14,0.022565704314708473,False,0.0329222483923442,-0.1151767259503578,0.16030813457977475,False,
CLDN18,0.20087616517719686,True,0.037061839947424305,0.08072839787069894,0.32102393248369476,False,
DZIP1L,-0.014861168599221902,False,0.06816961135803434,-0.1320557084592238,0.10233337126077999,False,
A4GNT,0.20194115077783764,True,0.03439202983953415,0.20272001737766307,0.2011622841780122,False,
DBR1,0.15029124520569387,True,0.044456107320108754,0.04746974000449827,0.25311275040688946,False,
ARMC8,-0.06419568541954056,True,0.054508634134775705,-0.059560695696506495,-0.06883067514257463,False,
NME9,0.06976079026970897,True,0.035249471106696156,0.07054942143732483,0.0689721591020931,False,
MRAS,-0.05748922791798665,True,0.0521161460273493,-0.018163737634237252,-0.09681471820173604,False,
ESYT3,0.010960101510980242,False,0.037209902926161345,-0.03095220623550819,0.052872409257468674,False,
CEP70,0.013996349980788067,False,0.052942244844418895,0.036599853254868926,-0.008607153293292794,False,
FAIM,-0.036621650365519384,False,0.0568428526584646,-0.22038706877282982,0.14714376804179105,True,1.0
PIK3CB,-0.0023682368047450164,False,0.051057765065301644,-0.11039092030540322,0.10565444669591319,False,
