"symbol","AD-3d","AD-5d","AD-7d","MSC-0d","OB-3d","OB-5d","OB-7d"
"MYL1",0.0586766835417709,0.0266589665111791,0.0576217684117727,0.025741544326327,0.0170440433024092,0.0298181065298582,0.0468860293560532
"LANCL1",0.161653794570059,0.218782989114506,0.236475378848451,0.295815333758754,0.188996511797864,0.17152458138513,0.281181521227863
"CPS1",0.161641980736208,0.218774633413939,0.236409280215693,0.295811921505164,0.188991725444222,0.171511939745631,0.281179393466285
"ERBB4",0.110198150922178,0.100037567727035,0.128242313071744,0.0988970351111289,0.0787747134541765,0.0996394895023628,0.112909432610382
"IKZF2",0.29240695739892,0.357248675010989,0.389875222873836,0.3788388785362,0.407644353476516,0.336637160787146,0.358878997247992
"SPAG16",0.266153368214123,0.292623850581182,0.292511971052396,0.237153541563223,0.285050640650838,0.276277934519549,0.279029667685366
"VWC2L",0.0632505035349726,0.0522222089151587,0.0726799422128857,0.0384433336219633,0.0373486839898444,0.0405316048136434,0.0717372752186032
"BARD1",0.432042671643136,0.554521857578824,0.460196488099963,0.453346125552635,0.432011458081293,0.407457225338328,0.531591291166114
"ABCA12",0.0686407047806579,0.0637443344222512,0.11652916718482,0.0739079627527387,0.0442173099025743,0.0742098129686628,0.0901067347431174
"ATIC",0.230927358511121,0.214168635851275,0.204601112838518,0.21622974941277,0.240358939081031,0.240596365441071,0.196959361833543
"FN1",0.431551105923241,0.703765149101361,0.563754057230385,0.580190517055158,0.548173590804992,0.45515584464946,0.631736535633435
"MREG",0.114468101337682,0.078921071444503,0.114689556541542,0.130012299933676,0.0737289018284341,0.0952678221203923,0.0994754574846844
"PECR",0.145520168370127,0.101201531874826,0.130385321228668,0.139799701386767,0.0924096430568741,0.118226174944061,0.148907744825502
"TMEM169",0.145185708894513,0.101412597444878,0.128398258490408,0.13941141781705,0.0907784261471858,0.118785368021507,0.151384902310543
"XRCC5",0.258757654483847,0.279918603301847,0.304830900193727,0.310972402552335,0.20843172263764,0.249934259532241,0.396672246998448
"MARCHF4",0.183495923161061,0.187968696834193,0.301315041157267,0.414437948889839,0.344734647377747,0.241508568467726,0.228818265196933
