"symbol","MSC_8A","CHON_8A","MSC_2454e","CHON_2454e"
"INTS11",0.0835012269566972,0.0503839904532022,0.134357273122511,0.12033365990746
"CPTP",0.0945695446514021,0.0986229960773494,0.157593714480331,0.123857223900679
"TAS1R3",0.042397118343794,0.0412573811548289,0.0289564162552503,0.0429364940640281
"DVL1",0.0557936916345708,0.0524309833134068,0.06306855743992,0.087904764561213
"MXRA8",0.0908385499853336,0.0442974381572431,0.0720109070423975,0.0784114442057326
"AURKAIP1",0.122540954210349,0.0819430718013991,0.258210647266848,0.191439052165898
"CCNL2",0.115991449904956,0.057239874142832,0.143936751741657,0.156454990625376
"MRPL20",0.0796374114803451,0.0536317725586571,0.117855576973479,0.16237378170174
"ANKRD65",0.0457063360759148,0.0600305732682815,0.0491671201750516,0.0355852236701297
"TMEM88B",0.0452093597191765,0.0402572003906685,0.0415987221383569,0.0364811543396361
"VWA1",0.0788881694051786,0.0546994392991159,0.0739157257615517,0.129829633685898
"ATAD3C",0.0413017159766492,0.0518283413918899,0.0225224937853915,0.0351128946072622
"ATAD3B",0.0603222102185797,0.0657408696768215,0.10766406756538,0.116935543279369
"ATAD3A",0.0870750415957551,0.0498136773696084,0.262339075602158,0.198473301640825
"TMEM240",0.0642475334895177,0.060158446483904,0.0543782619613245,0.055487776621058
"SSU72",0.0849840656822205,0.0736806559249283,0.338009551157394,0.255696398977648
"FNDC10",0.0389295407110313,0.0236623315652321,0.0242145903562516,0.0316331331279784
"MIB2",0.0638875794521113,0.0497097873503034,0.270139031913494,0.162497060745648
"MMP23B",0.0358034868171826,0.0440352433170102,0.0326169356311777,0.0554867099784722
"CDK11B",0.110745100297327,0.0626403432319182,0.250474773393377,0.216352432658021
"SLC35E2B",0.064438363076891,0.0334844314170913,0.253867686466774,0.216220254387314
"CDK11A",0.0983424531193206,0.0653871992879975,0.202900882749692,0.137198210276511
"NADK",0.0593853239220641,0.0408306425126819,0.0640467954543461,0.0663610438504059
"GNB1",0.0647717781613087,0.0516675286768441,0.0536250704742509,0.0668006058460889
"CALML6",0.0526288403425579,0.0371836630674024,0.0347304803935541,0.0304693366439576
"TMEM52",0.0312606796752085,0.0370923026447804,0.0246932450786586,0.0371851968872025
"CFAP74",0.0443788036492378,0.0324141522026279,0.0327155881374762,0.0248888004993551
"GABRD",0.0413102222152838,0.0236623315652321,0.0221042807466165,0.0264449822146816
"PRKCZ",0.0421406123882089,0.030422997726727,0.0211543682726462,0.0270871913374464
"FAAP20",0.20309108060371,0.0661125806490113,0.780348525411936,0.180666428373661
"SKI",0.112667023893301,0.0601884309309795,0.246198467051324,0.121008450640797
"MORN1",0.106088368491224,0.0787203805280309,0.181703872616687,0.157909920339912
"RER1",0.074725040214956,0.0435338427710075,0.158889549324806,0.126883647588208
"PEX10",0.0619995212425475,0.0310865252402586,0.0499051203513885,0.0482591371195304
"PLCH2",0.0376060661453245,0.0516895574462638,0.0254942154961767,0.0319520041851668
"PANK4",0.0395358590432268,0.0334844312768772,0.0398945936001791,0.0433736282381944
"HES5",0.040449837727739,0.0451571213076949,0.0207539314625002,0.0251297642314987
"TNFRSF14",0.0412066464767026,0.0315497754203095,0.0396270000879088,0.0266988169544109
"PRXL2B",0.0362622903937506,0.0374997329002377,0.0480494482323542,0.0570729531610187
"MMEL1",0.0338897520311134,0.0331821101479328,0.0191395371747585,0.023915454645369
"TTC34",0.0478550631701631,0.0323120069091261,0.0191077948410308,0.0308232051266866
"ACTRT2",0.0405788701167402,0.0447514536752418,0.0213427998850689,0.0352780288516295
"PRDM16",0.0435666046814244,0.0315497754203095,0.0507056721296616,0.0357570804337536
"ARHGEF16",0.0433068154156198,0.0385831648452193,0.0272083188947289,0.0401485947006086
"MEGF6",0.0463093670478123,0.03845128822186,0.026006937840355,0.031051744114929
"TPRG1L",0.0496617952052823,0.0478977095731377,0.0690677722773012,0.0831453595585833
"WRAP73",0.0589179792350103,0.0497174881477465,0.0245171370918211,0.0296748641285607
"TP73",0.0464693614875739,0.0315497754203095,0.0236161958011422,0.0252669419800394
"CCDC27",0.0668649424479444,0.042947717817001,0.0572637112008963,0.0604281796259304
"SMIM1",0.0458275435122085,0.0270426646459796,0.0263712042924404,0.0311730606468634
"LRRC47",0.0540727481000201,0.0473246442150973,0.0875119501020227,0.0863774278049499
"CEP104",0.0612817637481061,0.0370226956462816,0.0581553282850211,0.0571209882617129
"DFFB",0.0645877607916256,0.0702201618136845,0.0711594120331383,0.0648995073653759
"C1orf174",0.0504463145542215,0.0511722009072511,0.172941416500318,0.106932211057265
"AJAP1",0.0439943674319435,0.0462671278135484,0.022181535798881,0.0287836112169327
"NPHP4",0.0638477561114961,0.0329984893851892,0.16725251613931,0.0782790854775338
"KCNAB2",0.0444591492184324,0.0546102495773548,0.0477445217741516,0.04139074548432
"CHD5",0.0386538393780313,0.0368900486913864,0.0309258537301169,0.0291951106335136
"ENSG00000285629",0.0836778276736144,0.0912546685706569,0.153596707950991,0.17999955350633
"RPL22",0.0337984682414629,0.0241452362910532,0.0257695368351253,0.0330580090244159
"RNF207",0.039965957749663,0.0487424218823425,0.0357533902191893,0.0379019362223703
"ICMT",0.0512615790050418,0.0330172068139372,0.0514775763666843,0.0403819407109999
"HES3",0.0434946116389386,0.0392193333027756,0.0218584648744831,0.0270954153511857
"GPR153",0.0422106877548878,0.0398803337243399,0.032644091458575,0.0577001743852075
"ACOT7",0.055537765833119,0.0452242352854205,0.16115887254542,0.0988987199397302
"HES2",0.0325796016441387,0.0363266780367648,0.0264752851099028,0.0298806286175115
"ESPN",0.0309946125547075,0.0262914795169246,0.0286091065319903,0.0315914464753718
"TNFRSF25",0.0459720907661498,0.0378151538866375,0.0191077942713034,0.0376430858349365
"PLEKHG5",0.0523306056950268,0.067572905935836,0.0561961795499861,0.0452611654483792
"NOL9",0.0818057943193875,0.0556129553927081,0.0941583198123677,0.108967512908267
"TAS1R1",0.0983540965704862,0.0757194575287733,0.124959676179515,0.139677979141489
"ZBTB48",0.0695856357776623,0.0623585052354186,0.207656828147023,0.109533492670068
"KLHL21",0.0837698698250232,0.0672068441212336,0.134900346664089,0.17760792352785
"PHF13",0.0789392432772536,0.077221760490007,0.116187357469274,0.164741515751046
"THAP3",0.0568219430740184,0.0805892841251237,0.0742166190854806,0.0915839692598168
"DNAJC11",0.0620208284400627,0.0421398278396886,0.114377109283011,0.0908541435723568
"CAMTA1",0.0700056324631072,0.0489055336156104,0.177977382235652,0.107963728781426
"VAMP3",0.0438415867655913,0.0492436780527283,0.16705861507637,0.145755453005264
"PER3",0.0607193543739708,0.0430797322798836,0.113765707018115,0.0386657019264019
"UTS2",0.0427257806783108,0.0670060614772266,0.029864337041401,0.0302180058677808
"TNFRSF9",0.0402250531208406,0.059930107972482,0.0236386141586784,0.0356598335521728
"PARK7",0.0538430643481651,0.0427376861199381,0.111447395074107,0.0606623956041823
"ERRFI1",0.182547544979876,0.0765458360057214,0.355414192232735,0.213482036507481
"SLC45A1",0.0538550452307974,0.0465800435641153,0.0421601099272014,0.0391915881388592
"RERE",0.0384324501154034,0.0533016506557814,0.0349251852882478,0.0430300674541501
"ENO1",0.087662389308764,0.0963023652417512,0.263937605964511,0.22675103186291
"CA6",0.0547946737660981,0.0920866518200922,0.0378509385428783,0.0702356168612141
"SLC2A7",0.0413705632158963,0.0443521639130758,0.0277871780722996,0.0295010695670896
"SLC2A5",0.0541461252119227,0.0489637199655999,0.0362692915731567,0.0414399303141211
"GPR157",0.0503539506641456,0.0596803683972331,0.0673189179753005,0.0565941501612423
"H6PD",0.0795055785658494,0.0595956674905486,0.216446782776929,0.142745021944411
"SPSB1",0.0908452197433793,0.0473469447656709,0.094486862453519,0.104460405435428
"SLC25A33",0.049467990013741,0.0490294409897792,0.157605690032448,0.0890671753209429
"TMEM201",0.0435291478395778,0.0442434312486979,0.0499804822257769,0.0412043476048987
"PIK3CD",0.0498379441930389,0.0428426595447149,0.0319012501552655,0.028161371676115
"CLSTN1",0.0516276788676196,0.0527547720213374,0.0534132450713475,0.0509083916826604
"CTNNBIP1",0.058956868141348,0.041080435894083,0.0652236522220004,0.0579284179408005
"LZIC",0.082366638355135,0.0536086043507428,0.167063642293892,0.127012826674123
"NMNAT1",0.071347944068815,0.0626324879661013,0.159779079383221,0.131115274414836
"RBP7",0.0360743825950198,0.0425390220109482,0.0253611374712284,0.0297382078275614
"UBE4B",0.0528032149997422,0.0564204101667402,0.0969406024400926,0.0790679816699558
"KIF1B",0.0972756594726314,0.0676137594249917,0.331373772959815,0.196814303320861
"PGD",0.063522269422432,0.061124073495752,0.0612619780834136,0.0522093702026402
"CENPS-CORT",0.0635498624677274,0.03186130785867,0.0454660103499833,0.0359382260806647
"CENPS",0.0673801861462769,0.0292368179197351,0.0670378368866421,0.0451018774671707
"CORT",0.0563731829916821,0.0511035835993053,0.0350119011450834,0.031471345687863
