"symbol","MSC_8A","CHON_8A","MSC_2454e","CHON_2454e"
"GABRD",0.0428046146305837,0.0487562728309578,0.0497937183458882,0.0509667765240328
"PRKCZ",0.0413007165882533,0.0470791755421017,0.0502297354709263,0.0507732742222466
"FAAP20",0.0424182947592706,0.0468058938367073,0.0498553076845999,0.0521300885781552
"SKI",0.0417859967493773,0.0456117642842163,0.050076264922832,0.0528712251275271
"MORN1",0.0442969292121111,0.0495773247039225,0.050293896111214,0.0525343319821771
"RER1",0.0442991434223529,0.0495764126787216,0.0502920711131477,0.0525361114267473
"PEX10",0.0445136894379784,0.047515165720411,0.0499123750016149,0.050957539256319
"PLCH2",0.0429806413334193,0.0453012603846707,0.0492967159785764,0.0496470679637178
"PANK4",0.0276977166888554,0.0287097369973217,0.0426812249907301,0.0402174387374534
"HES5",0.0278357860001431,0.0287083099605411,0.0427230871186752,0.0402577244442244
"TNFRSF14",0.0288419756160822,0.0293390950526224,0.0427389403373556,0.0408781546399654
"PRXL2B",0.0308419217953976,0.0304700438692903,0.0420756683131084,0.0413154715475952
"MMEL1",0.0322219110421372,0.0283440573039364,0.0527214679002258,0.0538592114675577
"TTC34",0.040266309883776,0.0383854677310576,0.0521811257539938,0.0538328479334916
"ACTRT2",0.0476955958207295,0.0517283831564834,0.0513481094687155,0.049832417255875
"PRDM16",0.0452864502667041,0.0524581564444082,0.0515027670616062,0.0504240761568376
"ARHGEF16",0.041882859061087,0.0510808338210123,0.0498230952185165,0.0492006305479666
"MEGF6",0.046134475325182,0.0510019109998195,0.049831887347853,0.0496849163960069
"TPRG1L",0.0458152163162596,0.0520696746039067,0.0500684875102273,0.0503407978097611
"WRAP73",0.0451889421039881,0.0516941318504034,0.0503869813924066,0.0510680289793489
"TP73",0.0451882819961999,0.0517125852795639,0.0503886513201756,0.0510665270598847
"CCDC27",0.044088574166559,0.0453989452018379,0.0523576125795651,0.0504398240970949
"SMIM1",0.0457116875676054,0.0474241829903088,0.0525315902027937,0.0525116046555204
"LRRC47",0.047739810570829,0.0501202027758967,0.0525391324862717,0.053582817104354
"CEP104",0.0486640215561904,0.0496967500460094,0.0525344578761301,0.0524827900363706
"DFFB",0.048671314549478,0.0496986794261018,0.0525327133017312,0.052488990003584
"C1orf174",0.0476342884286006,0.0503164089936395,0.0513965025411533,0.0506598461918508
"AJAP1",0.0480915039544664,0.0524997873871568,0.0513503720280273,0.0503527081233343
"NPHP4",0.0466050191951764,0.0549286866602342,0.0517321220195826,0.0511870205007971
"KCNAB2",0.0468276405197596,0.054955068142731,0.0517623596939945,0.0511849674822852
"CHD5",0.0443169171212264,0.0457777257047713,0.0510803467234112,0.0505311974946875
"ENSG00000285629",0.0437349496773205,0.044802454538454,0.0512672783586259,0.0508445325294949
"RPL22",0.0429295966930854,0.0443687792716755,0.0512202694448197,0.0508961964260035
"RNF207",0.043201594112571,0.0444919848973109,0.0512360107186564,0.0508787021032704
"ICMT",0.0429215396636754,0.0462080444783975,0.0517268233085115,0.0516596140142688
"HES3",0.0434082609357937,0.0466943699438964,0.0519713425687051,0.0520549125122731
"GPR153",0.0438971865691564,0.0471016419371659,0.0513768390906019,0.051789875386038
"ACOT7",0.0413847888608511,0.0465904588191201,0.051199382468822,0.0533815704243519
"HES2",0.0404944146862411,0.0459629184158626,0.0508499946260207,0.0529380098110295
"ESPN",0.040492933232176,0.0459542451572326,0.050849617546906,0.0529348230505938
"TNFRSF25",0.0410476298527563,0.0423248351116196,0.0508060696879268,0.0516998188067743
"PLEKHG5",0.0446818886997617,0.0458401722356338,0.0505842714100947,0.0516113900446729
"NOL9",0.0444664109061156,0.0467965640868548,0.0505134321076102,0.0519775850131356
"TAS1R1",0.0445067239095393,0.0467619208335628,0.0504899443110739,0.0519897049957959
"ZBTB48",0.0451117995900582,0.0467714057987326,0.0501697397192478,0.0516078778852898
"KLHL21",0.0444314506904867,0.0485332158377894,0.0513574793719202,0.0509490486121336
"PHF13",0.0444003026995795,0.0484693875825933,0.0513382683511843,0.0509734249418376
"THAP3",0.0447896663310806,0.0492740782801828,0.0515716217676565,0.0510933726107745
"DNAJC11",0.0516257854773154,0.0507227596814851,0.0513308104438952,0.0520723730995077
