symbol,delta,n_sonden,donor_konsistent
STOML2,0.006816460666666668,2,0.5
STOML3,-0.01825064999999999,2,0.5
STON1,0.039374799999999995,2,0.0
STON2,0.0030806999999999918,2,0.0
STRA13,0.01674708333333333,2,1.0
STRA6,0.04211166666666669,2,0.5
STRAP,0.0004745388333333335,2,0.0
STRBP,-0.007708873333333334,1,1.0
STRC,0.02335794999999999,1,0.0
STRN,0.009575517333333334,2,0.5
STRN3,-0.009477401666666668,2,0.0
STRN4,0.017409146666666663,2,0.5
STS,0.01417315000000004,2,0.5
STT3A,-0.009649227500000001,2,0.0
STT3B,-0.0013580700000000005,1,0.0
STUB1,0.005373715000000003,2,0.0
STX10,0.018743888333333333,2,1.0
STX11,0.0015462116666666668,2,0.0
STX12,-0.01741036666666666,1,0.0
STX16,0.008865231666666666,2,0.5
STX17,0.0027064705000000005,2,0.5
STX18,0.005265711333333332,2,0.5
STX1A,-0.002400677,1,0.0
STX1B2,0.010502950000000002,2,0.5
STX3A,0.006681710000000001,2,0.0
STX4A,0.014316695,2,1.0
STX5A,0.018150435,2,0.5
STX6,0.0002679366666666673,1,0.0
STX7,-0.001225656666666666,1,0.0
STXBP1,0.012638955,2,0.5
STXBP2,0.020598301666666662,2,0.5
STXBP3,-0.0013334333333333294,2,0.5
STXBP4,0.009888133333333332,1,1.0
STXBP5,0.015226883333333335,2,0.5
STXBP6,0.0016317733333333327,1,1.0
STYK1,-0.011515111666666663,2,0.5
STYX,0.002007056666666668,2,0.0
STYXL1,-0.008814418333333322,2,0.0
SUB1,0.014203511833333333,2,0.0
SUCLA2,0.000693244999999998,2,0.0
SUCLG1,-0.0034010599999999996,1,1.0
SUCNR1,0.001350533333333348,1,0.0
SUFU,0.0025412846666666676,2,0.0
SUGT1,0.007569994999999998,2,0.0
SUHW1,0.006797730000000001,2,0.0
SUHW2,-0.003026099999999999,1,0.0
SUHW3,0.038731386666666666,2,0.0
SULF1,0.020219999999999988,2,0.0
SULF2,0.03837445166666667,2,0.0
SULT1A1,0.00038061666666666574,2,0.0
SULT1A2,0.020453516666666654,2,0.5
SULT1A3,0.023364365,2,0.0
SULT1B1,-0.01882764999999999,2,0.0
SULT1C1,-0.007611599999999991,2,0.5
SULT1C2,0.02007394999999999,2,0.0
SULT2A1,0.03333626666666667,1,1.0
SULT2B1,0.02083825000000002,2,0.5
SULT4A1,0.005647891666666667,2,0.5
SUMF1,0.014316186666666666,2,0.5
SUMF2,0.003766131666666667,2,0.5
SUMO1,0.007132811666666666,2,0.5
SUMO2,-0.012944671666666673,2,0.0
SUMO3,0.009032163833333332,2,0.0
SUOX,-0.002693041666666664,2,0.0
SUPT16H,-0.0032086233333333382,2,0.0
SUPT3H,-0.006092668333333333,2,0.0
SUPT4H1,0.00560103,1,0.0
SUPT5H,-0.0001400416666666681,2,0.0
SUPT7L,-0.010140418333333331,2,1.0
SUPV3L1,0.0017818766666666667,2,0.5
SURB7,-0.03316917833333333,2,0.5
SURF1,0.01545625350000002,2,0.0
SURF2,0.014876233333333358,1,0.0
SURF4,0.027467193333333334,1,0.0
SURF5,-0.023672050000000007,2,0.0
SURF6,0.001530601666666668,2,1.0
SUSD1,0.022298466666666687,2,0.5
SUSD2,0.020433220000000005,2,0.0
SUSD3,-0.001848086333333331,2,0.0
SUV39H1,0.1355453,1,0.0
SUV39H2,0.010634667833333333,2,1.0
SUV420H2,0.02258600999999999,3,0.0
SUZ12,0.005425651666666668,2,0.0
SV2A,0.009580210000000002,1,1.0
SV2B,0.0059293919999999995,2,0.5
SVIL,0.005089845,2,0.5
SWAP70,0.0021830655,2,0.5
SYAP1,0.0047309150000000005,2,0.5
SYCE1,0.07508518333333332,2,0.0
SYCP1,0.03908501666666666,2,0.0
SYCP2,0.006516816666666629,2,0.0
SYCP3,0.002474750000000007,2,0.0
SYDE1,0.012191215,2,0.5
SYF2,0.006216565,2,0.5
SYK,0.0064795108333333355,4,0.25
SYMPK,-0.014374070000000001,1,0.0
SYN1,0.10207201500000002,2,0.0
SYN2,-0.005314668333333333,2,0.5
SYN3,0.028352183333333333,2,0.0
SYNC1,0.062327701666666666,2,0.0
SYNCRIP,-0.02302149833333332,2,1.0
SYNE1,0.03142526999999999,2,0.0
SYNE2,0.023310756666666668,2,0.0
SYNGR1,0.02273823966666666,2,0.5
SYNGR2,0.004387013333333358,2,0.5
SYNGR3,0.014208093333333336,1,0.0
SYNJ2,0.02220638333333334,2,0.5
SYNJ2BP,-0.01007596833333333,2,0.0
SYNPO,0.016553815,2,0.5
SYNPO2,0.003269338333333334,2,0.5
SYNPO2L,0.01094850000000001,2,0.0
SYP,0.162780645,2,0.5
SYPL1,-0.004241344833333335,2,0.5
SYT1,-0.006587366666666705,1,0.0
SYT10,0.006213449999999995,2,0.0
SYT11,0.03299723000000001,2,0.5
SYT12,0.0010086826666666675,2,0.0
SYT17,-0.0013292604999999998,2,0.5
SYT2,0.02006208166666667,2,0.5
SYT3,0.00826271666666666,2,0.0
SYT4,-0.004178654999999999,2,1.0
SYT5,0.005164236666666666,2,0.5
SYT6,0.010042319999999999,2,0.5
SYT7,-0.0026141149999999985,2,0.5
SYT8,0.010647633333333333,2,0.5
SYT9,-0.0038550983333333357,2,0.5
SYTL1,0.007318500000000024,1,0.0
SYTL4,0.04566543333333334,2,0.0
SYTL5,-0.06260580000000003,1,0.0
SYVN1,-0.002366291666666667,2,0.5
T,0.01871553333333333,1,0.0
TA-PP2C,0.0038010736666666666,2,0.5
TAAR1,0.0043400000000000105,1,0.0
TAAR2,0.02681543333333336,1,0.0
TAAR5,-0.01706716666666667,1,0.0
TAAR6,0.011701449999999985,2,0.0
TAAR8,-0.002335000000000013,1,0.0
TAB3,-0.029947466666666672,2,0.0
TAC1,0.004571593333333332,2,0.0
TAC3,-0.0029530000000000016,2,0.0
TACC1,0.003203639500000008,2,0.0
TACC2,0.024375866666666652,2,0.0
TACC3,0.03143420500000001,2,0.0
TACR1,0.019241923333333338,2,0.5
TACR2,0.03241593333333333,2,0.5
TACR3,0.004012113333333333,2,0.0
TACSTD1,0.01591157833333333,2,0.0
TACSTD2,0.0016887616666666702,2,0.0
TADA1L,0.005576673333333334,2,0.5
TADA3L,0.018959841666666668,2,0.5
TAF1,0.11160070833333335,2,0.0
TAF10,0.007141027666666666,2,0.5
TAF11,0.007747033833333333,2,0.5
TAF12,-0.0005106366666666655,2,0.0
TAF13,0.0038282001666666674,2,0.0
TAF15,0.006146746666666667,2,0.5
TAF1A,-0.009868555000000001,2,1.0
TAF1B,0.0018837600000000006,2,0.5
TAF1C,0.009664488333333332,2,0.5
TAF2,0.012743651666666666,2,0.0
TAF4,0.00020068666666666658,1,0.0
TAF5,0.05301012333333333,2,0.5
TAF5L,0.03950281333333333,1,1.0
TAF6,0.0017275836666666663,2,0.0
TAF6L,0.010704238333333334,2,0.0
TAF7,-0.005729113333333332,2,0.0
TAGAP,-0.003029116666666667,2,0.0
TAGLN,-0.014020783333333333,2,0.5
TAGLN2,0.004926704166666666,2,0.5
TAGLN3,-0.00021451333333332803,1,0.0
TAIP-2,0.030035349999999975,2,0.0
TAL1,0.010813518333333327,2,0.0
TAL2,0.0065603999999999845,2,0.5
TALDO1,0.0035085766666666674,2,0.0
TANK,0.01622603333333333,1,0.0
TAOK2,0.011269598333333327,2,0.0
TAOK3,0.002385128333333333,2,0.5
TAP1,-0.011265850000000004,2,0.5
TAP2,0.008849691666666677,2,0.5
TAPBP,0.005159940000000001,2,0.5
TAPBPL,-0.0018114949999999987,2,0.0
TARBP1,0.012657714666666658,2,0.0
TARBP2,0.014764878333333332,2,1.0
TARDBP,0.001059769666666668,2,0.0
TARS,0.0035338550000000007,2,0.5
TARSL1,0.00762189166666667,2,0.0
TARSL2,0.005624811500000001,2,0.0
TAS1R2,-0.005783016666666695,2,0.0
TAS2R1,-0.005076683333333313,2,0.0
TAS2R10,0.03431233333333331,1,0.0
TAS2R13,-0.026790199999999986,1,0.0
TAS2R16,0.004628033333333355,1,0.0
TAS2R3,0.00017744999999998656,2,1.0
TAS2R38,-0.006320001666666661,2,0.0
TAS2R4,0.017579933333333336,1,0.0
TAS2R48,0.02635006666666668,2,0.0
TAS2R49,-0.12747388333333337,2,0.0
TAS2R5,0.004396883333333343,2,0.0
TAS2R50,0.00406383333333334,1,0.0
TAS2R60,0.018303599999999975,2,0.0
TAS2R7,0.033101800000000035,1,0.0
TAS2R8,0.007045933333333365,1,0.0
TAS2R9,0.02148816666666668,2,0.5
TASP1,0.0047048916666666656,2,0.0
TAT,0.005631040000000001,1,0.0
TATDN1,-0.022593466666666655,1,0.0
TATDN2,-0.0008130283333333333,2,0.0
TAX1BP1,0.00045076999999999704,2,0.5
TAX1BP3,-0.0031493366666666676,2,0.5
TAZ,0.07179950000000002,1,0.0
TBC1D1,0.007285008333333335,2,0.5
TBC1D10A,0.010729584999999998,2,0.5
TBC1D10B,0.028206881666666666,2,0.5
TBC1D10C,0.025027516666666656,2,0.0
TBC1D13,0.005280991666666691,2,0.5
TBC1D14,0.021693753333333333,2,0.5
TBC1D16,0.053765074999999996,2,0.5
TBC1D17,0.017765511666666668,2,0.5
TBC1D19,0.008209646666666667,2,0.5
TBC1D20,-0.004323646666666667,1,0.0
TBC1D21,-0.002085716666666673,2,0.5
TBC1D22A,-0.025102996666666665,1,0.0
TBC1D22B,0.01878663333333334,1,1.0
TBC1D23,-0.0072313800000000025,2,0.0
TBC1D3,0.006382533333333346,2,0.0
TBC1D3C,-0.0025391500000000082,2,0.0
TBC1D4,0.004144948833333331,2,0.0
TBC1D5,0.00042944499999999185,2,0.0
TBC1D7,0.025341649999999993,2,0.0
TBC1D8,0.014078900000000023,2,0.5
TBC1D9,0.0008133766666666674,1,0.0
TBCA,0.008098125,2,0.0
TBCC,0.013466914999999998,2,0.5
TBCD,0.021598338833333335,2,0.5
TBCE,0.004963003333333334,1,1.0
TBK1,0.001147586666666667,2,0.5
TBL1X,0.006534511666666668,2,0.0
TBL2,0.010162581666666667,2,0.5
TBL3,-0.0018971636666666666,2,0.5
TBP,0.038603131666666665,2,1.0
TBPIP,0.003205953833333334,2,0.5
TBPL1,0.02185643166666667,2,0.0
TBPL2,0.013808333333333329,2,0.5
TBR1,0.031761083333333336,2,0.0
TBRG1,-0.004452693333333332,2,0.0
TBRG4,-0.008485796833333331,2,0.0
TBX1,0.010557886666666662,2,0.0
TBX10,0.03525628333333336,2,0.0
TBX19,-0.0096181,2,0.0
TBX2,0.038619111666666664,2,0.0
TBX20,-0.0024575083333333277,2,0.5
TBX21,0.010062390000000004,2,0.5
TBX22,0.041828665,2,0.0
TBX3,0.013819966666666668,2,0.0
TBX4,0.032672566666666666,2,0.0
TBX5,0.10733356666666666,2,0.0
TBX6,0.004333199999999998,2,0.5
TBXA2R,-0.005108099999999999,2,1.0
TBXAS1,0.030455433333333337,1,0.0
TCAP,0.009101000000000012,2,0.0
TCBA1,-0.0005169946666666664,1,0.0
TCEA1,0.005935341666666667,2,1.0
TCEA2,0.056869083333333334,2,0.0
TCEAL1,0.09773727,1,0.0
TCEAL2,0.05076892166666665,2,0.0
TCEAL3,0.04306208166666667,2,0.0
TCEAL4,0.043099059999999995,1,0.0
TCEAL7,0.056660064999999996,2,0.0
TCEAL8,0.14227247666666668,1,0.0
TCEB1,0.016588008333333334,2,0.5
TCEB2,0.019306638999999997,2,0.0
TCEB3,0.009702988333333332,2,0.5
TCEB3B,0.0016064999999999923,2,0.0
TCEB3C,0.04051140833333333,4,0.5
TCERG1,-0.007992916666666667,2,0.0
TCERG1L,0.00991913,2,0.5
TCF1,0.0058328166666666474,2,0.0
TCF12,0.0049456733333333395,2,0.0
TCF15,0.048054735,2,0.5
TCF19,-0.0027004300000000123,2,0.0
TCF2,-0.0013812783333333337,2,1.0
TCF20,0.011662016666666645,2,0.5
TCF21,0.015452249999999983,2,0.0
TCF3,0.023389798333333364,2,1.0
TCF4,-0.014842126666666669,2,0.0
TCF7,0.0046011375000000005,2,1.0
TCF7L1,0.03459133333333333,1,0.0
TCF7L2,0.014785158333333335,2,0.5
TCF8,0.018998161666666666,2,0.0
TCFL5,0.006502505499999999,2,0.5
TCHP,-0.0023950766666666666,2,0.5
TCIRG1,0.015916023333333328,2,0.0
TCL1A,0.015242778333333333,2,0.5
TCL1B,-0.06825638333333334,2,0.5
TCL6,0.00013383333333327752,1,0.0
TCN1,-0.00911058333333331,2,0.0
TCN2,0.04819223666666667,2,0.5
TCOF1,0.02853485999999998,2,0.5
TCP1,0.000298650000000001,2,0.0
TCP10,0.023458753333333318,2,0.0
TCP10L,-0.016328766666666644,1,0.0
TCP11,0.012820600000000007,2,0.0
TCP11L1,-0.006421533333333332,2,0.5
TCP11L2,0.0019358799999999988,2,0.5
TCTA,0.0002177100000000029,1,0.0
TCTE3,0.001028348333333334,2,0.5
TCTEX1D1,0.00489741,2,0.0
TDG,0.04626295166666668,2,0.0
TDGF1,0.0455009,2,0.5
TDO2,0.010352333333333297,1,0.0
TDP1,-0.0016526849999999992,2,0.0
TDRD1,0.02664583333333333,1,0.0
TDRD3,-0.0002727333333333304,1,0.0
TDRD5,0.01083220666666667,2,0.0
TDRD7,0.004779986666666661,2,0.0
TDRD9,0.0026783166666666802,2,0.0
TEAD1,-0.008484933333333297,2,0.0
TEAD2,0.0003510534999999999,2,0.5
TEAD4,-0.0003307100000000001,2,0.5
TEB1,0.01026301666666668,2,0.5
TEC,0.003801233333333376,1,0.0
TECTA,-0.000148316666666685,2,0.0
TECTB,-0.006072866666666676,1,0.0
TEF,0.014522575,2,1.0
TEGT,-0.0014494933333333328,2,0.5
TEK,0.022767138333333336,2,0.0
TEKT1,0.034895850000000006,2,0.5
TEKT2,0.025647779999999995,2,1.0
TEKT3,0.012591566666666656,2,0.0
TEKT4,0.0008566333333333379,1,0.0
TENC1,0.006463612499999999,2,0.5
TEP1,0.017808771666666667,2,0.5
TEPP,0.005393333333333325,2,0.0
TERC,-0.0007785316666666655,2,0.0
TERF1,-0.0045199133333333336,2,1.0
TERF2,0.0030213049999999997,2,0.0
TERF2IP,0.0015067333333333248,1,0.0
TERT,-0.02319823666666667,2,0.5
TES,-0.0035582166666666658,2,0.0
TESC,-0.008458649999999998,2,0.0
TESK1,0.0013019051666666665,2,0.0
TESK2,0.0081595545,2,0.5
TESSP1,0.04478723333333334,2,0.0
TETRAN,0.022041508333333334,2,0.5
TEX10,-0.0007256666666666667,1,1.0
TEX101,-0.007794416666666665,2,0.0
TEX13B,0.0013237333333333547,2,0.0
TEX15,-0.004847133333333323,2,0.0
TEX2,0.030737699999999996,2,0.5
TEX261,0.011696606666666668,2,1.0
TEX264,0.014009421500000004,2,0.0
TEX9,-0.11680942666666666,1,1.0
TF,0.012140485,2,0.0
TFAM,0.00037080000000000153,2,0.0
TFAP2A,0.04371117666666667,2,0.5
TFAP2B,0.027695701666666662,2,0.5
TFAP2C,0.035133225,2,0.0
TFAP2D,0.00145394,2,0.5
TFAP2E,0.03738064333333334,2,0.0
TFAP4,0.017737712,2,1.0
TFB1M,-0.0023885333333332945,1,0.0
TFCP2,0.019369785,2,0.5
TFCP2L1,0.012197489999999997,1,1.0
TFDP1,0.010915155000000005,2,0.0
TFDP2,-0.04601856666666663,1,1.0
TFDP3,0.012825766666666683,1,0.0
TFE3,0.10236486,2,0.0
TFEB,0.007663761666666666,2,0.0
TFEC,-0.08530273333333334,2,1.0
TFF1,-0.011929000000000006,2,0.5
TFF2,0.01668866666666664,2,0.5
TFF3,0.04928978333333336,2,0.5
TFG,0.011282432166666669,2,0.5
TFIP11,0.0021320433333333333,1,0.0
TFPI,-0.0017251783333333411,2,0.0
TFPI2,0.014707890000000006,5,0.0
TFPT,-0.004415699999999967,2,0.0
TFR2,0.011585050000000003,2,0.0
TFRC,0.0011389916666666652,2,1.0
TG,-0.019941266666666662,1,0.0
TGDS,0.0022400799999999998,1,1.0
TGFA,0.0072531316666666675,2,0.0
TGFB1,0.01458691833333334,2,1.0
TGFB1I1,0.052359243333333326,2,1.0
TGFB2,0.004916183333333336,2,0.0
TGFB3,-0.0011739983333333346,2,0.0
TGFBI,0.0035754183333333335,2,0.5
TGFBR1,0.004592453333333332,1,0.0
TGFBR2,-0.00022706116666666742,4,0.0
TGFBR3,0.00726771,2,0.5
TGFBRAP1,0.04149405166666667,2,0.5
TGIF,0.008547816666666663,2,0.0
TGIF2,0.020389563333333326,2,0.5
TGIF2LX,0.03244231666666668,2,0.0
TGIF2LY,0.032822266666666655,1,0.0
TGM1,0.011782166666666668,2,0.0
TGM2,0.017956733333333346,1,0.0
TGM3,-0.0020251999999999493,1,0.0
TGM4,0.023895733333333335,2,0.0
TGM5,0.017393333333333337,2,0.0
TGM6,0.006455600000000006,1,0.0
TGOLN2,-0.00017524333333333256,2,0.0
TH,0.054013683333333326,2,0.5
TH1L,0.0030852833333333326,1,0.0
THAP1,0.0034260333333333347,1,0.0
THAP10,-0.00013633433333333457,2,0.5
THAP11,0.0006677716666666669,2,0.0
THAP2,-0.001638571666666666,2,0.0
THAP3,0.014778526666666668,1,1.0
THAP6,-0.010749246666666669,2,0.5
THAP7,0.0017871798333333336,2,0.0
THAP9,-0.001901858333333335,2,0.5
THBD,0.008466454999999998,2,0.0
THBS1,-0.002659560833333333,4,0.25
THBS2,0.00925297333333333,2,0.5
THBS3,0.002472538333333332,2,0.5
THBS4,0.011344398333333325,2,0.5
THEDC1,-0.014049183333333326,2,0.0
THEG,-0.007464033333333305,1,0.0
THEM2,0.0634198666666667,1,1.0
THEM4,0.007542138333333335,2,0.0
THEM5,0.01887573333333332,2,0.5
THEX1,-0.00302086,2,1.0
THOC1,-0.006444575000000002,2,0.0
THOC3,0.006421731666666666,2,0.0
THOP1,0.010131979999999999,2,0.0
THPO,0.07622698333333335,2,1.0
THRA,0.07560791650000001,2,0.5
THRAP2,0.08708446833333333,2,1.0
THRAP3,-0.0020962935,2,0.5
THRAP4,0.02817806666666666,2,0.5
THRAP5,0.019416301666666667,2,0.5
THRAP6,-0.004002693333333332,2,0.0
THRB,0.021731594,5,0.0
THRSP,-0.007933883333333372,2,0.5
THSD1,0.007873294999999985,2,0.0
THSD3,0.01520900333333333,2,0.0
THSD4,-0.013254766666666676,2,0.0
THUMPD1,-0.03901669999999998,1,0.0
THUMPD2,-0.0019179849999999994,2,0.0
THUMPD3,0.01031662,2,0.5
THY1,0.007787465000000008,2,0.5
THYN1,0.018045333333333358,1,0.0
TIA1,-0.019648346666666663,1,0.0
TIAF1,0.007996266666666679,2,0.0
TIAL1,0.005328241666666666,2,0.5
TIAM1,0.007695941666666665,2,0.5
TIAM2,0.0020889333333333386,2,0.0
TICAM1,0.01625968333333333,2,0.5
TIE1,0.006282466666666653,1,0.0
TIGA1,0.0009124866666666408,2,0.5
TIGD1,0.008641393333333334,2,0.5
TIGD2,0.014442699999999994,2,0.5
TIGD3,0.07655773333333332,2,1.0
TIGD5,-0.004770666666666664,2,0.5
TIGD6,-0.0016329833333333327,2,0.0
TIGD7,0.005845433333333316,2,0.5
TIMD4,0.003100253333333335,1,0.0
TIMELESS,0.0037410433333333313,2,0.0
TIMM10,-0.0009680949999999999,2,0.0
TIMM13,0.004076713333333332,2,0.5
TIMM17A,-0.003852336666666664,1,0.0
TIMM17B,-0.033988966666666696,1,1.0
TIMM23,-0.009288725666666664,2,0.5
TIMM44,-0.0056973499999999995,2,0.5
TIMM8A,0.039741668333333334,2,0.0
TIMM8B,-0.0008495583333333319,2,0.5
TIMM9,-0.002289856666666667,2,0.0
TIMP1,0.04057513166666667,2,0.5
TIMP2,0.002713767333333333,2,0.0
TIMP3,0.009725986666666667,2,0.5
TIMP4,0.00011441499999999944,2,0.5
TINAG,-0.0013771166666666779,2,0.0
TINAGL1,0.005691133333333343,2,0.0
TINF2,-0.0002621838333333332,2,0.0
TINP1,0.03637170000000001,1,0.0
TIP39,0.06769721666666667,2,1.0
TIPARP,0.0037142101666666682,2,0.0
TIPRL,-0.012025713333333332,1,0.0
TIRAP,0.0012247699999999987,2,0.0
TITF1,0.034775566666666674,2,1.0
TJAP1,0.00608693333333334,1,0.0
TJP1,0.0059763716666666675,2,0.0
TJP2,0.013287936666666675,1,0.0
TJP3,-0.013888783333333328,2,0.0
TK1,0.0007634099999999932,2,0.0
TK2,0.003509403333333333,1,0.0
TKT,0.001880008333333335,2,0.0
TKTL2,0.003965750000000008,2,0.5
TLCD1,0.005767238333333333,2,0.5
TLE1,0.08930549,1,0.0
TLE2,-0.0019023000000000048,2,0.0
TLE3,0.025564606666666666,2,1.0
TLE4,0.03282288333333334,2,0.5
TLE6,0.028188821666666662,2,0.5
TLK1,0.012648866666666666,2,0.0
TLK2,-0.02553139666666667,2,0.5
TLL1,0.004700913333333336,2,0.0
TLL2,-0.0044910433333333315,2,0.5
TLN1,-0.009921303333333333,1,0.0
TLN2,0.006936500000000012,1,0.0
TLOC1,0.014448038500000001,2,0.0
TLR1,-0.006536266666666661,1,0.0
TLR10,0.006516366666666678,2,0.0
TLR2,0.022359684999999997,2,0.5
TLR3,-0.0031018400000000015,1,0.0
TLR4,-0.021633890000000006,2,0.0
TLR6,-0.017508016666666664,2,1.0
TLR7,0.04175061666666667,2,0.0
TLR8,-0.003613266666666652,2,0.0
TLR9,0.004124466666666651,2,0.0
TLX1,0.01160099999999999,2,0.0
TLX2,0.011775171666666667,2,0.5
TLX3,0.013538141666666668,2,0.0
TM2D2,0.011961745000000003,2,0.0
TM2D3,-0.00014792333333333318,2,0.0
TM4SF1,0.012809649999999988,2,0.0
TM4SF11,0.0075814833333333375,1,0.0
TM4SF18,0.004845100000000009,1,0.0
TM4SF19,-0.015998516666666664,2,0.0
TM4SF20,0.014281666666666673,1,1.0
TM4SF4,-0.07653908333333334,2,0.0
TM4SF5,0.02852976666666668,1,0.0
TM6SF1,0.002593786666666667,2,0.0
TM7SF2,0.005903975,2,0.5
TM7SF3,-0.003460476666666667,2,0.5
TM7SF4,0.04315126666666669,1,0.0
TM9SF1,0.008396470000000001,2,1.0
TM9SF2,0.007058023333333335,2,0.0
TM9SF4,0.02249653333333334,2,0.0
TMBIM1,0.0010618399999999999,2,0.0
TMC1,-0.009584766666666633,1,1.0
TMC2,0.018555083333333333,2,0.0
TMC4,0.012232250000000007,2,0.5
TMC5,0.02249863333333335,2,0.0
TMC6,-0.02693093333333333,2,0.5
TMC7,0.00938596,2,1.0
TMC8,0.042196883333333324,2,0.5
TMCC1,0.011746866666666652,2,0.0
TMCC2,0.029135275000000006,2,0.5
TMCO1,0.008564348333333334,2,0.0
TMCO3,-0.0008352748333333338,2,0.0
TMCO4,0.014586548333333338,2,0.0
TMCO5,-0.021007966666666645,2,0.5
TMED1,0.0005450558333333327,2,0.0
TMED10,0.030431749999999997,1,1.0
TMED2,0.00718110499999999,2,0.0
TMED3,0.007724085000000001,2,0.5
TMED4,-0.0029703805000000014,2,1.0
TMED5,-0.003755806666666669,2,0.0
TMED6,0.02344988333333329,2,0.5
TMED7,-0.0038931999999999973,2,0.0
TMED9,0.009978256666666664,2,0.5
TMEFF1,0.009046785000000002,2,1.0
TMEFF2,0.012486666666666667,2,0.0
TMEM1,0.006520909999999999,2,0.0
TMEM10,0.005977933333333352,1,0.0
TMEM100,-0.003762761666666666,2,0.0
TMEM101,-0.0033968766666666655,2,0.0
TMEM102,0.0021860033333333372,2,0.5
TMEM103,0.0020167933333333325,2,0.0
TMEM105,0.015552050000000001,2,0.5
TMEM106A,0.015868296666666667,1,0.0
TMEM106B,0.0049892883333333355,2,0.5
TMEM106C,0.006074943333333336,1,0.0
TMEM107,0.00014345333333333574,2,0.5
TMEM109,0.0436363465,2,0.5
TMEM11,0.0037568833333333335,1,0.0
TMEM110,0.004244618333333333,2,0.5
TMEM111,0.0018454283333333341,2,0.0
TMEM113,0.009589333333333339,1,0.0
TMEM115,0.011401473333333334,1,1.0
TMEM116,0.021784733333333306,1,0.0
TMEM117,0.004365913333333334,2,0.0
TMEM118,0.00010720000000000868,2,0.0
TMEM119,-0.0028242133333333296,2,0.0
TMEM12,0.06361706666666667,1,1.0
TMEM121,0.007510675000000001,2,0.5
TMEM125,0.01621798,2,1.0
TMEM126A,-0.0008060900000000002,2,0.0
TMEM126B,0.005345963333333336,2,0.5
TMEM127,0.004221065166666667,2,0.5
TMEM128,0.006038846666666664,1,0.0
TMEM129,0.014301783333333326,2,0.0
TMEM130,0.057430499999999995,1,0.0
TMEM14A,-0.0025386899999999984,1,0.0
TMEM14B,0.006853400000000001,2,0.5
TMEM14C,0.005429146666666666,1,0.0
TMEM15,0.0024268399999999996,2,0.0
TMEM16G,-0.0017777000000000105,2,0.0
TMEM16K,-0.00146961,2,1.0
TMEM17,0.007049895,2,0.5
TMEM19,-0.0014209999999999872,1,0.0
TMEM2,0.016421896666666668,2,0.5
TMEM20,0.005239943333333333,2,0.5
TMEM22,-0.004865658000000004,2,0.5
TMEM23,0.0036131716666666664,2,0.0
TMEM24,0.015691649999999998,2,0.5
TMEM25,0.021695869999999996,2,0.5
TMEM27,0.004286366666666633,2,0.0
TMEM29,0.11821708000000002,1,0.0
TMEM30A,-0.005404159666666667,2,0.0
TMEM32,0.03348999333333333,1,0.0
TMEM33,-0.00985126666666667,2,1.0
TMEM34,0.005126049999999996,2,0.5
TMEM35,0.06663373666666667,2,0.5
TMEM38A,0.0003812233333333338,2,0.0
TMEM38B,-0.0004897883333333332,2,0.0
TMEM39A,-0.007791464666666666,2,0.5
TMEM39B,0.04740818833333334,2,0.5
TMEM4,0.005468073333333334,1,0.0
TMEM40,0.014688683333333324,2,0.0
TMEM41A,0.001462798333333364,2,0.0
TMEM42,0.005367711666666668,4,0.5
TMEM43,-0.022616433333333335,1,0.0
TMEM44,0.014540765,2,0.5
TMEM45A,0.0053393641666666675,2,0.0
TMEM45B,0.009171300000000016,2,0.5
TMEM47,0.058331056666666686,2,0.0
TMEM48,-0.0065040799999999946,2,0.0
TMEM5,-0.0006947655000000006,2,0.5
TMEM50A,0.0033900976666666667,1,1.0
TMEM50B,0.0052631250000000004,2,0.0
TMEM51,0.007936570000000002,2,0.0
TMEM52,0.0037912099999999997,1,0.0
TMEM53,0.0008444813333333327,2,0.5
TMEM54,0.019701736666666667,1,0.0
TMEM55A,0.017955669999999996,2,0.5
TMEM55B,-0.0017836916666666665,2,0.0
TMEM56,0.007590311666666668,2,0.5
TMEM58,0.006094048333333336,2,0.0
TMEM59,0.04308941666666666,2,0.0
TMEM60,0.005950833333333335,2,0.0
TMEM61,0.013542533333333329,2,0.0
TMEM63A,0.004644118333333331,2,0.0
TMEM65,0.01221375,2,0.0
TMEM66,0.0017896583333333336,2,0.0
TMEM67,-0.0019494466666666653,2,0.0
TMEM68,0.0008401733333333346,2,0.0
TMEM70,0.010372336666666666,2,0.5
TMEM71,-0.031236336666666663,2,0.0
TMEM74,-0.0026159566666666564,2,0.5
TMEM79,0.025049301666666666,2,0.0
TMEM8,0.014361496666666666,1,1.0
TMEM80,-0.00018862999999999985,2,0.0
TMEM81,0.0010286666666666777,1,0.0
TMEM84,0.010288283333333332,2,0.0
TMEM85,-0.0040372216666666695,2,0.0
TMEM86A,-0.0006979500000000005,1,0.0
TMEM86B,0.029848533333333337,2,0.5
TMEM87A,-0.01997601666666667,1,0.0
TMEM88,0.016747466666666676,2,0.0
TMEM9,0.0036447256666666673,2,0.0
TMEM92,-0.01614095166666666,2,0.0
TMEM97,0.00791037833333333,2,0.5
TMEM98,-0.008054456666666668,2,0.5
TMEM9B,-0.00024119166666666737,2,0.0
TMEPAI,0.023885633333333323,2,0.0
TMF1,0.0008620513333333334,2,0.0
TMLHE,0.06377475999999999,2,0.0
TMOD1,0.011832300000000018,2,0.5
TMOD2,0.03158147166666666,2,0.5
