symbol,delta,n_sonden,donor_konsistent
SLC35A4,-0.010950633333333348,1,0.0
SLC35A5,-0.00420933,2,0.0
SLC35B1,-0.018430031666666666,2,1.0
SLC35B3,-0.015581651666666656,2,0.0
SLC35C1,-0.03651242999999998,2,0.5
SLC35C2,-0.0050502275,2,0.5
SLC35D1,-0.005930190499999999,2,0.5
SLC35D2,-0.055177081666666655,2,0.5
SLC35E1,-0.024951985333333333,2,1.0
SLC35E2,0.004602308333333333,2,0.5
SLC35E3,0.0040348635,2,0.0
SLC35E4,-0.06008128833333334,2,0.0
SLC35F2,0.0004644298333333337,2,0.0
SLC35F3,0.006732206666666665,1,0.0
SLC35F5,0.0025488906666666666,1,0.0
SLC36A1,-0.008999488333333333,2,1.0
SLC36A2,-0.017572399999999988,2,0.0
SLC36A3,-0.07249483333333336,2,0.5
SLC36A4,0.005154429999999997,1,0.0
SLC37A1,0.029460383333333357,2,0.5
SLC37A3,0.0017203183333333342,2,0.5
SLC37A4,-0.006083811666666666,2,0.0
SLC38A1,-0.006271884999999999,2,0.5
SLC38A2,0.003011957833333333,2,0.5
SLC38A3,0.0027926516666666665,2,0.0
SLC38A4,-0.019380545,2,0.5
SLC38A5,-0.04610081666666664,2,0.0
SLC38A6,-0.02134268166666667,2,1.0
SLC39A1,-0.023842196666666673,1,1.0
SLC39A11,0.004215203333333334,2,0.0
SLC39A12,-0.09986971666666668,2,0.5
SLC39A13,0.00694945,1,0.0
SLC39A14,0.01593937666666667,2,0.5
SLC39A2,0.011358801666666658,2,0.5
SLC39A3,-0.007411142499999999,2,0.5
SLC39A4,-0.005606550000000005,2,0.0
SLC39A5,-0.028879600000000026,2,0.5
SLC39A6,-0.0007265016666666667,2,0.0
SLC39A7,-0.0417845,1,0.0
SLC39A8,0.006417038166666667,2,0.5
SLC3A1,-0.07143385000000003,2,0.5
SLC3A2,-0.0020394683333333336,2,0.0
SLC40A1,0.0097602845,2,0.0
SLC41A2,-0.036145400000000015,2,0.5
SLC43A1,-0.005723476666666667,2,0.5
SLC43A2,0.009568206666666667,2,0.5
SLC43A3,-0.026052945000000004,2,0.5
SLC44A1,-0.020201979999999998,1,1.0
SLC44A2,0.0036072616666666664,2,0.0
SLC44A3,-0.015667915000000008,2,0.5
SLC44A4,-0.014548066666666637,1,0.0
SLC44A5,-0.05521086666666667,1,0.0
SLC45A1,-0.033171533333333336,1,1.0
SLC45A2,-0.002186043333333316,2,1.0
SLC45A3,0.0021841545,2,0.5
SLC4A1,-0.08503483333333332,1,1.0
SLC4A11,0.04949723166666667,2,1.0
SLC4A2,0.012505786666666664,2,0.5
SLC4A3,-0.009379198333333349,2,0.0
SLC4A4,-0.015467666666666666,2,0.0
SLC4A5,-0.09449635,2,1.0
SLC4A7,-0.11703829999999997,1,1.0
SLC4A8,-0.003768768833333333,2,0.5
SLC5A1,-0.03994403333333334,2,0.0
SLC5A10,0.009521700000000018,2,0.0
SLC5A11,-0.026009700000000024,1,0.0
SLC5A12,-0.07813113333333334,2,0.5
SLC5A2,-0.04344626666666666,2,0.0
SLC5A4,-0.12509548333333337,2,0.5
SLC5A5,-0.0020101816666666657,2,0.0
SLC5A6,0.023176136666666666,2,0.5
SLC5A7,-0.007558484999999996,2,0.5
SLC5A8,-0.017712172777777774,6,0.6666666666666666
SLC6A1,0.03440079333333334,1,1.0
SLC6A11,-0.004484733333333339,2,0.0
SLC6A12,0.006259814999999995,2,0.0
SLC6A13,-0.021381966666666672,2,0.0
SLC6A14,-0.07129409999999997,1,0.0
SLC6A15,-0.023063646666666663,2,0.5
SLC6A18,-0.03851663333333334,2,1.0
SLC6A2,0.005330641666666668,2,0.5
SLC6A20,0.012979408333333333,2,0.0
SLC6A3,-0.029030413333333338,2,0.5
SLC6A4,-0.012341351166666665,2,1.0
SLC6A5,0.011343144666666667,2,1.0
SLC6A6,-0.037911716666666664,2,1.0
SLC6A7,-0.012043396666666671,2,0.5
SLC6A8,0.046355733333333315,1,1.0
SLC6A9,-0.01004861,1,1.0
SLC7A1,0.001139895000000001,2,0.0
SLC7A10,-0.008852249999999996,2,0.5
SLC7A11,-0.09949453333333333,2,1.0
SLC7A2,-0.058997866666666655,1,0.0
SLC7A3,0.052834058333333336,2,0.0
SLC7A5,-0.02532254666666667,2,0.5
SLC7A6,0.004928033333333335,2,0.5
SLC7A6OS,-0.055761266666666656,2,1.0
SLC7A7,0.007993933333333352,2,1.0
SLC7A8,0.048083249999999994,2,0.5
SLC7A9,-0.07221415000000003,2,1.0
SLC8A1,-0.034372400000000004,1,1.0
SLC8A2,0.009866630000000006,1,0.0
SLC8A3,0.0014137466666666668,2,0.5
SLC9A1,0.08691748333333334,1,1.0
SLC9A11,-0.11537433333333331,1,1.0
SLC9A2,0.02977884666666667,2,0.5
SLC9A3,-0.013715405,2,0.5
SLC9A3R1,-0.004411555000000001,2,0.0
SLC9A3R2,0.02123314666666667,2,0.5
SLC9A6,0.11120617166666669,2,0.0
SLC9A7,0.059574198333333335,2,0.0
SLC9A8,0.006510523333333332,2,0.5
SLCO1B1,-0.08411203333333334,1,0.0
SLCO1C1,0.02197920000000001,2,0.0
SLCO2A1,-0.0026832200000000005,2,0.5
SLCO2B1,-0.01852398500000001,2,0.0
SLCO3A1,-0.006534310000000001,2,0.5
SLCO4A1,-0.013507811666666682,2,0.0
SLCO5A1,-0.0007255933333333334,2,0.0
SLD5,-0.03037520166666668,2,0.5
SLIC1,-0.03484371666666672,2,0.5
SLIT1,-0.005087421666666667,2,0.5
SLIT2,0.0007982066666666658,2,0.0
SLIT3,-0.023325951666666667,2,0.5
SLITL2,-0.012808595000000002,2,0.0
SLITRK1,-0.010974393333333336,2,1.0
SLITRK2,0.00198958,2,0.0
SLITRK3,-0.006630273333333333,2,0.0
SLITRK4,-0.014718803333333327,2,0.0
SLITRK5,0.011131620333333333,2,1.0
SLK,0.010408045000000001,2,0.5
SLMAP,-0.028961150500000008,2,0.0
SLN,-0.02009329999999998,2,0.5
SLPI,0.013895325000000004,2,1.0
SLTM,-0.005156755666666666,1,1.0
SLU7,-0.0072629316666666666,2,0.5
SLURP1,0.006760616666666655,2,0.0
SMA3,-0.07023326666666667,2,1.0
SMAD1,0.0032015016666666644,2,0.5
SMAD2,-0.025087479000000006,2,0.5
SMAD3,-0.0007680843333333336,1,0.0
SMAD4,-0.002662253333333333,2,0.0
SMAD5,-0.0034585158333333326,2,1.0
SMAD6,0.006249331666666665,2,0.0
SMAD7,-0.014456546666666665,2,0.0
SMAD9,-0.044729316666666664,2,1.0
SMAF1,0.005929066666666649,2,0.0
SMAP,0.025039658333333333,2,0.5
SMAP1,-0.023051633166666665,2,0.5
SMAP1L,-0.006325943333333332,2,0.5
SMARCA1,0.05821851166666667,2,0.5
SMARCA2,-0.0044438199999999985,1,0.0
SMARCA3,-0.004216884166666683,4,0.5
SMARCA4,0.011416663333333334,2,1.0
SMARCA5,-0.004177151166666666,2,1.0
SMARCAD1,-0.01896727,2,0.5
SMARCAL1,-0.05669164999999999,2,1.0
SMARCB1,0.0027546066666666656,2,1.0
SMARCC1,-0.004784121666666669,2,0.0
SMARCC2,-0.02949896666666667,1,1.0
SMARCD1,-0.009169501666666666,2,0.5
SMARCD2,-0.014566395000000001,2,0.5
SMARCD3,0.009999461666666667,2,1.0
SMARCE1,-4.783500000000128e-05,2,1.0
SMBP,-0.030735636666666667,1,1.0
SMC1L1,-0.0532852,1,1.0
SMC2L1,0.003141503833333334,2,0.0
SMC4L1,0.011515750000000005,2,0.0
SMC5L1,0.00354152,1,0.0
SMC6L1,0.027123866666666663,1,0.0
SMCP,-0.057607849999999995,2,1.0
SMCR7,-0.037085459999999994,2,0.5
SMCR8,-0.0073267416666666675,2,0.0
SMCX,0.0011690953333333327,1,0.0
SMEK2,-0.003969401666666668,2,0.5
SMG1,0.0052680566666666664,1,0.0
SMG5,-0.014888277666666666,1,1.0
SMG6,0.05158855999999999,2,1.0
SMG7,0.007331419999999999,2,0.5
SMN2,-0.038653899999999984,1,1.0
SMNDC1,-0.001143541666666666,2,0.5
SMO,-0.0022026166666666664,2,0.0
SMOC1,0.004621139999999995,2,1.0
SMOC2,-0.0011550816666666668,2,0.0
SMOX,0.010688871666666665,2,0.5
SMPD1,-0.0067385096666666665,2,0.5
SMPD2,0.05939926666666666,2,0.0
SMPD3,-0.003294534761904761,7,0.5714285714285714
SMPDL3A,0.0200816575,6,0.6666666666666666
SMPDL3B,0.019593448333333333,2,1.0
SMPX,0.012002850000000013,2,0.5
SMR3A,0.016843700000000017,1,0.0
SMR3B,-0.05677393333333336,1,0.0
SMS,-0.04506753666666666,1,0.0
SMTN,0.005198818666666667,2,0.5
SMU1,-0.027910091666666664,2,1.0
SMUG1,-0.0028591666666666652,2,0.5
SMURF2,-0.008678216666666665,2,0.5
SMYD4,-0.17462861833333335,2,1.0
SMYD5,-0.0002864055000000003,2,0.0
SN,0.025004056666666663,1,0.0
SNAG1,-0.011383214999999999,2,0.5
SNAI1,0.02084945333333333,2,0.5
SNAI2,0.00042668666666666687,2,0.0
SNAP23,-0.02069893,1,1.0
SNAP25,0.010781879999999999,2,0.5
SNAP29,-0.0036270450000000006,2,0.5
SNAP91,-0.0023450799999999994,1,0.0
SNAPAP,-0.0067915216666666525,2,0.5
SNAPC1,-0.04949262,2,1.0
SNAPC2,-0.020415865000000002,2,0.5
SNAPC3,-0.0150037195,2,0.5
SNAPC4,0.031073893333333328,2,0.0
SNAPC5,0.008182545000000008,2,0.0
SNCA,-0.003051791666666666,2,0.5
SNCAIP,-0.0004654233333333327,2,0.5
SNCB,0.00039469500000000046,2,0.5
SNCG,0.0025586116666666842,2,0.0
SND1,-0.0004113399999999996,2,0.0
SNF1LK,0.0006563866666666664,1,0.0
SNF1LK2,-0.0039306316666666685,2,0.5
SNF8,0.0012889183333333325,2,0.0
SNFT,-0.004541939999999999,2,1.0
SNIP1,-0.01272059666666667,2,0.5
SNN,-0.03648304,2,1.0
SNPH,-0.009593626666666653,2,0.5
SNRK,-0.045586233333333316,1,0.0
SNRP70,-0.0007382549999999984,2,0.0
SNRPA,0.007793066666666608,1,0.0
SNRPA1,-0.025346188333333342,2,0.5
SNRPB,0.00966193666666667,2,0.5
SNRPB2,-0.06819716166666667,2,0.5
SNRPC,0.0064923483333333325,2,0.5
SNRPD1,-0.008615467833333335,2,0.0
SNRPD2,0.02182373333333333,1,0.0
SNRPD3,-0.025892482666666664,2,1.0
SNRPE,-0.000983964999999999,2,0.0
SNRPF,-0.0020782058333333325,2,0.0
SNRPG,-0.02378202666666667,2,1.0
SNRPN,-0.024166933333333335,4,0.25
SNTA1,0.008801628166666667,2,0.0
SNTB1,-0.044922033333333354,2,0.5
SNTB2,0.010299363333333336,2,0.5
SNTG1,-0.008535480000000003,2,0.0
SNURF,-0.03641283333333335,2,0.5
SNW1,-0.020401848333333333,2,0.5
SNX1,0.007721201666666666,2,0.0
SNX10,-0.01230113,1,1.0
SNX11,0.006229445000000002,2,1.0
SNX12,0.01791567666666667,2,0.0
SNX14,0.0002349566666666669,2,0.0
SNX15,-0.007057490000000003,2,0.5
SNX16,0.006285234999999998,2,0.0
SNX17,-0.008916043333333332,2,1.0
SNX19,-0.002029915,2,0.0
SNX2,-0.0034193166666666676,2,0.0
SNX22,-0.0046483516666666665,2,0.0
SNX24,-0.011007901666666665,2,0.5
SNX26,-0.018690113333333334,1,0.0
SNX27,-0.0028696455000000003,2,0.0
SNX3,-0.03997220333333334,2,0.5
SNX4,0.040424416666666685,2,0.5
SNX5,-0.008657850000000002,2,0.5
SNX6,-0.062264561666666676,2,1.0
SNX7,-0.004811353333333336,2,0.5
SNX8,-0.06496066666666665,1,1.0
SNX9,0.0076630161666666665,2,0.0
SOAT1,0.011359835,2,0.5
SOAT2,0.024092948333333333,2,0.5
SOCS1,0.008286535833333332,4,0.0
SOCS2,0.0199929025,4,0.5
SOCS3,-0.0026392755000000006,2,0.0
SOCS4,-0.05602726666666665,1,0.0
SOCS5,0.0021331595000000005,2,0.5
SOCS6,-0.0021809516666666667,2,0.5
SOD1,-0.010667463333333335,2,0.5
SOD2,0.004673084333333334,2,0.5
SOD3,-0.014356099999999983,1,0.0
SOLH,-0.004250185,2,1.0
SON,-0.015434690000000001,2,1.0
SORBS1,-0.010444136666666663,2,0.5
SORBS2,-0.050439450000000004,2,0.0
SORBS3,-0.00834653,2,0.5
SORCS1,-0.007594700000000003,1,0.0
SORCS3,0.02080977666666667,2,0.5
SORD,-0.0006991394999999935,2,0.0
SORL1,-0.023643405333333332,2,0.5
SORT1,0.010597539999999999,2,0.5
SOS1,0.001355373333333333,2,0.0
SOS2,-0.002583564333333334,2,0.0
SOST,0.0076744666666666754,2,0.0
SOSTDC1,0.016754976666666664,2,0.0
SOX1,-0.016743959999999995,2,0.0
SOX10,-0.0025211666666666668,2,0.0
SOX11,-0.0014459066666666657,2,0.5
SOX12,0.008256676666666667,2,0.5
SOX14,-0.014166644999999999,2,0.5
SOX15,-0.06360717666666668,2,1.0
SOX17,-0.009947066666666669,2,0.0
SOX18,0.01694396666666668,1,0.0
SOX2,-0.017588651666666674,2,0.5
SOX21,-0.02442809333333333,2,0.5
SOX3,0.03729139499999999,2,0.0
SOX30,-0.016371683333333352,2,0.5
SOX4,-0.00026018000000000335,1,0.0
SOX5,-0.041479810000000006,2,1.0
SOX6,-0.01928036666666667,1,0.0
SOX7,-0.0001688600000000007,2,0.5
SOX8,-0.017953003333333342,2,0.0
SOX9,-0.023989316666666663,2,0.5
SP1,0.004051943833333334,2,0.5
SP100,-0.0010677016666666662,2,0.5
SP110,-0.043961830000000014,2,0.5
SP140,-0.033280216666666695,2,0.5
SP2,0.01793503333333333,2,0.0
SP3,-0.01984413333333333,2,0.5
SP4,-0.011045116666666667,2,0.5
SP6,-0.052451650000000016,2,0.5
SP8,-0.02915940000000001,2,0.5
SPA17,0.03664188666666667,1,0.0
SPACA1,-0.05609869999999998,1,1.0
SPACA3,-0.031125783333333337,2,0.0
SPACA4,-0.01508686666666664,2,0.5
SPAG1,0.07028560000000002,2,0.5
SPAG11,-0.03210090000000001,2,0.0
SPAG16,0.0006560833333333338,2,0.0
SPAG17,0.004265523333333337,2,0.5
SPAG4,-0.026079238333333327,2,0.0
SPAG4L,-0.09464465000000002,2,1.0
SPAG5,-0.015623529999999998,2,0.5
SPAG6,-0.0001026899999999999,2,0.5
SPAG7,-0.007252171666666666,2,0.0
SPAG8,-0.003237980000000002,2,0.0
SPAG9,-0.003974365,2,1.0
SPAM1,-0.10811018333333335,2,1.0
SPANXA1,-0.019879466666666623,1,0.0
SPANXC,0.0031811666666666425,1,0.0
SPANXD,-0.05381535,2,0.5
SPARC,-0.005231563333333334,2,0.0
SPARCL1,0.03098899999999999,2,0.5
SPAST,-0.009747613333333335,2,0.5
SPATA1,-0.0068213216666666715,2,0.5
SPATA12,0.03062223833333334,2,0.5
SPATA13,-0.0008401416666666672,1,0.0
SPATA16,-0.07239760000000002,2,0.5
SPATA18,-0.023467091666666683,2,0.5
SPATA19,-0.07989053333333335,1,0.0
SPATA2,-0.018925316666666664,2,1.0
SPATA20,-0.030697721666666664,2,0.5
SPATA21,-0.042627700000000046,1,1.0
SPATA22,-0.008174116666666658,2,0.0
SPATA3,-0.08679176666666662,1,1.0
SPATA4,-0.034889344999999995,2,0.5
SPATA5,0.0336845,1,1.0
SPATA5L1,-0.0027156066666666656,2,0.0
SPATA6,-0.019601435666666667,2,1.0
SPATA7,-0.026878899999999994,1,0.0
SPATA8,-0.05384103333333335,2,1.0
SPATA9,-0.045107233333333295,1,1.0
SPATC1,-0.027834666666666695,2,1.0
SPATS1,-0.016709118333333335,2,0.0
SPBC25,-0.014669219999999997,2,0.5
SPCS2,-0.009155553166666667,2,0.0
SPDEF,-0.04305755,2,0.0
SPDY1,-0.011658343333333333,2,0.5
SPEN,-0.009437540000000001,2,1.0
SPESP1,-0.08147613333333333,1,0.0
SPFH1,-0.014916536666666666,2,0.5
SPFH2,0.011258069333333334,2,0.5
SPG20,-0.02617042333333333,2,0.5
SPG21,-0.008461470000000006,2,1.0
SPG3A,-0.011142333333333329,1,0.0
SPG7,-0.016173079999999982,2,0.5
SPHAR,-0.09931198333333334,2,1.0
SPHK1,-0.005426726666666667,2,0.5
SPHK2,-0.017209313333333334,2,0.5
SPI1,-0.018939399999999985,2,0.0
SPIB,0.011859528333333333,2,0.5
SPIC,-0.01819280000000001,1,0.0
SPIN,0.008284620166666666,2,1.0
SPIN1,-0.07181464333333334,2,1.0
SPIN2,-0.03230016666666668,1,0.0
SPINK1,-0.04864988333333333,2,0.5
SPINK2,-0.05764360000000001,1,1.0
SPINK4,-0.027705033333333334,2,0.0
SPINK5,-0.019808466666666674,1,0.0
SPINK5L2,-0.014443333333333344,1,0.0
SPINK7,-0.07535881666666666,2,1.0
SPINLW1,-0.06613696666666666,2,0.5
SPINT1,-0.01622626666666666,2,0.5
SPINT2,-0.048626754999999994,2,1.0
SPN,0.006034700000000005,2,0.5
SPO11,0.01959281666666668,2,0.0
SPOCD1,-0.01898832833333333,2,0.5
SPOCK,-0.005381706666666667,1,1.0
SPOCK2,-0.015458245000000008,2,0.0
SPOCK3,-0.04276386666666668,1,0.0
SPON1,0.015399896666666687,2,0.5
SPON2,0.011719900000000004,1,0.0
SPOP,0.003046163166666666,2,1.0
SPP1,0.04672816666666665,1,0.0
SPP2,-0.06304581666666666,2,1.0
SPPL2A,0.007601336666666664,2,0.5
SPPL3,-0.00415488,1,0.0
SPR,0.012443193499999998,2,0.0
SPRR1A,-0.07070411666666665,2,0.5
SPRR1B,-0.04668392999999999,2,0.5
SPRR2A,-0.05292491666666666,2,0.5
SPRR2D,-0.09728026666666666,2,1.0
SPRR2E,-0.03799759999999998,2,0.5
SPRR3,-0.11335455,2,1.0
SPRR4,-0.12490401666666669,2,1.0
SPRY1,0.0008604149999999998,2,0.5
SPRY2,-0.029204665000000005,2,0.5
SPRY4,0.0011124590000000018,2,0.0
SPRYD3,-0.021073174999999996,2,0.5
SPSB1,-0.07688700666666667,2,1.0
SPSB2,0.009587269999999998,2,1.0
SPSB4,-0.04900883333333332,2,0.5
SPTA1,-0.06205066666666667,1,0.0
SPTAN1,0.0003464883333333321,2,1.0
SPTB,-0.012023026666666665,2,0.5
SPTBN1,-0.019230066666666712,1,1.0
SPTBN2,-0.05399626666666667,2,0.5
SPTBN4,0.004329783333333334,1,0.0
SPTLC1,0.006188986666666664,1,0.0
SPTLC2,-0.012260043333333331,2,0.5
SQLE,-0.016672556666666668,2,0.5
SQRDL,-0.020804023333333335,2,1.0
SQSTM1,0.009736576666666667,2,0.5
SRC,-0.04924743333333331,2,0.5
SRCAP,-0.05408170000000001,1,1.0
SRCRB4D,-0.014322466666666681,2,0.5
SRD5A1,-0.07236296666666668,1,1.0
SRD5A2,-0.007581286666666673,2,0.5
SRD5A2L,0.0009876816666666674,2,0.5
SREBF1,0.015215420833333331,2,0.0
SREBF2,0.005238963166666667,2,0.5
SRF,0.017908363809523813,7,0.7142857142857143
SRGAP1,-0.0007913266666666665,2,0.0
SRGAP3,-0.015281496666666665,2,1.0
SRI,-0.061027833333333316,2,1.0
SRM,-0.017620624999999997,2,0.5
SRMS,-0.013311386666666682,2,0.0
SRP14,-0.005772303333333333,1,1.0
SRP54,0.009167051499999997,2,0.5
SRP68,-0.01592614333333335,2,0.5
SRP72,-0.03025156666666667,2,1.0
SRP9,-0.026027945000000004,2,0.5
SRPK1,-0.0032954950000000007,2,0.0
SRPK2,0.011300188333333334,2,0.5
SRPR,-0.028515366666666653,1,1.0
SRPRB,-0.05553807233333334,2,1.0
SRPX,0.028536903333333356,2,0.0
SRPX2,0.005766673333333333,2,0.0
SRRM1,-0.002409916666666668,2,1.0
SRRM2,-0.026633680000000014,2,1.0
SRXN1,-0.08917386,2,1.0
SS18,-0.06234175166666667,2,0.5
SS18L1,-0.015423881666666667,2,1.0
SS18L2,0.00047480833333333246,2,1.0
SSB,0.011491934666666663,1,0.0
SSBP1,0.004304161333333334,2,0.5
SSBP2,-0.0036795966666666666,2,0.5
SSBP3,-0.001227238333333333,2,0.0
SSBP4,-0.007335711833333338,2,0.5
SSFA2,0.003143239833333333,2,0.0
SSH1,0.027166543333333334,2,0.5
SSH2,-0.0009272828333333323,2,0.0
SSH3,0.007586346666666665,2,0.5
SSNA1,0.017853149999999984,2,0.5
SSPN,-0.014309548333333328,2,0.5
SSR1,-0.015192587666666665,2,0.5
SSR2,0.020094831666666667,2,0.5
SSR3,-0.03845455999999999,1,1.0
SSR4,0.07779811666666668,1,0.0
SSRP1,-0.008037618333333333,2,0.5
SSSCA1,0.0010391883333333326,2,0.5
SST,0.01250713,2,1.0
SSTR1,0.00550871333333333,2,1.0
SSTR2,-0.0050575283333333335,2,0.5
SSTR3,-0.02005332333333332,2,0.0
SSTR4,-0.04976654833333333,2,0.5
SSTR5,0.0027857833333333323,2,0.5
SSU72,-0.020859158333333332,2,0.5
SSX1,-0.004523933333333341,2,0.0
SSX2,-0.017280049999999974,2,0.5
SSX2IP,0.0029491218333333345,2,0.0
SSX3,-0.037048983333333375,2,1.0
SSX4,-0.023807783333333315,2,0.5
SSX5,-0.04532016666666666,2,1.0
SSX6,-0.113977,1,1.0
SSX7,-0.03006663333333335,2,0.5
SSX8,-0.059162599999999996,2,0.5
ST13,-0.002997201666666667,2,0.0
ST14,-0.003325295000000012,2,0.0
ST18,-0.1897538,1,1.0
ST3GAL1,-0.0029661066666666672,1,0.0
ST3GAL2,0.021523275,2,0.5
ST3GAL3,-0.03176601833333333,2,1.0
ST3GAL4,0.002009016666666667,2,0.0
ST3GAL5,-0.012462149999999998,2,1.0
ST3GAL6,-0.01673750666666667,2,1.0
ST5,-0.036525599999999984,1,0.0
ST6GAL1,-0.020848008333333334,2,0.5
ST6GAL2,-0.06268585,2,1.0
ST6GALNAC1,-0.05422179999999999,2,1.0
ST6GALNAC2,-0.05015921166666667,2,0.5
ST6GALNAC3,-0.022908131666666668,2,1.0
ST6GALNAC4,0.01127718,2,0.0
ST6GALNAC5,-0.011002089999999999,2,0.5
ST6GALNAC6,-0.001665116666666667,2,0.0
ST7,0.003926370000000001,1,0.0
ST7L,-0.040112006666666665,2,1.0
ST8SIA1,-0.05102916666666667,2,1.0
ST8SIA2,-0.01749981,2,0.5
ST8SIA4,-0.0016743816666666637,2,0.5
ST8SIA5,-0.0027880333333333332,2,1.0
STAB1,0.08462831666666665,2,0.5
STAC,0.0020834200000000025,2,1.0
STAC2,0.016788116666666665,2,1.0
STAC3,0.0028004666666666487,2,0.0
STAG1,-0.005570825,2,0.5
STAG2,0.027574158333333314,2,0.0
STAM,-0.005566876166666667,2,0.0
STAM2,-0.03346305000000001,2,1.0
STAMBP,-0.006066720000000001,2,0.0
STAMBPL1,0.005657873333333333,2,0.5
STAP2,-0.045661866666666676,2,1.0
STAR,0.009040518333333344,2,0.0
STARD13,0.001522518333333332,2,0.5
STARD3,0.005186143000000001,2,0.5
STARD3NL,-0.04062665,2,1.0
STARD4,-0.03482619533333333,2,0.5
STARD5,0.0031857631666666673,2,0.5
STARD6,-0.05000429999999999,2,1.0
STARD7,-0.011254271666666668,2,1.0
STARD8,0.054429464999999996,2,0.0
STAT1,-0.0051162099999999995,2,0.5
STAT2,-0.007396138333333333,2,0.5
STAT3,0.00512595,2,1.0
STAT4,-0.007612734999999992,2,0.5
STAT5A,0.004788116666666675,2,0.0
STAT5B,-0.00284126,2,0.0
STAT6,-0.001583413333333332,2,1.0
STATH,-0.03137306666666665,1,0.0
STATIP1,-0.08331926666666666,1,1.0
STAU,-0.001041508,2,1.0
STAU2,-0.010073445666666667,2,1.0
STC1,0.02427623333333333,1,0.0
STC2,-0.03688616666666659,1,0.0
STCH,0.004175361166666667,2,0.5
STEAP1,-0.04618284833333333,2,0.5
STEAP2,-0.017891872166666666,2,0.5
STEAP3,0.001277441666666666,2,0.0
STEAP4,-0.015038216666666666,2,0.5
STIL,0.0004948200000000013,2,0.0
STIM1,-0.010990901666666664,2,1.0
STIM2,0.00016374166666666698,2,0.0
STIP1,0.005771935000000004,2,0.0
STK10,0.00459857,2,0.5
STK11,-0.005905334416666663,4,0.5
STK17A,-0.0040319108333333326,2,0.0
STK17B,0.004048243333333332,2,0.5
STK19,-0.02210038333333334,2,0.0
STK23,0.10463178666666667,2,0.0
STK24,-0.013723120000000002,2,0.5
STK25,-0.007933803333333331,2,0.5
STK3,-0.00048764166666666797,2,0.0
STK31,-0.05594583333333338,2,0.5
STK32B,-0.014722375,2,1.0
STK32C,-0.0017034350000000018,2,0.0
STK33,0.008495853333333333,1,0.0
STK35,-0.00870686,2,0.5
STK36,-0.023218984999999998,2,1.0
STK38,-0.08018983333333338,2,0.0
STK39,-0.002131798333333332,2,0.0
STK4,0.010541074999999999,2,0.5
STK40,-0.05297119999999999,2,0.5
STK6,0.001875300000000006,2,0.0
STMN1,-0.025186571666666664,2,0.5
STMN2,0.005373633333333326,1,0.0
STMN3,0.0016059966666666647,2,0.0
STMN4,-0.034614450000000005,2,1.0
STOM,-0.001996821666666689,2,0.0
STOML1,0.011109749999999998,2,1.0
STOML2,-0.0033292716666666663,2,0.5
STOML3,-0.047052633333333344,2,0.5
STON1,-0.02882936666666666,2,1.0
STON2,-0.04602398333333332,2,1.0
STRA13,0.009767591666666665,2,0.5
STRA6,0.0062448166666666804,2,0.0
STRAP,-0.007699500333333335,2,0.5
STRBP,0.02103077,1,1.0
STRC,0.03572829999999999,1,0.0
STRN,0.0012237181666666674,2,0.5
STRN3,-0.012815543333333339,2,0.0
STRN4,-0.019005113333333334,2,0.0
STS,-0.03093156666666661,2,0.5
STT3A,-0.012333385833333333,2,0.5
STT3B,-0.004059320000000001,1,0.0
STUB1,-0.004434333333333332,2,0.5
STX10,0.02688942166666667,2,1.0
STX11,-0.0024035966666666655,2,0.0
STX12,-0.06869736666666663,1,1.0
STX16,0.0037123933333333336,2,0.5
STX17,0.009800162166666668,2,0.5
STX18,-0.005877268666666666,2,1.0
STX1A,0.015386421333333336,1,1.0
STX1B2,-0.001999568333333354,2,0.5
STX3A,-0.016020938333333335,2,1.0
STX4A,-0.001228737666666667,2,0.0
STX5A,-0.009732396666666664,2,1.0
STX6,0.005559853333333334,1,0.0
STX7,-0.006357563333333333,1,0.0
STXBP1,0.007129299999999998,2,0.0
STXBP2,0.02502400833333331,2,0.0
STXBP3,-0.0050362583333333315,2,0.0
STXBP4,0.07311559000000001,1,1.0
STXBP5,-0.01944893,2,1.0
STXBP6,-0.002210326666666667,1,0.0
STYK1,-0.009948963333333331,2,0.0
STYX,-0.009229886666666664,2,1.0
STYXL1,-0.008460376666666661,2,0.0
SUB1,0.014339135333333336,2,0.5
SUCLA2,-0.009975745000000001,2,1.0
SUCLG1,-0.011085466666666668,1,1.0
SUCNR1,-0.1455308,1,1.0
SUFU,0.006332330666666667,2,1.0
SUGT1,0.011281164999999998,2,0.5
SUHW1,-0.00541844,2,0.0
SUHW2,0.004840223333333335,1,0.0
SUHW3,-0.04206600833333332,2,0.0
SULF1,-0.01657393333333334,2,0.0
SULF2,-0.004936423333333334,2,0.0
SULT1A1,0.013928793333333333,2,0.0
SULT1A2,-0.05741023333333336,2,0.5
SULT1A3,-0.023037520000000002,2,0.0
SULT1B1,-0.11156985000000003,2,1.0
SULT1C1,-0.06435893333333335,2,1.0
SULT1C2,0.010357633333333347,2,0.5
SULT2A1,-0.0504625,1,1.0
SULT2B1,-0.03938001666666665,2,1.0
SULT4A1,0.0027515649999999997,2,0.5
SUMF1,-0.022192276666666663,2,0.5
SUMF2,-0.0013259833333333342,2,0.0
SUMO1,0.0016361750000000001,2,1.0
SUMO2,-0.005558098166666657,2,0.0
