"symbol","ATAC_AC_rep1","ATAC_AC_rep2","ATAC_OB_rep1","ATAC_OB_rep2"
"ENSG00000281883",52.6094206570438,51.4436581494752,58.4635740000658,42.7324804104256
"SMIM2",67.2821813026448,64.2875770077278,74.1875102949927,59.9550423468136
"SERP2",66.2078768775159,66.5145996023403,61.0265222952149,59.6220728212287
"TSC22D1",60.9476423980136,61.2761455715524,74.7031876057861,55.2211152346431
"NUFIP1",58.2110920734165,53.2276008170104,60.4101478284262,44.3694155049933
"GPALPP1",58.2239546520515,53.2325231568559,60.3862093307151,44.3855028360432
"GTF2F2",59.9595407462226,58.3702726237775,70.7060906507568,47.0797490850094
"KCTD4",55.9572447171579,50.6833536245626,60.1040304746058,41.0527142725649
"TPT1",78.8611585396993,77.1915043000643,103.838310478048,62.2899073535871
"SLC25A30",68.997666377204,70.1879175330902,62.8409905162133,55.2747867515152
"COG3",63.5865670105681,65.3861277159352,65.9835337561914,54.2074977976459
"ERICH6B",66.0767288502768,62.1138680284228,43.7392019576719,76.3938291346127
"CBY2",63.0327777662276,63.8130208671738,43.100490080242,86.1428799544911
"SIAH3",67.7584980918686,68.3637441919263,41.8869609633426,85.9292625371824
"ZC3H13",47.7533787545187,48.2593262983279,54.5331282051766,47.1949043121599
"CPB2",53.4732681065755,52.0819176414824,54.3379200837272,49.8788997020213
"LCP1",54.7422010094339,49.9263417875259,52.4256986331021,53.5052363649418
"LRRC63",54.738870144096,49.9185347167225,52.4001905808774,53.5038117548527
"RUBCNL",54.3999675815983,57.4579346164826,65.7518468913259,47.304716386006
"LRCH1",63.1319602312903,61.6706866262888,77.168324504388,53.5872065397096
"ESD",52.0063086536326,54.1059618098147,64.2590310081199,46.7306975346915
"HTR2A",56.7167432133703,55.9139981082687,75.7535207574316,53.0159240489813
"SUCLA2",58.1592643773975,57.5091639511692,70.1900672345408,53.6290632939757
"NUDT15",58.1672853211521,57.4688281277944,70.2269651417073,53.6472217720518
"MED4",57.1627686356915,55.8162601608279,57.1039764606293,54.6310848005149
"ITM2B",52.7884663025774,53.552016987578,55.2279207361467,47.6655010597296
"RB1",55.4528957634176,54.1560358234875,55.8541800274957,48.4913877132593
"LPAR6",52.1446463361448,50.2777959126103,46.4529492549804,41.3277055328162
"RCBTB2",61.2205642985171,63.9502227865109,70.3415266280582,54.3754409451272
"CYSLTR2",65.995298985755,61.6633226454949,66.3275774210843,50.6330775578167
"FNDC3A",50.0592125267238,49.5171149511186,57.7080604979,50.3496134499287
"MLNR",63.0815841084892,59.6893585202042,50.7411152544601,53.5487295219839
"CDADC1",66.7272344190258,61.3659194062311,62.2126208941632,55.0223535900078
"CAB39L",57.1505174580316,57.7433160687831,89.4912105256172,56.9583983454234
"SETDB2",57.220567847921,57.8467845389342,89.5345824906059,57.0012959902724
"PHF11",57.102356600028,59.7370146982481,68.9298632370247,58.9144678117131
"RCBTB1",65.2286336127414,64.7447628240649,69.533222527116,51.6271290963928
"ARL11",70.5281954327422,69.4735252898126,65.916727681938,55.9251657546591
"EBPL",64.6704059366677,60.3152452786411,61.0554654950684,51.4829963826535
"KPNA3",65.0168969855067,63.3525406917518,80.566754153683,53.1207627020714
"SPRYD7",63.1779613675548,63.506658074517,59.9725189087338,51.8992053796359
"TRIM13",59.2961991580012,63.8921386276576,62.462492519991,50.5421105203877
"KCNRG",59.4986935487521,62.0162042419183,56.1125396437129,49.5605019044816
"DLEU7",50.9713732321843,50.3168131977152,43.3179783808424,48.639648377261
"RNASEH2B",54.5894376141793,52.4358346875103,48.927501723789,50.2282170861642
"C13orf42",68.7918449555963,63.5775312045895,62.9744468883387,56.8328563048642
"FAM124A",70.4202941810731,66.1177676373397,69.6900396403758,54.8034634004536
"SERPINE3",64.524577430122,62.2141886623956,50.4140798667671,56.5526420622375
"INTS6",67.2149940994535,61.316099536188,83.8208813877415,56.2546311104308
"WDFY2",63.2391571302261,64.487934978582,116.36739854086,60.4966618319431
"ENSG00000285444",71.853374658618,73.853258081381,66.2227814003613,67.6711784023748
"DHRS12",78.4230665162026,78.7837777339218,73.6690648439919,69.5733763737318
"TMEM272",71.8475574599264,73.847317308138,66.2202499034189,67.667028572734
"CCDC70",69.7493534086959,69.6968519532864,61.2433553404112,64.9378414408157
"ATP7B",61.7692645970847,63.8240273576926,73.2766518011012,58.1326840900181
"ALG11",61.7486974494021,63.781282024117,73.3839781075945,58.1436130294028
"UTP14C",61.8470852248045,62.8682162472266,78.1658376479517,58.4562793844648
"NEK5",58.9982366577971,58.4103454254885,64.0043254147395,53.6063828742639
"NEK3",63.9571869756683,61.4608754122155,86.0590261153311,57.9086511311088
"THSD1",67.5603661352862,66.0990011673228,82.5496177655226,66.229834732675
"VPS36",66.7780017994538,61.9897367250464,86.5349833540311,62.851726425843
"CKAP2",65.9319022293028,61.3517548185289,84.2542968187208,62.4173272573197
"HNRNPA1L2",65.4063401420951,64.4750444938886,88.3127780944213,62.4917374198535
"SUGT1",63.6327897775063,63.6370338389372,82.1887964891292,60.3297487059893
"CNMD",66.8052101298278,63.9941777216004,43.7588736494775,102.294107761117
"PCDH8",67.668163405944,66.6332381370195,46.7058703003841,108.160872988051
"OLFM4",65.5719254623233,64.6944671557334,42.8632768519642,103.906695736876
"PRR20A",46.5269768964754,46.2649565770789,37.5052213940833,82.5047705760909
"PRR20C",46.5269768964754,46.2649565770789,37.5052213940833,82.5047705760909
"PRR20B",48.5358521721714,47.3990671446238,37.6029123976782,83.2145883857358
"PRR20D",49.2132170764701,47.3741615536407,37.687863474691,82.6919978972617
"PRR20E",49.3238412420258,47.0619491463791,37.6141724548176,81.6143889247611
"PCDH17",52.1142570934325,45.9877371877264,41.6112700280786,66.3172759394491
"DIAPH3",53.0543462911768,53.3940469408689,52.0345445329351,72.4109235824545
"TDRD3",57.6017201881531,60.4066853961755,73.9152589119628,63.4028676082206
"PCDH20",48.7073892834424,47.3111901998489,38.1316857293123,68.1508180882285
"ENSG00000197991",47.4617681750251,48.1510373812039,38.336848819006,68.540754098745
"ENSG00000237378",48.1132982445649,43.9808778414602,36.9707902143681,64.6197788971419
"ENSG00000285566",47.5983470368761,48.9023178996453,35.800562125656,67.3786088337646
"PCDH9",54.3140485250608,51.7331669946964,66.7257461246448,57.0716180059149
"KLHL1",42.1586475198018,41.6653732326083,38.2819588523505,73.3226267408232
"DACH1",50.4192732670371,47.7873438975725,41.7190949904193,66.1061516305658
"MZT1",56.6926943774662,56.1207711183481,74.3085720535274,54.841173476213
"BORA",56.6965594188722,56.1389732180159,74.383407538917,54.8680677164276
"DIS3",51.7873773086353,50.9395142419179,75.4989112788893,47.9133088095862
"PIBF1",51.7810397914635,50.9364533266377,75.4736341362347,47.8972882328232
"KLF5",56.6582561656301,56.9470064603805,90.8387575153556,56.9275530021289
"KLF12",59.21674795828,61.2869750830424,80.032831501018,58.9168165537647
"TBC1D4",61.7792581359238,59.4228764903691,71.4779783412592,52.5871144285712
"COMMD6",59.5471884023355,55.3328376340074,71.3452398935221,48.1455016491608
"UCHL3",59.5306917934224,55.3310301413232,71.3500397594812,48.1417560898421
"LMO7",55.0060658446975,55.4170323858857,64.248154037458,50.5396950316607
"KCTD12",65.800772373269,66.4205771055016,99.2234324256411,63.1679074828672
"ACOD1",66.3381437140063,64.2989680860445,75.0172222258061,55.2951773956692
"CLN5",70.0941227875351,66.4433105606747,92.4213580895881,60.8597257300411
"ENSG00000283208",70.4676179971456,66.6681750534498,92.2972400845923,61.4051022767612
"FBXL3",66.0937172040383,63.3722742217706,86.6662277696269,59.2122037008826
"MYCBP2",63.1742302492869,63.0563197125382,75.3369493590915,62.5904599094957
"ENSG00000288716",63.1718872789598,63.0460097406458,75.305324227979,62.5823394068193
"SCEL",53.0351495429801,50.8167083616063,45.8214206256222,70.6947858140562
"SLAIN1",51.841944385177,48.5439946945854,41.6785542793505,75.846663114488
"EDNRB",52.1519480390161,48.8633839603002,60.784003576738,57.3622985725785
"POU4F1",55.1580602046142,53.1443041911185,51.315713587923,67.555253599907
"OBI1",57.4428538334505,53.0836091817368,55.4200260688814,67.362716547644
"RBM26",54.8806596301804,55.2835122774061,65.199791829181,52.0119290973864
"NDFIP2",56.1863684680641,53.9874093236316,77.4975852832548,50.0981422259254
"SPRY2",65.4227832491268,63.0640694807841,79.0663226804582,72.3382037884678
"SLITRK1",49.4286726875914,46.254910273901,42.4713938391527,57.0788248576791
"SLITRK6",46.4961888505792,39.7298807302359,38.5284303231857,61.3904587871655
"SLITRK5",49.3922606779966,48.1761821431347,45.8547472206968,66.9887480762791
"GPC5",61.955460747351,56.0573394578843,61.8827756143641,70.9744308858905
"GPC6",66.1700934464839,60.8545425596903,87.4397724090791,58.1346070851377
"DCT",61.7433429712472,56.9883490849884,44.4146129577447,66.0868467292586
"TGDS",67.5733669068422,63.3684345143937,89.2703508096002,62.3096184739397
"GPR180",66.588650437223,62.7467341514174,88.3061721773692,61.2271629247016
"SOX21",58.611592676071,55.4191112467519,43.5991625429509,72.7733255385525
