"symbol","K27_AC_rep1","K27_AC_rep2","K27_hMSC_rep1","K27_hMSC_rep2","K27_OB_rep1","K27_OB_rep2"
"ACAP3",1.47253523570275,1.3078712173258,3.22641597555537,2.06473569493265,2.89045417714365,2.99139934802907
"PUSL1",1.84239714138081,2.12772047016671,4.10373100503105,3.43295294256548,2.90205665457148,3.1421710993673
"INTS11",2.11263773015121,2.56276441626167,3.61437402897473,2.12095094241835,2.43437657167885,2.00715863107603
"CPTP",2.04027985083492,2.32380706318422,3.37217237219022,1.98719713158961,3.02575638656825,2.32909512265023
"TAS1R3",0.631194973986954,1.10137655076098,2.00919698712909,1.02570232487093,1.51369620091708,1.61523305753218
"DVL1",1.84451209518556,2.66495879933055,3.27410579762816,2.25848284787239,3.02567112215709,3.89376529424657
"MXRA8",3.48725548009494,3.48610471289172,4.08749570975844,4.68982015362454,3.64034560477169,4.47972474013534
"AURKAIP1",3.91683566321993,3.80876775502098,3.22896031213696,2.77631459673671,3.22325782785875,3.56283049151347
"CCNL2",3.14510210275582,3.16219875525222,4.12138189623764,3.28949069853108,4.25436957437944,4.81579433476193
"MRPL20",2.52097307204816,2.56934853792518,2.86389453867024,2.66349539272239,3.53075875232453,3.3411808540756
"ANKRD65",1.74296324584045,1.81541364419121,2.61751383973504,2.13714582736881,2.00605002919398,2.38529327819854
"TMEM88B",1.68507618956217,2.29444721264568,2.75003705013011,1.79415881021129,1.90408601567836,1.81371076668423
"VWA1",2.63312025002261,2.67518660770703,4.1828810322131,2.36938259758792,2.3833502648867,2.34593604969038
"ATAD3C",1.33145163246006,1.40305975264795,1.14268915291944,1.38101811031048,0.954631153753959,1.03076125369568
"ATAD3B",2.11017754863827,2.57865241094703,2.05638091195743,2.43582356018432,2.28999566916748,2.36202060605775
"ATAD3A",3.79808313226574,3.80089229238231,3.29198657469008,4.34640385119534,2.72802338482859,2.76947688661511
"TMEM240",1.41989669584993,1.6902878775989,2.85735843285312,1.85294584552815,2.06739896726631,2.23983182527386
"SSU72",5.22397610592677,4.91295294112415,3.5522486765735,3.31444790936624,2.82640355211966,2.80647607084736
"FNDC10",1.03434672451416,0.906502706778711,2.03516215115119,0.916813708329941,1.89622120149449,2.01205797809688
"MIB2",3.72648843006865,4.83745766196357,3.10729671012605,3.11187059530968,3.65115667700982,3.30616249920298
"MMP23B",1.18743962439413,1.29155546766128,1.86933419024479,1.13031296090115,2.9742607842746,2.85469329836931
"CDK11B",2.91704370853504,3.26982484042235,1.5910144983522,2.06847574009785,1.3001449893028,1.89282728142131
"SLC35E2B",1.05951866205092,1.25486581043224,1.32474459154448,1.18270916180221,1.06790616805293,1.22171363595235
"CDK11A",1.57033369194109,2.02848500173361,1.1893646128061,1.26808826057976,1.17433871059761,1.22198149268354
"NADK",3.24037592331479,3.35086889293121,3.16256262562982,2.73179554449933,3.55705798690422,3.40048532221706
"GNB1",2.44402681746079,2.00402633511486,3.74220125046844,2.88899446476279,3.23418691107588,3.47788582326836
"CALML6",1.0643319182363,1.70092868697443,2.63317228750944,1.45661349038959,2.2079882583486,1.90431420924606
"TMEM52",0.730834027240591,1.03181171669439,2.36242467251039,0.987743773116742,1.64053205321915,1.92226739902332
"CFAP74",0.888136116625676,1.07106780680203,1.41206769130973,1.07582348123771,0.757281690282299,1.04835784731739
"GABRD",0.857817231481233,1.10849360633389,1.16274510625203,0.77469428398879,0.810639742519053,1.08024834029073
"PRKCZ",0.651887536945774,0.870427023801392,1.6546476893388,0.930032158122689,0.827474192456257,0.666107175893647
"FAAP20",4.41194182974835,4.7790429113157,5.94994924862467,6.28483111405936,4.92288687305213,4.64760617616003
"SKI",2.63197012402857,3.12462567622762,3.02552965331498,2.16616419695931,2.62642150335655,2.62171677794293
"MORN1",2.29215406739699,2.05031276726348,3.91830452568291,3.80914127932833,3.27775429559858,3.36729084255553
"RER1",1.68935175804089,2.07942286557173,3.91422706380184,3.35107013968285,2.58507459024463,3.13299609455886
"PEX10",1.05838439982353,1.55685943145328,3.13455135343073,2.72026064665081,1.39171190533156,1.46289370423214
"PLCH2",0.882916890059744,1.17362773892827,1.64127034139044,1.32782317348474,0.758801692598938,0.981772734982418
"PANK4",0.931524541150404,0.979897830173105,3.0224564874605,2.60883621415928,1.99220382886552,1.6821927078656
"HES5",0.730800272589691,0.879032934613485,3.02151696702147,2.13097458851871,1.13118405676715,1.34731506637683
"TNFRSF14",0.76458056044324,1.77843367142079,2.77555981809491,1.94598436478234,1.22317877215886,1.37853736984841
"PRXL2B",3.22896075499783,3.24265479454744,2.76621162703018,2.81280219184069,3.46841976291652,3.46906014223667
"MMEL1",0.606888073210061,1.14274280599801,1.52795058761715,1.00016565881107,0.769433611514057,1.01776393615205
"TTC34",0.419412796520537,0.703226352562707,0.681158591067929,0,0.428017158229307,0.702963027676889
"ACTRT2",0.61918244876801,0.860526980851787,1.16346558737395,0.852285606669906,0.465012322675636,0.693045409861497
"PRDM16",0.555366254398086,0.52741976442203,1.27151391063606,0.804380158398811,0.745513264052433,0.880744426005998
"ARHGEF16",0.486040518059824,0.52741976442203,1.76274216557143,1.08529782839381,0.691019955254773,0.854512473699141
"MEGF6",1.0601618389126,1.25769325628377,2.36792815531218,1.03931272933618,1.21503644755875,1.28739454102233
"TPRG1L",2.09646209882056,2.25704267749562,2.50331463083161,1.94308364950913,3.07105871814281,2.79445320122453
"WRAP73",0.512991185254214,0.615323058492369,1.72081173380945,0.920087717086203,0.971124579337654,1.33976463014953
"TP73",0.7324542679815,0.917251745677752,1.71897415901992,0.699900582356016,0.830888462575475,1.06041839598884
"CCDC27",1.66330227606074,1.88949167450081,3.03441792710055,1.97609654097494,2.89290525790497,2.30944771467828
"SMIM1",1.10066185080908,1.16085058159341,3.25956240810143,2.2771379313123,2.57618422003596,2.76211539927914
"LRRC47",2.499666569857,1.96715979921698,2.31591815159058,1.80361756032447,2.40123783704324,2.06360725396772
"CEP104",2.36869555003604,2.0782619185561,3.11600116276708,2.67026640643148,3.0469869858309,3.23553781645002
"DFFB",3.03304464907427,2.83300956626978,2.49238265246113,1.89058435986515,3.56844803521207,3.90439535123891
"C1orf174",3.76759297616759,4.29456976828108,2.67437278341719,3.56426484144793,2.48375418365698,2.85700798553278
"AJAP1",0.432519330395106,0.879032940703384,0.884548946365762,0.829538620131753,0.480300964476347,0.668376257916193
"NPHP4",1.56704501975921,2.02041549753791,3.38895197926499,2.90607382402175,2.22035877757735,1.94212460576319
"KCNAB2",1.39386000668316,1.55066482437448,2.58768378829429,2.18344459942735,2.07434631646235,2.13256667980225
"CHD5",1.05658064598946,1.09904620659717,1.54675140040463,1.33264552538745,2.35292387117198,2.55127105481197
"ENSG00000285629",3.48912618684734,3.28029355077624,3.93481879862438,4.96263734640085,3.21770974083835,3.09217673972775
"RPL22",1.25382030211733,1.63271683129096,2.27710343178389,1.66511509392971,1.57974224666824,1.69165150538735
"RNF207",1.71223365282017,1.94434155583258,2.43553842791223,1.89669248449616,2.6917671356844,3.32184345832897
"ICMT",1.59516831761174,2.24042679478879,2.51661136589339,1.71047121296253,2.0997285915909,2.27905120495434
"HES3",0.617775772777264,1.35741629025623,1.69966733213807,1.09237075565409,1.18220935761644,1.48717708516247
"GPR153",0.950740505373005,1.18257841383635,2.77199586094844,1.93564234377639,2.76895181394816,2.55652107941502
"ACOT7",3.07033667703101,3.31726069796127,2.45264605005604,2.0742402084449,2.23236895688602,2.49566382957885
"HES2",0.743740487954174,0.959812668488969,2.38075923336459,0.778171472291539,1.26928536248482,1.38674070859636
"ESPN",0.903530751306243,0.857057107035968,2.10060088232028,0.772381735299619,1.26350063229912,1.41899509973576
"TNFRSF25",0.852881337350075,1.14293104614592,2.48537295472907,0.820238166857353,1.09448505531433,0.995340257526113
"PLEKHG5",1.89969826699591,2.30418046549497,2.19051872895572,2.36595607801303,1.95474824622687,2.20372921878894
"NOL9",2.25384973929921,1.94549245141807,3.02619668957756,2.2276086738709,2.74760201422154,2.41384516072693
"TAS1R1",2.63800339860471,2.14426389574606,3.37171907260439,2.35283569367658,2.94668498951002,2.51627964786372
"ZBTB48",3.60037081614294,3.00530139393684,3.05826007894492,2.18722960120604,3.41416652257415,3.76651561917821
"KLHL21",2.82612547368283,2.34861005468391,3.06018383028352,1.98492567006786,2.76274381079719,3.01820705318254
"PHF13",2.78092738741107,2.99713143315034,3.31733321060504,3.19333562806693,3.11077641659653,3.18193284871082
