"symbol","ATAC_AC_rep1","ATAC_AC_rep2","ATAC_OB_rep1","ATAC_OB_rep2"
"SDHB",230.782960259291,176.289111131835,367.709700512234,216.190891816394
"PADI2",114.47981709034,161.81024384148,69.8069933903365,109.011675035167
"PADI1",98.7047823526286,98.3933628457452,37.5608373622371,62.2388621946248
"PADI3",87.2500752930365,108.387735444686,39.0025894629941,71.0710609383129
"PADI4",112.833283557107,115.086020108275,32.8253832165539,87.6799842730189
"PADI6",118.692121389135,116.305349537877,35.1078320307529,101.89307058477
"RCC2",99.8481157743745,116.609125170385,179.058267057757,98.6574600676672
"ARHGEF10L",124.625974751741,114.22707484214,129.359530481377,138.337801658659
"ACTL8",62.7773440843256,63.2626492993211,31.5465589662042,98.5016967413563
"IGSF21",95.9380647507844,81.3147048899579,39.4240438271545,148.810861168074
"KLHDC7A",121.193163744284,117.60021786467,37.5208166610011,213.692001862518
"PAX7",131.974263908351,106.385473827756,31.5287184790838,131.349531652034
"TAS1R2",111.498036968467,115.588679624962,37.0644435425954,102.402633053531
"ALDH4A1",192.650087521189,189.552381360519,342.805152265512,240.411060520845
"IFFO2",171.025834271448,201.448355979606,347.440049049395,234.950737938915
"UBR4",133.872876784368,132.107965046198,241.182816799425,127.726214994645
"EMC1",127.119971119272,159.388169671848,220.968396371899,115.951418998196
"MRTO4",128.316160261599,160.452816544201,193.313458562189,112.194581605629
"AKR7L",105.807380931033,64.4243529709345,57.5282807775029,76.8016639692996
"AKR7A3",70.184401935105,88.8497433411471,88.1762020547715,83.4743941525278
"AKR7A2",229.01980718526,231.684889671616,342.128948991665,226.897888743334
"SLC66A1",224.978987188078,221.093017602211,329.420643005856,233.775841455298
"CAPZB",234.894220839125,197.837353229245,296.76967048401,258.629083424717
"MICOS10",132.663140946616,124.517910604821,63.8961904787373,155.154114030933
"NBL1",129.627693251663,131.758346155831,335.837920266242,127.882849356277
"MICOS10-NBL1",130.029951413143,132.260434234384,328.06775167102,130.827419881099
"HTR6",107.922551930464,100.256948344482,40.2141478873349,95.5487701517817
"TMCO4",130.311048428907,153.380330069468,109.684298083879,131.688041442868
"RNF186",97.6306431857169,87.0325892266731,33.2604910530305,103.444057756717
"OTUD3",134.154349825571,117.477628783551,235.866630030111,129.267649124203
"PLA2G2E",97.5616653713435,115.055960358437,33.7079006064476,113.917621922591
"PLA2G2A",95.3756113735726,73.556670593664,41.37597529366,94.2236039389894
"PLA2G5",51.3402291840574,44.1775087330674,35.0496838076862,66.4761013963991
