symbol,dWT_kons,iv_kons,basis,atac,im_modul,ri
CLYBL,0.3333333333333332,0.4666666666666665,-0.102937083163519,0.1521300254096416,False,
CMAS,0.0,-0.25,0.452033104527457,-0.0482589025119435,False,
CMBL,-0.2222222222222223,0.5555555555555556,0.0482357356886356,0.0423464411590748,False,
CMC1,0.375,0.0,-0.145423616150394,-0.3743999384914969,False,
CMC2,-0.3333333333333332,0.1111111111111111,0.371663312793618,-1.1146039813346895,False,
CMIP,-0.375,0.0,0.1720489431197694,0.1445488257606779,False,
CMPK1,0.375,0.0,-0.244195122233705,0.2259329716969444,False,
CMPK2,0.4666666666666665,-0.3333333333333332,-0.263549978607933,-0.3098608828573032,False,
CMSS1,-0.125,0.0,0.2240240314509025,-0.3361780592331724,False,
CMTM3,0.5,0.125,-0.6759681612844465,0.5007216175593783,False,
CMTM4,0.375,0.375,-0.524188306304731,0.7000982718691853,False,
CMTM6,0.1111111111111111,0.2222222222222223,-0.4178310127107735,0.2317831914621675,False,
CMTM7,-0.5,-0.125,0.2665988583322305,-0.1573193185577874,False,
CMTM8,0.7647058823529411,-0.0588235294117647,-0.596425549206438,0.586319298770144,False,
CMTR1,0.125,-0.125,0.0239899589439982,-0.2099140169836673,False,
CMTR2,0.5,-0.125,-0.4911543906779114,-0.0086708931532517,False,
CMYA5,0.4666666666666665,0.0666666666666666,-0.732660025397014,-0.5936441297343156,False,
CNBP,0.125,-0.5,-0.5032258253432055,0.356515524046884,False,
CNDP2,-0.125,0.125,-0.1109758028795244,0.2078548813813032,False,
CNEP1R1,0.375,0.125,-0.283530969853318,-0.2232978579296176,False,
CNIH1,0.25,0.25,-0.329343746513272,0.5078872033403534,False,
CNIH2,-0.4666666666666665,-0.0666666666666666,0.349235502053534,0.6492307431465334,False,
CNIH3,-0.5555555555555556,0.0,0.447209338204785,-0.5322568837557444,False,
CNIH4,0.25,-0.375,-0.3711635092439395,-0.2667062454535145,False,
CNKSR3,0.625,-0.25,-0.3861390803968449,0.2389432918170624,False,
CNN1,0.2222222222222223,-0.2222222222222223,-0.0402586048379465,0.5254545332724847,False,
CNN2,0.0,0.125,0.271290375643144,0.2280319154285093,False,
CNN3,0.125,-0.25,0.388315529950379,0.2396508171804789,False,
CNNM2,-0.125,0.25,0.092824529099359,-0.1598883685115004,False,
CNNM3,0.125,0.125,-0.3070338827463325,0.3861028120378629,False,
CNNM4,-0.375,-0.375,0.3091355787366425,0.1090395208330101,False,
CNOT1,-0.125,-0.25,0.2334836937261725,-0.1638383834496886,False,
CNOT10,0.125,-0.125,-0.258847592610033,-0.1894225333114754,False,
CNOT11,-0.2222222222222223,0.2222222222222223,0.0497756652386523,0.6192303082955636,False,
CNOT2,-0.25,0.0,0.196423185470659,0.3129028036731023,False,
CNOT3,-0.125,0.0,0.3510105545743135,-0.1834788004039671,False,
CNOT4,0.5,-0.375,-0.2847267873131345,0.007410172887373,False,
CNOT6,-0.5,-0.375,0.1800637486332825,0.4647238683099681,False,
CNOT6L,0.5,-0.25,-0.625119751316682,0.143522419918546,False,
CNOT7,-0.125,-0.375,-0.1197851519212785,-0.0569915005377246,False,
CNOT8,0.0,0.0,0.0442949751027999,-0.0450162461947685,False,
CNP,0.0,0.25,0.1979696756382324,0.6045184265537378,False,
CNPPD1,-0.125,0.125,0.097982891606394,0.3767761171978783,False,
CNPY2,-0.3333333333333332,0.1111111111111111,0.1911402240875725,-0.1413917807449531,False,
CNPY3,-0.75,0.625,0.589651236884328,-0.1826982407067934,False,
CNPY4,-0.1111111111111111,-0.2222222222222223,0.1123924214230137,-0.2031448167690992,False,
CNR1,0.6000000000000001,0.0666666666666666,-0.393395472806884,0.2924183095887724,False,
CNRIP1,0.1111111111111111,0.0,-0.0452623322960555,-0.1063213386776547,False,
CNST,-0.125,-0.375,0.0005634549873869,-1.0384596323345698,False,
CNTLN,-0.125,0.375,0.216108410440489,0.1320322360898154,False,
CNTN3,0.375,-0.125,-0.3362010433286455,-0.3488337110209197,False,
CNTNAP1,-0.125,0.0,0.2627872857589755,0.1720481518335748,False,
CNTRL,-0.125,-0.5,-0.3707922406698175,-0.0277979606544271,False,
CNTROB,-0.25,-0.125,0.3585857979207665,-0.0206085768880646,False,
COA1,-0.625,-0.25,0.672287093144031,-0.5503460367941271,False,
COA4,-0.4444444444444444,0.0,0.3399870980772615,-0.1803363317305741,False,
COA5,0.5555555555555556,0.4444444444444444,-0.4168050170935575,0.5266693487572842,False,
COA6,0.125,0.375,0.0895078014490594,-0.3496508922131376,False,
COA7,0.5294117647058822,-0.2941176470588236,-0.450470339596683,0.0371348497422001,False,
COASY,-0.125,0.25,0.2950541841557175,-0.1686806799700453,False,
COBLL1,0.0,0.25,-0.0594064526461731,-0.5914734664686945,False,
COCH,-0.4666666666666665,-0.0666666666666666,0.331793431681538,0.38447948543595,False,
COG1,0.0,0.125,0.171402692092231,-0.1211363110340988,False,
COG2,0.5,-0.125,-0.789743035811613,0.1711511349608896,False,
COG3,0.25,0.125,-0.489143182554492,-0.2149568998201632,False,
COG4,-0.375,0.25,0.1675811689132155,-0.5190196683535828,False,
COG5,0.2222222222222223,0.1111111111111111,-0.1688580751946535,-0.6594523370721255,False,
COG6,-0.125,0.125,-0.0162448032955755,0.3075209499604641,False,
COG7,0.125,0.0,-0.2473222841676225,0.0077373413743482,False,
COG8,0.0,0.5,-0.167294640746494,0.8700561901111847,False,
COIL,-0.2222222222222223,-0.1111111111111111,0.1257695083502797,0.3956590619906208,False,
COL10A1,0.3333333333333332,0.3333333333333332,-0.616280762683586,-0.8463808895625011,False,
COL11A1,0.1999999999999999,0.6000000000000001,-0.374939800791591,-0.0991399445040994,False,
COL11A2,-0.1999999999999999,0.3333333333333332,-0.489573039819525,-0.9824852947276468,False,
COL12A1,0.5,-0.125,-0.521490563670763,-0.1621753377262789,False,
COL13A1,-0.25,-0.375,0.7867827678788755,-0.308485687843657,False,
COL14A1,0.25,-0.25,-0.5877924975583475,-0.577533023176144,False,
COL15A1,0.3333333333333332,0.0666666666666666,-0.673222733120768,-0.346202776577436,False,
COL16A1,0.625,0.125,-1.14676703880736,-0.1673204388570486,False,
COL18A1,-0.0666666666666666,-0.0666666666666666,-0.204667921084989,0.7065123644479718,False,
COL1A1,0.375,0.0,-0.409023482540757,0.1375177010189823,False,
COL1A2,0.5,0.0,-0.104996283764355,-0.2540727239169933,False,
COL24A1,0.0666666666666666,0.1999999999999999,-0.339358723536065,-0.1716274005447797,False,
COL25A1,-0.125,0.5,0.6641739959953741,-0.3167326009401818,False,
COL27A1,0.125,0.25,-0.3739241300294045,-0.1610107445878665,False,
COL28A1,0.6000000000000001,0.1999999999999999,-0.826045195206496,-0.3529769184905249,False,
COL3A1,0.625,0.25,-0.512749448657635,-0.6407639682125064,False,
COL4A1,0.25,-0.125,-0.0263171601976314,0.2636968825564481,False,
COL4A2,-0.125,0.0,0.273982681333479,-0.7641186871768408,False,
COL4A4,0.125,-0.125,-0.412358513143523,0.4279380691233354,False,
COL4A6,-0.1999999999999999,-0.0666666666666666,0.311388865931183,-1.303997723971066,False,
COL5A1,0.125,0.0,0.1748887019951855,0.0601532045227162,False,
COL5A2,0.375,-0.125,-0.423605354770611,-0.4180536622244468,False,
COL5A3,0.375,-0.25,-0.4194422461321305,0.6267654260008311,False,
COL6A1,0.125,0.0,0.2712472425866125,0.4493372303117995,False,
COL6A2,0.25,0.25,-0.0198809004248115,-0.4998732344865924,False,
COL6A3,0.25,0.0,-0.410408000650681,-0.822661444039031,False,
COL7A1,0.25,-0.375,-0.4653292008337015,0.2685326254369764,False,
COL8A1,0.625,0.75,-0.9245112599473524,-0.2787238543652859,False,
COL8A2,0.125,-0.125,-0.577886340345891,0.0200034900353858,False,
COL9A2,0.4666666666666665,0.1999999999999999,-0.732045609059064,-0.129028317530768,False,
COLEC12,-0.75,0.0,0.645484310452069,0.5793694817728664,False,
COLGALT1,0.125,0.0,0.2199689895637252,0.0085014687400106,False,
COLGALT2,0.4666666666666665,-0.0666666666666666,-0.372000586878494,0.3913990640974845,False,
COLQ,0.1999999999999999,0.6000000000000001,-0.0928370225124364,-0.0156512152672216,False,
COMMD1,-0.25,0.375,0.2741092749724205,0.3464447896715497,False,
COMMD10,0.1111111111111111,0.4444444444444444,-0.21435566969316,-0.0062836640568533,False,
COMMD2,0.2222222222222223,-0.1111111111111111,-0.38785478573191,-0.0731905507682959,False,
COMMD3,0.3333333333333332,0.0666666666666666,-0.477160209587584,0.5316531615024305,False,
COMMD4,-0.25,-0.125,-0.0145719495663765,0.0447971870604457,False,
COMMD5,0.75,0.375,-0.572045076951607,0.6590844111097713,False,
COMMD6,0.125,0.5,-0.020165239153459,-0.0564385671464719,False,
COMMD7,-0.5,0.125,0.6352088751350465,0.499442174830681,False,
COMMD8,0.125,0.375,0.082732257335869,-0.0338550193067914,False,
COMMD9,-0.125,0.25,0.33893822803133,0.0772309818717946,False,
COMT,0.5,-0.875,-0.4476309696820655,-0.1472070468636328,False,
COMTD1,0.3333333333333332,0.0666666666666666,-0.123507709433225,0.7624038595958595,False,
COPA,-0.25,0.375,0.039970558406585,0.0153343940344625,False,
COPB1,-0.25,-0.125,0.1618441365011262,-0.2565348110738339,False,
COPB2,-0.625,0.125,0.1741293661983073,-0.1890404346506593,False,
COPE,-0.5,0.25,0.488992223448073,-0.2358152618631117,False,
COPG1,-0.25,0.125,0.4663430665462375,-0.0752072809663164,False,
COPG2,-0.625,0.375,0.557184072946853,0.5772504212544269,False,
COPRS,-0.875,0.25,0.756543306455868,0.1723680707526731,False,
COPS2,0.125,0.125,-0.2409702450007597,-0.6796878287157897,False,
COPS3,-0.625,-0.125,0.4327410455740665,0.0426554063012991,False,
COPS4,-0.1111111111111111,0.3333333333333332,0.1387392868165134,-0.2241005255114467,False,
COPS5,0.125,-0.125,-0.322918964736017,-0.1237390494732313,False,
COPS6,-0.375,-0.25,0.3576699483177525,-1.0013765452494907,False,
COPS7A,0.375,0.25,-0.1709078105236527,0.2008972238338771,False,
COPS7B,-0.375,0.25,0.31556748977031,0.1796837611996715,False,
COPS8,0.5,0.375,-0.9410110130123284,0.1019114013587625,False,
COPZ1,-0.375,0.125,0.4118270045394739,-0.6369417343036821,False,
COPZ2,0.0,0.625,-0.426054041760403,-0.0631492897395458,False,
COQ10A,-0.125,0.125,0.1352484674281445,0.144962625446142,False,
COQ10B,0.2222222222222223,-0.2222222222222223,-0.242555151450215,0.0191917056351309,False,
COQ2,-0.25,-0.25,-0.0300699368439211,0.1590859363869445,False,
COQ3,-0.625,-0.125,0.2904815525358445,-0.1679931087533304,False,
COQ4,-0.25,0.5,0.184915942252598,0.2192145882588678,False,
COQ5,-0.25,0.125,-0.0115322182688934,-0.0080678689472948,False,
COQ6,0.25,0.0,0.0208661103926185,-0.0404356418244815,False,
COQ7,0.375,-0.25,-0.0439078279008834,-0.2839787264958637,False,
COQ9,-0.25,0.5,0.2328581877741595,0.5920672613148121,False,
CORIN,0.875,0.375,-0.9082046935595705,0.1780373390726155,True,1.0
CORO1A,-0.7333333333333334,0.1999999999999999,0.961724507911936,0.6193760106925716,False,
CORO1B,0.0,0.125,0.058513286431065,0.417711924955773,False,
CORO1C,-0.5,-0.5,0.6231346967757125,-0.2123791179992906,False,
CORO2A,-0.0666666666666666,-0.0666666666666666,0.263885830796513,0.6174907584659708,False,
CORO2B,-0.125,-0.125,0.277326979361521,-0.6874654174387331,False,
CORO6,-0.1999999999999999,0.6000000000000001,0.0746172689020375,0.3162510395623013,False,
CORO7,-0.125,-0.625,0.299572545483675,0.8267246836713342,False,
COTL1,-0.4444444444444444,-0.2222222222222223,0.7192516607245845,-0.3535101962774507,False,
COX11,0.25,0.375,-0.387462816534973,-0.3427235253223968,False,
COX14,0.1111111111111111,0.2222222222222223,0.194671823376609,-0.3715469898803425,False,
COX15,-0.1999999999999999,-0.0666666666666666,-0.24827245253691,-0.1794054153549842,False,
COX16,-0.25,0.0,0.251622721317835,-0.2417183015991999,False,
COX17,0.0,-0.2222222222222223,-0.0571169614438508,-0.0136575909896996,False,
COX18,0.25,0.0,-0.6058360289230085,-0.0332270674969121,False,
COX19,0.1111111111111111,0.1111111111111111,-0.2213451321691359,0.7611220293976402,False,
COX20,-0.125,0.0,0.323373100748061,-0.1205757117933559,False,
COX4I1,-0.125,0.375,0.3326639922428405,0.9528899804168908,False,
COX5A,-0.375,0.5,0.2693362331530365,0.2750335062929872,False,
COX5B,-0.1111111111111111,0.2222222222222223,0.1629586279826342,0.1212760181994334,False,
COX6A1,-0.4444444444444444,-0.2222222222222223,0.3293061536588135,-0.2134071191695845,False,
COX6B1,0.0,0.25,0.207572711651125,0.0317380321134805,False,
COX6C,0.375,-0.375,-0.0137139857682481,-0.5018946793188244,False,
COX7A2,-0.375,0.0,0.090184653663728,-0.5367021555392086,False,
COX7A2L,0.0,0.375,-0.1196449927739972,-0.1555533047024302,False,
COX7B,0.1111111111111111,-0.2222222222222223,0.215717934988681,-0.5071018319123906,False,
COX7C,-0.125,0.125,0.046099946420361,-0.4596124107192383,False,
COX8A,-0.7647058823529411,0.1764705882352941,0.727992081964811,-0.3414113910100549,False,
CPA4,-0.75,-0.625,0.8428575465627219,-0.8194759899755955,False,
CPAMD8,0.7333333333333334,-0.1999999999999999,-0.755452651072359,0.3373741835663342,False,
CPD,-0.25,0.25,0.0168286656001619,0.3148620632506271,False,
CPE,0.125,0.25,-0.470174165287274,0.3209846742236442,False,
CPEB1,0.1999999999999999,0.0666666666666666,-0.147044500241586,0.0631177012488435,False,
CPEB2,-0.125,-0.125,-0.2732467794359114,0.2497334485103457,False,
CPEB3,0.375,-0.5,-0.498416983061442,0.3220565158997428,False,
CPEB4,0.125,0.125,-0.6358287028279146,0.0600543252736947,False,
CPED1,-0.125,-0.25,0.187336248950712,-0.4660800480469231,False,
CPM,0.75,0.125,-0.9885302929098716,0.4172875896319103,False,
CPNE1,-0.25,-0.5,0.531027011228581,0.1670736711384148,False,
CPNE2,-0.5,0.0,0.1950973862313975,-0.2358199793916211,False,
CPNE3,-0.125,-0.125,0.0236247043358034,0.5285010776419319,False,
CPNE7,0.375,-0.5,-0.4610706893376914,0.7140074369910354,False,
CPNE8,0.3333333333333332,0.0666666666666666,0.0269839223452989,-0.1766416438788733,False,
CPOX,-0.5555555555555556,0.0,0.3457135068253105,0.2882496835882993,False,
CPPED1,0.625,-0.25,-0.2850500801037965,0.1262168569740587,False,
CPQ,0.25,0.125,-0.41738690539549,0.0624028276038526,False,
CPS1,-0.375,-0.125,0.1538876818735425,-0.740352233597432,False,
CPSF1,-0.3333333333333332,0.2222222222222223,-0.0341582360949097,0.2958576561094315,False,
CPSF2,-0.25,-0.375,-0.196639847591475,-0.4214470471450868,False,
CPSF3,-0.375,0.0,0.5935954320152654,0.0576488537301211,False,
CPSF4,-0.5,-0.25,0.1482487823726495,0.088982282881955,False,
CPSF6,-0.75,0.125,0.530634977577946,0.0941410741464654,False,
CPSF7,-0.25,-0.125,0.313149299481169,0.16313753863469,False,
CPT1A,0.0,-0.125,-0.0392004607636809,0.2115744905957455,False,
CPT1C,-0.75,0.125,0.4454904640178595,0.0169359585638466,False,
CPT2,-0.2222222222222223,-0.2222222222222223,-0.101884603034505,0.2936749576129758,False,
CPXM1,-0.0588235294117647,-0.1764705882352941,0.134976434356591,0.3797059815861087,False,
CRABP2,-0.6666666666666667,0.1111111111111111,0.6615674988695379,0.2188044974485941,False,
CRADD,0.5,0.125,-0.8037566044926365,0.1479707647960904,False,
CRAT,-0.125,0.25,0.1338449812722792,-0.0298513651346952,False,
CRBN,0.375,0.125,-0.434066933843816,0.15779540750143,False,
CRCP,0.5555555555555556,-0.1111111111111111,-0.52380099354873,-0.18168380949658,False,
CREB1,-0.125,0.0,0.1584106309040369,0.0040957989038621,False,
CREB3L1,0.0,-0.125,0.3183361780329055,-0.1611473979551547,False,
CREB3L2,-0.125,0.0,-0.0606772182682838,-0.3708980721592216,False,
CREB3L4,-0.25,0.5,0.0354379567685505,0.1044926336113767,False,
CREB5,-0.375,-0.5,0.762559528175457,-0.5627803948620964,False,
CREBBP,0.375,-0.5,-0.45009014089188,0.0754441940038255,False,
CREBL2,0.0,0.0,-0.2857653361151815,-0.1158056683195085,False,
CREBRF,0.5,-0.25,-0.892891163348523,0.037789458406285,False,
CREBZF,-0.25,0.0,-0.1547548848166235,0.5635989622123443,False,
CREG1,0.4444444444444444,0.2222222222222223,-0.230066042847121,0.5000030989334339,False,
CRELD1,0.6000000000000001,-0.3333333333333332,-0.484199545706869,0.1824509051312519,False,
CREM,0.125,-0.25,-0.102040951398243,-0.2557837959325839,False,
CRIM1,0.125,-0.5,-0.0055140154329975,-0.0773871951137397,False,
CRIP2,0.125,0.125,-0.1964943622859415,0.4198306694617795,False,
CRISPLD1,0.1111111111111111,-0.3333333333333332,-0.5855837450730694,0.1803813230767981,False,
CRISPLD2,0.25,-0.25,-0.6391455106619626,-0.1057440164727525,False,
CRK,-0.1111111111111111,-0.1111111111111111,-0.231244030447164,0.3790120255791405,False,
CRKL,0.0,0.0,0.3565064387753655,0.1298985256400588,False,
CRLF1,0.1999999999999999,-0.4666666666666665,-0.393902026471084,0.7415612008531518,False,
CRLF3,0.0,-0.75,0.0127413588014622,0.4928763517630794,False,
CRLS1,-0.125,0.125,-0.1828639899193355,0.2058867535214461,False,
CRNDE,-0.1999999999999999,0.1999999999999999,-0.23657737005788,-0.0912333484663676,False,
CRNKL1,-0.125,0.0,0.109954277715776,0.1225381162097378,False,
CROCC,0.0,0.0,-0.4197214522279715,0.1559797148943864,False,
CROT,0.375,-0.125,-0.453338683818111,-0.9237395876022332,False,
CRTAP,0.5,0.125,-0.261250143514961,-0.0467649684996236,False,
CRTC1,0.5,0.25,-0.381436977721813,0.4886985664915835,False,
CRTC2,0.125,0.0,-0.4873039085916825,-0.2068054330270006,False,
CRTC3,0.625,-0.125,-0.5611760833514505,-0.0099446099214848,False,
CRY1,-0.375,0.0,0.3818421785631415,-0.0033159894213263,False,
CRY2,-0.25,0.5,-0.0089411958888911,-0.0650125552882827,False,
CRYAB,0.4444444444444444,0.1111111111111111,-0.5741299925652774,-0.3170728279996675,False,
CRYBG3,-0.125,-0.125,0.074824019361997,0.2137998318861895,False,
CRYGS,0.2941176470588236,-0.1764705882352941,-0.317273415410364,-1.2271040421816202,False,
CRYL1,0.375,0.375,-0.4666168063885865,-0.3132220486745165,False,
CRYZ,-0.5,-0.125,0.1493186262005864,-0.0696875934298804,False,
CRYZL1,-0.3333333333333332,0.0666666666666666,0.525097017721773,0.0591672913017915,False,
CS,-0.5,-0.125,0.399422232193962,0.1071254656419062,False,
CSAD,0.125,0.375,-0.712821319969304,-0.0203671539919909,False,
CSDC2,-0.4666666666666665,0.1999999999999999,-0.0205075613945518,0.1092282727152572,False,
CSDE1,0.0,0.0,-0.2411932054717125,-0.2191966669181835,False,
CSE1L,-0.625,-0.5,0.453567127957252,0.4600133394073049,False,
CSF1,0.625,-0.5,-0.485479484729581,-0.0361137103403428,False,
CSF1R,-0.3333333333333332,0.1999999999999999,0.209090139808597,-0.6225850879027144,False,
CSGALNACT1,0.25,0.5,-0.457019609067913,-0.526988854206635,False,
CSGALNACT2,0.5555555555555556,-0.2222222222222223,-0.4102327728496635,-0.2994376170131323,False,
CSK,-0.125,-0.25,0.2179195385156245,0.2432878052713798,False,
CSMD2,-0.8666666666666667,0.1999999999999999,0.668464988811379,-0.1055213663328125,False,
CSNK1A1,0.0,-0.375,-0.0205289324564333,0.1116826239457,False,
CSNK1D,0.125,0.0,0.122726945231593,0.3467079626283786,False,
CSNK1E,-0.1999999999999999,-0.3333333333333332,0.0964682576724163,-0.1238313433077658,False,
CSNK1G1,0.125,-0.375,0.0276890794685984,-0.1764987236974122,False,
CSNK1G2,-0.25,0.0,0.2407701270032955,0.524359917907292,False,
CSNK1G3,-0.125,-0.125,-0.1039391567161384,-0.3253446718763246,False,
CSNK2A1,-0.5,-0.25,0.461831857667719,0.0785997480623073,False,
CSNK2A2,-0.125,0.125,0.2340047834631189,0.2304636959353392,False,
CSNK2A3,-0.3333333333333332,-0.1999999999999999,0.390769551404462,-0.6700876915814439,False,
CSPG4,0.0,-0.2222222222222223,-0.037899357982853,0.5192084909713206,False,
CSPP1,0.25,-0.125,-0.2516502616177329,-1.0199114412017631,False,
CSRNP1,0.25,0.125,-0.470971048846877,-0.2365535880104161,False,
CSRNP2,0.5555555555555556,-0.3333333333333332,-0.26198796748622,0.0014321585719181,False,
CSRNP3,0.125,-0.25,-0.1718272236949889,-1.0872686882917808,False,
CSRP1,-0.25,0.125,0.5076203637870945,-0.2005858252076637,False,
CSRP2,-0.375,0.0,0.6212014833067849,-0.432426126222615,False,
CST3,0.8888888888888888,0.1111111111111111,-0.64975869370302,0.1218255540635802,True,1.0
CST6,0.25,-0.25,-0.0525289078599702,-0.8730674454611443,False,
CSTA,0.7333333333333334,-0.0666666666666666,-0.599083034907338,0.3456634483157081,False,
CSTB,0.5,-0.125,-0.2571377162356665,1.016941317835813,False,
CSTF2,-0.25,-0.5,0.449734919785574,0.0273751683845659,False,
CSTF2T,0.2222222222222223,-0.1111111111111111,-0.614780216886804,-0.0647403669225756,False,
CSTF3,-0.5,-0.125,0.6698220156889965,-0.1800608520002771,False,
CTBP1,0.0,0.25,0.1572135131367645,0.2035104321026259,False,
CTBP2,0.125,-0.5,0.0922677331135239,0.4181749276024611,False,
CTBS,0.5,0.0,-0.5020013690583784,-0.1361670189616313,False,
CTC1,0.25,0.0,-0.4233818294184229,-0.4179069461183342,False,
CTCF,-0.25,-0.125,0.1110087187462295,0.2223403364928766,False,
CTDNEP1,-0.125,0.125,0.1772958825499265,-0.1769118868845622,False,
CTDP1,-0.25,-0.125,0.2103899417262021,-0.1873586666270408,False,
CTDSP1,0.5555555555555556,-0.1111111111111111,-0.5768446889687475,0.6128077323419348,False,
CTDSP2,0.5,0.125,-0.423453839225001,0.167932616082282,False,
CTDSPL,0.125,0.375,-0.3025648433558134,-0.554307722689434,False,
CTDSPL2,-0.25,-0.25,0.2125870467002305,-0.0431343948759104,False,
CTF1,0.4444444444444444,0.4444444444444444,-0.3060659479339245,0.0766073761781598,False,
CTH,0.125,-0.25,0.0286905192128017,0.223387960012757,False,
CTHRC1,0.75,0.0,-0.6203614441530085,-0.208304535677215,True,1.0
CTIF,0.1111111111111111,-0.1111111111111111,-0.3646433226574415,0.1017796212718038,False,
CTNNA1,-0.5,-0.625,0.4991566861848375,0.0034485425394952,False,
CTNNAL1,-0.875,-0.25,0.848263586339826,0.0610825432490069,True,-1.0
CTNNB1,0.75,0.0,-0.652434029255116,-0.1902817656771751,False,
CTNNBIP1,-0.375,0.375,0.141763283561702,0.1041999970541023,False,
CTNNBL1,-0.25,0.0,0.3959612801434224,-0.3087901638308714,False,
CTNND1,0.0,-0.25,-0.034599438466111,-0.6494844356199518,False,
CTNS,0.25,-0.125,-0.1942960157381342,-0.1539883863718878,False,
CTPS1,-0.25,0.125,0.601157722814614,-0.0263219640105227,False,
CTPS2,-0.5,0.0,0.4358187443109985,0.4566418060928583,False,
CTR9,-0.125,-0.125,0.1394306554910955,-0.2238911282448406,False,
CTSA,0.375,0.25,-0.3263425852765045,-0.1174166137152978,False,
CTSB,0.5555555555555556,0.2222222222222223,-0.139785148256976,-0.0676030161013963,False,
CTSC,0.125,-0.5,0.548631380526719,0.0792867521108522,False,
CTSD,0.3333333333333332,0.6000000000000001,-0.663748006871816,-0.1869698734946381,False,
CTSF,0.0,0.25,-0.1347777072456125,-0.1583524201923243,False,
CTSH,0.3333333333333332,0.0666666666666666,-0.589594377784271,-0.3102318757919144,False,
CTSK,0.125,0.25,-0.307538394893753,-0.7653680561078648,False,
CTSL,0.25,-0.125,-0.267843364143351,0.2107563124549685,False,
CTSO,0.4444444444444444,0.1111111111111111,-0.5658977544776075,-0.2342961932751086,False,
CTSS,0.5,-0.125,-0.5007500938549815,-0.6376182497634191,False,
CTSZ,0.0,-0.125,0.2616937697729475,0.4324960742526,False,
CTTN,-0.6666666666666667,0.2222222222222223,0.701833929655274,-0.0521192927892162,False,
CTTNBP2NL,0.25,-0.25,-0.2975435050823745,-0.4348343470609381,False,
CTU1,-0.411764705882353,0.1764705882352941,0.466496557398891,-0.0825879142548577,False,
CTU2,-0.375,0.5,0.656865574150574,0.0692715597050905,False,
CTXN1,-0.7647058823529411,-0.1764705882352941,0.709336895736426,0.8067114065790164,False,
CUBN,0.25,0.25,-0.4265459277433865,-1.036096085665338,False,
CUEDC1,0.5,-0.125,-0.7323730662931169,0.059725418129342,False,
CUEDC2,0.0,0.25,-0.1494145745047937,-0.1959200261279523,False,
CUL1,-0.125,-0.25,0.0513770367778816,-0.3269480756898755,False,
CUL2,-0.25,0.125,-0.0465484516169529,0.4115303479317045,False,
CUL3,0.0,-0.125,-0.3521142802338665,-0.2817192262725956,False,
CUL4A,-0.125,-0.5,0.0764333634212918,0.2847206280932228,False,
CUL4B,0.125,0.0,-0.0783958081425164,-0.1894717499072036,False,
CUL5,0.25,-0.125,-0.243535615018191,0.2772180672359945,False,
CUL7,0.125,0.0,-0.3075255975260375,0.0290565036275909,False,
CUL9,0.125,0.0,-0.1954146324704085,0.6434868534265517,False,
CUTA,-0.5,0.375,0.613342212547472,-0.1581142876117121,False,
CUTC,0.5,0.0,-0.8154687911022095,0.0495370214699895,False,
CUX1,0.5,-0.125,-0.360851652317895,0.5673253156122895,False,
CWC15,0.125,0.25,0.08021431507981,-0.3760186904095537,False,
CWC22,-0.125,0.125,0.300496398192856,-0.4925559558672172,False,
CWC25,-0.4444444444444444,0.2222222222222223,0.0878963067728373,-0.0774520015760373,False,
CWC27,-0.25,-0.125,0.5956168503964825,-0.2021951815041444,False,
CWF19L1,-0.125,0.0,-0.1191293808675764,0.1759842966807587,False,
CWF19L2,0.5,0.0,-0.603401067334455,-0.4533201439033538,False,
CX3CL1,0.625,-0.125,-0.5132572753810605,0.4197951260977264,False,
CXCL1,0.2941176470588236,-0.1764705882352941,-0.0797412702075169,0.3761819318168937,False,
CXCL12,-0.25,-0.625,0.424345635773332,0.9676173959067628,False,
CXCL16,0.25,-0.125,-0.3454635246247785,1.0712084649799023,False,
CXCL2,0.4444444444444444,-0.4444444444444444,-0.6074591131269775,-0.1233921356794833,False,
CXCL3,0.5294117647058822,-0.2941176470588236,-0.513939431174713,0.160691061676208,False,
CXCL5,0.7647058823529411,-0.1764705882352941,-0.470381698884226,1.1731840464658625,True,1.0
CXCL6,0.7333333333333334,-0.1999999999999999,-0.536317936411023,0.7368388507570427,False,
CXXC1,-0.5,0.125,0.321601969546032,-0.0562193328262963,False,
CXXC5,-0.25,0.125,0.0838930956454,-0.0576797095625853,False,
CXorf38,-0.25,-0.375,0.1112840158951133,-0.3733680474474863,False,
CYB561,0.125,0.25,-0.3014881557945879,-0.157804430022677,False,
CYB561A3,0.0,0.125,-0.2276555743986707,0.3593708334105696,False,
CYB561D1,0.625,-0.375,-0.5433302977032359,0.2159473683598021,False,
CYB561D2,-0.25,0.375,0.4884366904491625,0.1578634002631433,False,
CYB5A,0.625,0.125,-0.728008989420882,0.024891708482623,False,
CYB5B,-0.625,0.0,0.501140194544362,-0.4855014515750764,False,
CYB5D1,-0.25,0.0,0.2646089194216725,-0.0235400705729116,False,
CYB5D2,0.375,0.5,-0.4288564829323625,-0.4090375526692931,False,
CYB5R1,0.125,0.125,0.0996566073699671,-0.0402647542371514,False,
CYB5R2,0.125,0.0,-0.164541389819458,0.2277888933762795,False,
CYB5R3,0.625,-0.25,-0.5319761805207155,0.1263909288680036,False,
CYB5R4,-0.125,0.0,0.3192194788912035,-0.1824397649769582,False,
